name_x,brand,color,price_x,seller_name,seller_phone,seller_average_rating,seller_review_count,miles_x,distance_from_Madison,Exterior Color_x,Interior Color_x,Transmission_x,Drivetrain_x,VIN,id_x,name_y,year,price_y,miles_y,Exterior Color_y,Interior Color_y,Seller Name,Seller Phone,Transmission_y,Drivetrain_y,id_y
2014 Audi Q5 3.0 TDI Premium Plus quattro,Audi,Brown,32750.0,Napleton Autowerks Loves Park,(888) 231-8946,4.9,519.0,21301.0,55,Brown,,8-Speed Automatic,AWD,WA1CMAFP6EA002729,2688,2014 Audi Q5 3.0 TDI SUV,2014,32750.0,21301.0,Maya brown metallic,BEIGE,"Napleton's Autowerks, Inc.",877-441-8782,Automatic,All Wheel Drive,82
2014 Audi Q5 3.0 TDI Premium Plus quattro,Audi,Brown,32750.0,Napleton Autowerks Loves Park,(888) 231-8946,4.9,519.0,21301.0,55,Brown,,8-Speed Automatic,AWD,WA1CMAFP6EA002729,2688,2014 Audi Q5 3.0 TDI SUV,2014,32750.0,21301.0,Maya brown metallic,BEIGE,"Napleton's Autowerks, Inc.",877-441-8782,Automatic,All Wheel Drive,505
2017 Audi A4 Prestige,Audi,Black,39999.0,Van Horn Hyundai of Fond du Lac,(920) 933-8267,4.8,730.0,9633.0,66,Black,,7-SPEED A/T,All Wheel Drive,WAUFNAF42HN063009,2689,Used 2017 Audi A4 2.0T Prestige quattro,2017,40000.0,9633.0,Mythos Black Metallic,Atlas Beige/black,Van Horn Hyundai Fond Du Lac,,Automatic,All Wheel Drive,308
2017 Audi A4 Prestige,Audi,Black,39999.0,Van Horn Hyundai of Fond du Lac,(920) 933-8267,4.8,730.0,9633.0,66,Black,,7-SPEED A/T,All Wheel Drive,WAUFNAF42HN063009,2689,Used 2017 Audi A4 2.0T Prestige quattro,2017,40000.0,9633.0,Mythos Black Metallic,Atlas Beige/black,Van Horn Hyundai Fond Du Lac,,Automatic,All Wheel Drive,731
2015 Audi R8 V10,Audi,Black,129989.0,Kearns Motor Car Co.,(920) 541-2495,4.7,254.0,10918.0,31,Black,Black,7-SPEED A/T,All Wheel Drive,WUAVNAFG2F7001607,2690,2015 Audi R8 5.2,2015,129989.0,10918.0,Mythos Black Metallic/Black Roof,Black,Kearns Motor Car,920-674-6777,Automated Manual,All Wheel Drive,62
2015 Audi R8 V10,Audi,Black,129989.0,Kearns Motor Car Co.,(920) 541-2495,4.7,254.0,10918.0,31,Black,Black,7-SPEED A/T,All Wheel Drive,WUAVNAFG2F7001607,2690,2015 Audi R8 5.2,2015,129989.0,10918.0,Mythos Black Metallic/Black Roof,Black,Kearns Motor Car,920-674-6777,Automated Manual,All Wheel Drive,485
2014 Audi A5 Premium Plus,Audi,Black,24995.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,53221.0,68,Black,Black,8-SPEED A/T,All Wheel Drive,WAULFAFH9EN012153,2691,2014 Audi A5 2.0T Premium Plus Cabriolet quattro,2014,24995.0,53221.0,Black,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,181
2014 Audi A5 Premium Plus,Audi,Black,24995.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,53221.0,68,Black,Black,8-SPEED A/T,All Wheel Drive,WAULFAFH9EN012153,2691,2014 Audi A5 2.0T Premium Plus Cabriolet quattro,2014,24995.0,53221.0,Black,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,604
2009 Audi A5 QUATTRO,Audi,White,10995.0,Classic Motorcars,(414) 219-1011,4.8,149.0,139184.0,70,Ibis White,BLACK,6 SPEED MANUAL,All Wheel Drive,WAUDK78T49A008268,2696,2009 AUDI A5 QUATTRO 3.2L 6V AWD 6-speed MANUAL,2009,10995.0,139184.0,IBIS WHITE,BLACK,Classic Motorcars,866-541-6288,Manual,All Wheel Drive,299
2009 Audi A5 QUATTRO,Audi,White,10995.0,Classic Motorcars,(414) 219-1011,4.8,149.0,139184.0,70,Ibis White,BLACK,6 SPEED MANUAL,All Wheel Drive,WAUDK78T49A008268,2696,2009 AUDI A5 QUATTRO 3.2L 6V AWD 6-speed MANUAL,2009,10995.0,139184.0,IBIS WHITE,BLACK,Classic Motorcars,866-541-6288,Manual,All Wheel Drive,722
2006 Audi A3 2.0T,Audi,Silver,4250.0,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519.0,142241.0,55,Silver,,OTHER,FWD,WAUNF68P86A000661,2697,2006 Audi A3 2.0T Sportback Hatchback,2006,4250.0,142241.0,Light Silver,,"Napleton's Autowerks, Inc.",877-441-8782,Manual,Front Wheel Drive,87
2006 Audi A3 2.0T,Audi,Silver,4250.0,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519.0,142241.0,55,Silver,,OTHER,FWD,WAUNF68P86A000661,2697,2006 Audi A3 2.0T Sportback Hatchback,2006,4250.0,142241.0,Light Silver,,"Napleton's Autowerks, Inc.",877-441-8782,Manual,Front Wheel Drive,510
2014 Audi A6 2.0T Premium Plus,Audi,Other,19499.0,Speedway Auto Mall,(815) 209-9189,2.6,64.0,76860.0,52,Not Specified,Other,8-SPEED A/T,All Wheel Drive,WAUGFAFC7EN119871,2701,2014 Audi A6,2014,19499.0,76860.0,,,Speedway Auto Mall,877-256-9311,Automatic,All Wheel Drive,77
2014 Audi A6 2.0T Premium Plus,Audi,Other,19499.0,Speedway Auto Mall,(815) 209-9189,2.6,64.0,76860.0,52,Not Specified,Other,8-SPEED A/T,All Wheel Drive,WAUGFAFC7EN119871,2701,2014 Audi A6,2014,19499.0,76860.0,,,Speedway Auto Mall,877-256-9311,Automatic,All Wheel Drive,500
2017 Audi A4 2.0T Premium quattro,Audi,White,35000.0,International Autos,(414) 939-8502,3.8,56.0,5720.0,68,Ibis White,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF4XHN046823,2703,2017 Audi A4 2.0T Premium Sedan,2017,35000.0,5720.0,Ibis white,BLACK,International Alfa Romeo,,,All Wheel Drive,149
2017 Audi A4 2.0T Premium quattro,Audi,White,35000.0,International Autos,(414) 939-8502,3.8,56.0,5720.0,68,Ibis White,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF4XHN046823,2703,2017 Audi A4 2.0T Premium Sedan,2017,35000.0,5720.0,Ibis white,BLACK,International Alfa Romeo,,,All Wheel Drive,572
2016 Audi Q5 2.0T Premium Plus quattro,Audi,Blue,35000.0,International Autos,(414) 269-8729,3.8,56.0,17907.0,68,Moonlight Blue Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1L2AFP6GA094904,2708,2016 Audi Q5 2.0T Premium SUV,2016,35000.0,17907.0,Moonlight blue metallic,Pistachio beige,International Alfa Romeo,,Automatic,All Wheel Drive,133
2016 Audi Q5 2.0T Premium Plus quattro,Audi,Blue,35000.0,International Autos,(414) 269-8729,3.8,56.0,17907.0,68,Moonlight Blue Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1L2AFP6GA094904,2708,2016 Audi Q5 2.0T Premium SUV,2016,35000.0,17907.0,Moonlight blue metallic,Pistachio beige,International Alfa Romeo,,Automatic,All Wheel Drive,556
2015 Audi A5 2.0T Premium Plus quattro,Audi,Gray,29000.0,International Autos,(414) 939-8502,3.8,56.0,31540.0,68,Monsoon Gray Metallic,Brown,6-Speed Manual,AWD,WAUSFAFR1FA034306,2710,2015 Audi A5 2.0T Premium Coupe,2015,29000.0,31540.0,Monsoon gray metallic,Chestnut brown,International Alfa Romeo,,Manual,All Wheel Drive,145
2015 Audi A5 2.0T Premium Plus quattro,Audi,Gray,29000.0,International Autos,(414) 939-8502,3.8,56.0,31540.0,68,Monsoon Gray Metallic,Brown,6-Speed Manual,AWD,WAUSFAFR1FA034306,2710,2015 Audi A5 2.0T Premium Coupe,2015,29000.0,31540.0,Monsoon gray metallic,Chestnut brown,International Alfa Romeo,,Manual,All Wheel Drive,568
2018 Audi A4 2.0T Premium Plus,Audi,Blue,41593.0,International Autos,(414) 939-8502,3.8,56.0,4049.0,68,Moonlight Blue Metallic,Nougat Brown / Black,Automatic,AWD,WAUENAF43JN002298,2712,2018 Audi A4 2.0T Premium Sedan,2018,41593.0,4049.0,Moonlight blue metallic,NOUGAT BROWN / BLACK,International Alfa Romeo,,Automatic,,152
2018 Audi A4 2.0T Premium Plus,Audi,Blue,41593.0,International Autos,(414) 939-8502,3.8,56.0,4049.0,68,Moonlight Blue Metallic,Nougat Brown / Black,Automatic,AWD,WAUENAF43JN002298,2712,2018 Audi A4 2.0T Premium Sedan,2018,41593.0,4049.0,Moonlight blue metallic,NOUGAT BROWN / BLACK,International Alfa Romeo,,Automatic,,575
2015 Audi S3 2.0T Premium Plus quattro,Audi,Blue,33500.0,International Autos,(414) 939-8502,3.8,56.0,24259.0,68,Sepang Blue Pearl,Black / Magma Red,6-Speed Automatic with Auto-Shift,AWD,WAUBFGFF0F1140691,2713,2015 Audi 2.0T Premium Sedan,2015,33500.0,24259.0,Sepang blue pearl,Black / Titanium,International Alfa Romeo,,,,154
2015 Audi S3 2.0T Premium Plus quattro,Audi,Blue,33500.0,International Autos,(414) 939-8502,3.8,56.0,24259.0,68,Sepang Blue Pearl,Black / Magma Red,6-Speed Automatic with Auto-Shift,AWD,WAUBFGFF0F1140691,2713,2015 Audi 2.0T Premium Sedan,2015,33500.0,24259.0,Sepang blue pearl,Black / Titanium,International Alfa Romeo,,,,577
2012 Audi A4 2.0T Premium Plus quattro,Audi,White,14900.0,International Autos,(414) 939-8502,3.8,56.0,88075.0,68,Glacier White Metallic,Cardamom Beige,8-Speed Automatic,AWD,WAUFFAFL8CA101492,2714,2012 Audi A4 2.0T Premium (Tiptronic) Sedan,2012,14900.0,88075.0,Glacier White Metallic,Cardamom Beige,International Alfa Romeo,,Automatic,All Wheel Drive,147
2012 Audi A4 2.0T Premium Plus quattro,Audi,White,14900.0,International Autos,(414) 939-8502,3.8,56.0,88075.0,68,Glacier White Metallic,Cardamom Beige,8-Speed Automatic,AWD,WAUFFAFL8CA101492,2714,2012 Audi A4 2.0T Premium (Tiptronic) Sedan,2012,14900.0,88075.0,Glacier White Metallic,Cardamom Beige,International Alfa Romeo,,Automatic,All Wheel Drive,570
2017 Audi Q3 2.0T Premium quattro,Audi,Black,28595.0,Porsche Milwaukee North,(888) 481-5925,,,11459.0,74,Brilliant Black,Rock Gray,6-Speed Automatic,AWD,WA1ECCFS8HR014897,2718,Pre-Owned 2017 Audi Q3 2.0T Premium Stock:KHR014897,2017,28595.0,11459.0,White,,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive,320
2017 Audi Q3 2.0T Premium quattro,Audi,Black,28595.0,Porsche Milwaukee North,(888) 481-5925,,,11459.0,74,Brilliant Black,Rock Gray,6-Speed Automatic,AWD,WA1ECCFS8HR014897,2718,Pre-Owned 2017 Audi Q3 2.0T Premium Stock:KHR014897,2017,28595.0,11459.0,White,,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive,743
2011 Audi R8 5.2L,Audi,White,82495.0,Kearns Motor Car Co.,(920) 541-2495,4.7,254.0,45387.0,31,Ibis White/Black Roof,Black,6-SPEED A/T,All Wheel Drive,WUAVNAFG4BN001601,2720,2011 Audi R8 5.2,2011,82495.0,45387.0,Ibis White/Black Roof,Black,Kearns Motor Car,920-674-6777,Automated Manual,All Wheel Drive,63
2011 Audi R8 5.2L,Audi,White,82495.0,Kearns Motor Car Co.,(920) 541-2495,4.7,254.0,45387.0,31,Ibis White/Black Roof,Black,6-SPEED A/T,All Wheel Drive,WUAVNAFG4BN001601,2720,2011 Audi R8 5.2,2011,82495.0,45387.0,Ibis White/Black Roof,Black,Kearns Motor Car,920-674-6777,Automated Manual,All Wheel Drive,486
2009 Audi A4 2.0T Premium quattro,Audi,Silver,10000.0,International Autos,(414) 939-8502,3.8,56.0,103949.0,68,Ice Silver Metallic,Black,6-Speed,AWD,WAULF78K19N033001,2721,2009 Audi A4 2.0T Premium (Tiptronic) Sedan,2009,10000.0,103949.0,Ice Silver Metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,148
2009 Audi A4 2.0T Premium quattro,Audi,Silver,10000.0,International Autos,(414) 939-8502,3.8,56.0,103949.0,68,Ice Silver Metallic,Black,6-Speed,AWD,WAULF78K19N033001,2721,2009 Audi A4 2.0T Premium (Tiptronic) Sedan,2009,10000.0,103949.0,Ice Silver Metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,571
2017 Audi A4 2.0T Premium quattro,Audi,Gray,39757.0,International Autos,(414) 939-8502,3.8,56.0,20.0,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF43HN028456,2722,2017 Audi A4 2.0T Premium Sedan,2017,39757.0,16.0,Monsoon gray metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,150
2017 Audi A4 2.0T Premium quattro,Audi,Gray,39757.0,International Autos,(414) 939-8502,3.8,56.0,20.0,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF43HN028456,2722,2017 Audi A4 2.0T Premium Sedan,2017,39757.0,16.0,Monsoon gray metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,573
2017 Audi A3 2.0T Premium Plus,Audi,Gray,32000.0,International Autos,(414) 939-8502,3.8,56.0,5374.0,68,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF6H1036831,2725,2017 Audi A3 2.0T Premium Sedan,2017,32000.0,5374.0,Nano gray metallic,Black,International Alfa Romeo,,,All Wheel Drive,122
2017 Audi A3 2.0T Premium Plus,Audi,Gray,32000.0,International Autos,(414) 939-8502,3.8,56.0,5374.0,68,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF6H1036831,2725,2017 Audi A3 2.0T Premium Sedan,2017,32000.0,5374.0,Nano gray metallic,Black,International Alfa Romeo,,,All Wheel Drive,545
2017 Audi A4 2.0 TFSI Auto Premium quattro AWD,Audi,Silver,36700.0,Zimbrick European,,5.0,7.0,6876.0,2,Florett Silver Metallic,Black,Automatic,AWD,WAUANAF43HN020955,2728,2017 Audi A4 2.0 TFSI Auto Premium quattro AWD Car,2017,36700.0,6876.0,Florett Silver Metallic,BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,8
2017 Audi A4 2.0 TFSI Auto Premium quattro AWD,Audi,Silver,36700.0,Zimbrick European,,5.0,7.0,6876.0,2,Florett Silver Metallic,Black,Automatic,AWD,WAUANAF43HN020955,2728,2017 Audi A4 2.0 TFSI Auto Premium quattro AWD Car,2017,36700.0,6876.0,Florett Silver Metallic,BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,431
2013 Audi TTS 2.0T Prestige quattro,Audi,Black,28500.0,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85.0,28449.0,12,Black,,6-Speed Automatic with Auto-Shift,AWD,TRUK1AFK2D1001600,2735,2013 Audi TTS 2.0T Prestige,2013,28500.0,28449.0,Black,,Dane County Chrysler Dodge Jeep RAM,888-217-4833 888-708-8920,Automated Manual,All Wheel Drive,55
2013 Audi TTS 2.0T Prestige quattro,Audi,Black,28500.0,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85.0,28449.0,12,Black,,6-Speed Automatic with Auto-Shift,AWD,TRUK1AFK2D1001600,2735,2013 Audi TTS 2.0T Prestige,2013,28500.0,28449.0,Black,,Dane County Chrysler Dodge Jeep RAM,888-217-4833 888-708-8920,Automated Manual,All Wheel Drive,478
2011 Audi A5 2.0T Premium,Audi,Black,11971.0,Koenecke Ford Inc,(608) 844-8038,5.0,22.0,111460.0,46,Black,,8-Speed Automatic,AWD,WAULFAFRXBA079369,2736,2011 Audi A5 2.0T Premium (Tiptronic) All-wheel Drive quattro,2011,11971.0,111460.0,Brilliant Black,TAN,Koenecke Ford Inc,888-629-2701,Automatic,All Wheel Drive,67
2011 Audi A5 2.0T Premium,Audi,Black,11971.0,Koenecke Ford Inc,(608) 844-8038,5.0,22.0,111460.0,46,Black,,8-Speed Automatic,AWD,WAULFAFRXBA079369,2736,2011 Audi A5 2.0T Premium (Tiptronic) All-wheel Drive quattro,2011,11971.0,111460.0,Brilliant Black,TAN,Koenecke Ford Inc,888-629-2701,Automatic,All Wheel Drive,490
2012 Audi Q5 2.0T Premium Plus quattro,Audi,Blue,16998.0,Holiday Mazda,(855) 294-9011,4.9,96.0,86428.0,67,Moonlight Blue Metallic,Light Gray,8-Speed Automatic,AWD,WA1LFAFP3CA116534,2737,Used 2012 Audi Q5 quattro 4dr 2.0T Premium Plus,2012,16998.0,86428.0,Moonlight Blue Metallic,Light Gray,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,307
2012 Audi Q5 2.0T Premium Plus quattro,Audi,Blue,16998.0,Holiday Mazda,(855) 294-9011,4.9,96.0,86428.0,67,Moonlight Blue Metallic,Light Gray,8-Speed Automatic,AWD,WA1LFAFP3CA116534,2737,Used 2012 Audi Q5 quattro 4dr 2.0T Premium Plus,2012,16998.0,86428.0,Moonlight Blue Metallic,Light Gray,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,730
2015 Audi A8 L 3.0 TDI,Audi,Black,46501.0,Porsche Milwaukee North,(888) 481-5925,,,18764.0,74,Black,Black,8-Speed Automatic,AWD,WAU3MAFD6FN023311,2739,Pre-Owned 2015 Audi A8 L 3.0 TDI Stock:KFN023311,2015,46501.0,18764.0,Black,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive,319
2015 Audi A8 L 3.0 TDI,Audi,Black,46501.0,Porsche Milwaukee North,(888) 481-5925,,,18764.0,74,Black,Black,8-Speed Automatic,AWD,WAU3MAFD6FN023311,2739,Pre-Owned 2015 Audi A8 L 3.0 TDI Stock:KFN023311,2015,46501.0,18764.0,Black,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive,742
2012 Audi Q5 2.0T Premium quattro,Audi,Black,16500.0,International Autos,(414) 939-8502,3.8,56.0,89610.0,68,Brilliant Black,Black,8-Speed Automatic,AWD,WA1CFBFP9CA044308,2740,2012 Audi Q5 2.0T Premium Plus (Tiptronic) SUV,2012,16500.0,89610.0,Brilliant Black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,130
2012 Audi Q5 2.0T Premium quattro,Audi,Black,16500.0,International Autos,(414) 939-8502,3.8,56.0,89610.0,68,Brilliant Black,Black,8-Speed Automatic,AWD,WA1CFBFP9CA044308,2740,2012 Audi Q5 2.0T Premium Plus (Tiptronic) SUV,2012,16500.0,89610.0,Brilliant Black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,553
2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus,Audi,Black,28000.0,Zimbrick European,,5.0,7.0,31572.0,2,Brilliant Black,Black,Automatic,AWD,WAUGFAFC9FN027405,2741,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus Car,2015,28000.0,31572.0,Brilliant Black,BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,15
2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus,Audi,Black,28000.0,Zimbrick European,,5.0,7.0,31572.0,2,Brilliant Black,Black,Automatic,AWD,WAUGFAFC9FN027405,2741,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus Car,2015,28000.0,31572.0,Brilliant Black,BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,438
2016 Audi Q5 quattro 4dr 2.0T Premium Plus,Audi,Black,31400.0,Zimbrick European,,5.0,7.0,44444.0,2,Brilliant Black,Black,Automatic,AWD,WA1L2AFP3GA004009,2742,2016 Audi Q5 quattro 4dr 2.0T Premium Plus Sport Utility,2016,31400.0,44444.0,Brilliant Black,BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,11
2016 Audi Q5 quattro 4dr 2.0T Premium Plus,Audi,Black,31400.0,Zimbrick European,,5.0,7.0,44444.0,2,Brilliant Black,Black,Automatic,AWD,WA1L2AFP3GA004009,2742,2016 Audi Q5 quattro 4dr 2.0T Premium Plus Sport Utility,2016,31400.0,44444.0,Brilliant Black,BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,434
2015 Audi A3 4dr Sdn FWD 1.8T Premium,Audi,Blue,20200.0,Zimbrick European,,5.0,7.0,21585.0,2,Scuba Blue Metallic,Black,Automatic,FWD,WAUACGFFXF1063025,2745,2015 Audi A3 4dr Sdn FWD 1.8T Premium Car,2015,20200.0,21585.0,Scuba Blue Metallic,BLACK,Zimbrick Audi,(608) 258-4000,Automated Manual,Front Wheel Drive,6
2015 Audi A3 4dr Sdn FWD 1.8T Premium,Audi,Blue,20200.0,Zimbrick European,,5.0,7.0,21585.0,2,Scuba Blue Metallic,Black,Automatic,FWD,WAUACGFFXF1063025,2745,2015 Audi A3 4dr Sdn FWD 1.8T Premium Car,2015,20200.0,21585.0,Scuba Blue Metallic,BLACK,Zimbrick Audi,(608) 258-4000,Automated Manual,Front Wheel Drive,429
2017 Audi Q3 2.0T Premium,Audi,Black,28956.0,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,551.0,26242.0,60,Mythos Black Metallic,Black,6-Speed Automatic w/OD,AWD/All-Wheel Drive,WA1ECCFS9HR004749,2749,2017 Audi Q3 Premium,2017,,26242.0,Mythos Black Metallic,BLACK,Wilde Chrysler Jeep Dodge Subaru,877-437-4505,Automatic,All Wheel Drive,116
2017 Audi Q3 2.0T Premium,Audi,Black,28956.0,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,551.0,26242.0,60,Mythos Black Metallic,Black,6-Speed Automatic w/OD,AWD/All-Wheel Drive,WA1ECCFS9HR004749,2749,2017 Audi Q3 Premium,2017,,26242.0,Mythos Black Metallic,BLACK,Wilde Chrysler Jeep Dodge Subaru,877-437-4505,Automatic,All Wheel Drive,539
2015 Audi A4 4dr Sdn Auto quattro 2.0T Premium,Audi,White,23500.0,Zimbrick European,,5.0,7.0,27784.0,2,Ibis White,Chestnut Brown / Black,Automatic,AWD,WAUBFAFL2FN028356,2755,2015 Audi A4 4dr Sdn Auto quattro 2.0T Premium Car,2015,23500.0,27784.0,Ibis White,CHESTNUT BROWN / BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,20
2015 Audi A4 4dr Sdn Auto quattro 2.0T Premium,Audi,White,23500.0,Zimbrick European,,5.0,7.0,27784.0,2,Ibis White,Chestnut Brown / Black,Automatic,AWD,WAUBFAFL2FN028356,2755,2015 Audi A4 4dr Sdn Auto quattro 2.0T Premium Car,2015,23500.0,27784.0,Ibis White,CHESTNUT BROWN / BLACK,Zimbrick Audi,(608) 258-4000,Automatic,All Wheel Drive,443
2012 Audi A7 Premium quattro,Audi,White,26420.0,INFINITI Milwaukee,(888) 602-5985,,,79152.0,61,Ibis White,Black,8-Speed Automatic with Tiptronic,quattro,WAUSGAFCXCN001897,2758,Used 2012 Audi A7 4dr HB quattro 3.0 Prestige,2012,26420.0,79152.0,,,International Autos of Waukesha,866-920-8034,Automatic,All Wheel Drive,115
2012 Audi A7 Premium quattro,Audi,White,26420.0,INFINITI Milwaukee,(888) 602-5985,,,79152.0,61,Ibis White,Black,8-Speed Automatic with Tiptronic,quattro,WAUSGAFCXCN001897,2758,Used 2012 Audi A7 4dr HB quattro 3.0 Prestige,2012,26420.0,79152.0,,,International Autos of Waukesha,866-920-8034,Automatic,All Wheel Drive,538
2014 Audi A5 2.0T Premium,Audi,White,23388.0,Ernie von Schledorn Buick GMC Volkswagen,(888) 231-8988,4.7,195.0,36826.0,66,Ibis White,Black,8-Speed Automatic with Tiptronic,quattro,WAUCFAFR2EA071139,2760,Used 2014 Audi A5 Auto quattro 2.0T Premium,2014,23388.0,36826.0,Ibis White,Black,Ernie Von Schledorn Inc,262-255-6000,Automatic,All Wheel Drive,173
2014 Audi A5 2.0T Premium,Audi,White,23388.0,Ernie von Schledorn Buick GMC Volkswagen,(888) 231-8988,4.7,195.0,36826.0,66,Ibis White,Black,8-Speed Automatic with Tiptronic,quattro,WAUCFAFR2EA071139,2760,Used 2014 Audi A5 Auto quattro 2.0T Premium,2014,23388.0,36826.0,Ibis White,Black,Ernie Von Schledorn Inc,262-255-6000,Automatic,All Wheel Drive,596
2017 Audi Q3 2.0T Premium quattro,Audi,Black,27385.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,22498.0,22,Brilliant Black,Black,6-Speed Automatic,AWD,WA1ECCFS7HR015748,2764,2017 Audi Q3 2.0T Premium SUV,2017,27385.0,22498.0,Brilliant black,BLACK,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,All Wheel Drive,1
2017 Audi Q3 2.0T Premium quattro,Audi,Black,27385.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,22498.0,22,Brilliant Black,Black,6-Speed Automatic,AWD,WA1ECCFS7HR015748,2764,2017 Audi Q3 2.0T Premium SUV,2017,27385.0,22498.0,Brilliant black,BLACK,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,All Wheel Drive,424
2014 Audi Q5 3.0 TDI Premium Plus quattro,Audi,White,36370.0,Runde Chevrolet,(888) 380-6201,4.8,108.0,42434.0,73,White,,8-Speed Automatic,AWD,WA1CMAFP8EA082826,2767,Used 2014 Audi Q5 quattro 4dr 3.0L TDI Premium Plus,2014,36370.0,42434.0,White,,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Automatic,All Wheel Drive,110
2014 Audi Q5 3.0 TDI Premium Plus quattro,Audi,White,36370.0,Runde Chevrolet,(888) 380-6201,4.8,108.0,42434.0,73,White,,8-Speed Automatic,AWD,WA1CMAFP8EA082826,2767,Used 2014 Audi Q5 quattro 4dr 3.0L TDI Premium Plus,2014,36370.0,42434.0,White,,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Automatic,All Wheel Drive,533
2013 Audi Q7 3.0 TDI Premium quattro,Audi,Black,29900.0,Runde Chevrolet,(888) 380-6201,4.8,108.0,71674.0,73,Charcoal,,8-Speed Automatic,AWD,WA1CMAFE2DD016753,2773,Used 2013 Audi Q7 quattro 4dr 3.0L TDI Premium,2013,29900.0,71674.0,Charcoal,,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Automatic,All Wheel Drive,111
2013 Audi Q7 3.0 TDI Premium quattro,Audi,Black,29900.0,Runde Chevrolet,(888) 380-6201,4.8,108.0,71674.0,73,Charcoal,,8-Speed Automatic,AWD,WA1CMAFE2DD016753,2773,Used 2013 Audi Q7 quattro 4dr 3.0L TDI Premium,2013,29900.0,71674.0,Charcoal,,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Automatic,All Wheel Drive,534
2015 Audi A4 2.0T Premium quattro,Audi,Gray,19000.0,Wilde Honda,(262) 226-8570,4.5,631.0,47874.0,60,Tornado Gray Metallic,,8-Speed Automatic w/OD,AWD,WAUBFAFLXFN006816,2774,2015 Audi A4 2.0T Premium (Tiptronic) Sedan,2015,19000.0,47874.0,Monsoon gray metallic,Black,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,119
2015 Audi A4 2.0T Premium quattro,Audi,Gray,19000.0,Wilde Honda,(262) 226-8570,4.5,631.0,47874.0,60,Tornado Gray Metallic,,8-Speed Automatic w/OD,AWD,WAUBFAFLXFN006816,2774,2015 Audi A4 2.0T Premium (Tiptronic) Sedan,2015,19000.0,47874.0,Monsoon gray metallic,Black,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,542
