name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2015 Audi A6 3.0T Premium Plus,Audi,Gray,30989,Zimbrick Hyundai Eastside,(608) 338-1462,4.9,303,29591,7,Oolong Gray Metallic,Black,8-Speed A/T,All Wheel Drive,WAUFGAFC4FN017146
2012 Audi Q5 2.0T Premium quattro,Audi,Silver,16510,Francois Ford,(608) 234-4968,4.8,67,81296,15,Silver,Black,8-Speed Automatic,AWD,WA1LFAFP8CA074393
2010 Audi Q5 Premium Plus,Audi,Other,12989,Kearns Motor Car Co.,(920) 541-2495,4.7,256,120054,31,,,6-SPEED A/T,All Wheel Drive,WA1LKAFP9AA090014
2009 Audi TT 2.0T quattro,Audi,Gray,15000,Scott,,,,57000,47,Gray,Black,Automatic,AWD,
2018 Audi Q3 2.0T Premium Plus,Audi,Silver,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Florett Silver Metallic,Black,6-Speed Automatic,AWD,WA1JCCFS9JR016436
2018 Audi A6 3.0T Premium quattro,Audi,Brown,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Java Brown Metallic,Black,8-Speed Automatic,AWD,WAUG3AFC8JN003629
2008 Audi A4 3.2 Avant quattro,Audi,Gray,11999,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,70756,55,Gray,,6-Speed Automatic,AWD,WAUEH98E58A151647
2014 Audi A8 L 3.0T,Audi,Black,41987,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,28334,55,Black,,8-Speed Automatic,AWD,WAURGAFD4EN004952
2018 Audi S5 3.0T Premium Plus quattro,Audi,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Navarra Blue Metallic / Black Roof,Black,8-Speed Automatic,AWD,WAUY4GF51JN006667
2013 Audi Q5 2.0T Premium quattro,Audi,Gray,19899,Napleton Autowerks Loves Park,(815) 916-4212,4.9,520,64985,55,Gray,,8-Speed Automatic,AWD,WA1CFAFPXDA067446
2018 Audi Q5 2.0T Premium,Audi,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY7J2086193
2017 Audi S3 2.0T Premium Plus quattro,Audi,Gray,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUB1GFF3H1079452
2017 Audi S3 2.0T Premium Plus quattro,Audi,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Navarra Blue Pearl Effect,Black,6-Speed Automatic with Auto-Shift,AWD,WAUB1HFF1H1051588
2007 Audi A4 2.0T quattro,Audi,Black,2999,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,173959,55,Black,,,AWD,WAUDF78E47A073656
2018 Audi A5 2.0T Premium Plus quattro,Audi,Gray,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Manhattan Gray Metallic / Black Roof,Nougat Brown,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF52JN005346
2014 Audi S4 3.0T Premium Plus,Audi,Gray,31994,Amato Ford,(877) 238-6254,4.7,78,53076,55,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUBGAFL8EA114919
2012 Audi A7,Audi,Silver,25700,Harvard Ford,(815) 701-9578,4.8,278,73145,59,Ice Silver Metallic,Black,8-Speed Automatic w/Manual Shift,AWD,WAUSGAFC8CN001932
2013 Audi A8 L 4.0T,Audi,Black,26893,Boucher Hyundai,(866) 508-6541,4.9,881,93100,60,Phantom Black Pearl,Black,8-Speed Automatic,AWD,WAUR2AFD1DN018997
2012 Audi A7 3.0T quattro Premium,Audi,Gray,32772,Boucher Cadillac of Waukesha,(877) 562-3823,5,29,12696,61,Daytona Gray Pearl,Black,8-Speed Automatic,AWD,WAUYGAFC4CN089629
2015 Audi A4 2.0T Premium quattro,Audi,Other,,Hall Volkswagen Mazda,(888) 450-4176,4.6,56,39583,62,Tornado Gray,,6-Speed Manual,AWD,WAUDFAFL5FN032717
2014 Audi A4 2.0T Premium quattro,Audi,Black,,Hall Volkswagen Mazda,(888) 450-4176,4.6,56,34173,62,Black,,8-Speed Automatic,AWD,WAUBFAFL0EN045199
2016 Audi A4 2.0T Premium,Audi,Gray,29995,Reina International,(262) 510-2733,4,6,31944,66,Tornado Gray Metallic,Black,Automatic CVT,FWD,WAUAFAFL3GN005066
2008 Audi A4 2.0T quattro,Audi,Blue,8495,Reina International,(262) 510-2733,4,6,129095,66,Ocean Blue Pearl,Beige,6-Speed Automatic,AWD,WAUDF78E38A166539
2014 Audi A4 2.0T Premium quattro,Audi,Red,21444,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,36340,67,Red,,6-Speed Manual,AWD,WAUDFAFL2EN031457
2018 Audi Q5 2.0T Premium,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY2J2117690
2018 Audi Q7 3.0T Premium,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Orca Black Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1LAAF73JD032045
2018 Audi A5 2.0T Premium quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF55JA058917
2018 Audi Q3 2.0T Sport Premium quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1ECCFS5JR024793
2018 Audi Q5 2.0T Premium,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFYXJ2089668
2018 Audi Q3 2.0T Sport Premium quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS1JR023753
2018 Audi Q7 3.0T Prestige,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1VAAF72JD025953
2018 Audi A4 2.0T Premium Plus,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JA118728
2018 Audi Q7 3.0T Prestige,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1VAAF75JD028037
2018 Audi Q3 2.0T Sport Premium quattro,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Chestnut Brown,6-Speed Automatic,AWD,WA1JCCFS0JR024151
2018 Audi Q5 2.0T Premium Plus quattro,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY3J2067107
2018 Audi A4 2.0T Premium Plus,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF4XJA128987
2018 Audi A4 2.0T Premium Plus,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF46JA119185
2018 Audi Q5 2.0T Premium,Audi,Silver,,International Autos,(414) 203-5342,3.8,56,,68,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY5J2099783
2018 Audi Q5 2.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFYXJ2099505
2018 Audi A4 2.0T Premium Plus,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF44JA118875
2018 Audi A4 2.0T Premium quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF41JA127223
2018 Audi A6 3.0T Premium quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUG3AFC9JN005082
2018 Audi S3 2.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUB1GFFXJ1045174
2018 Audi Q3 2.0T Premium Plus,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS4JR006753
2018 Audi A6 3.0T quattro Sport,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC9JN080067
2018 Audi A5 2.0T Premium quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF52JA068272
2018 Audi Q5 2.0T Premium,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Brilliant Black,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY9J2117671
2018 Audi A5 2.0T Premium Plus quattro,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF59JN012438
2018 Audi Q5 2.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY3J2064627
2016 Audi A3 1.8T Premium,Audi,Black,22500,International Autos,(414) 939-8502,3.8,56,19184,68,Brilliant Black,Black,Automatic,FWD,WAUA7GFF6G1066509
2018 Audi Q7 3.0T Prestige,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1VAAF74JD027879
2018 Audi A7 3.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAU23AFCXJN082831
2018 Audi Q7 3.0T Prestige,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1VAAF72JD022597
2018 Audi A4 2.0T Premium Plus,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF43JN008294
2018 Audi S4 3.0T Premium Plus,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUB4AF43JA116105
2018 Audi SQ5 3.0T Prestige quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1C4AFYXJ2120554
2018 Audi A4 2.0T Premium Plus,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF41JA118753
2018 Audi A4 2.0T Premium Plus,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF49JA118855
2018 Audi A4 2.0T Premium Plus,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black / Express Red,7-Speed Automatic with Auto-Shift,AWD,WAUENAF40JA121210
2018 Audi Q5 2.0T Premium,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY5J2117716
2018 Audi Q5 2.0T Prestige quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1CNAFY3J2088222
2018 Audi S5 3.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Magma Red,8-Speed Automatic,AWD,WAUB4CF53JA080128
2018 Audi Q5 2.0T Premium,Audi,Silver,,International Autos,(414) 203-5342,3.8,56,,68,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY6J2124450
2018 Audi S6 4.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUHFAFC1JN076028
2018 Audi A6 3.0T quattro Sport,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC1JN078068
2018 Audi S4 3.0T Prestige,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUC4AF45JA112836
2018 Audi Q7 3.0T Prestige,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1VAAF71JD027709
2018 Audi A7 3.0T Premium Plus quattro,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown,8-Speed Automatic,AWD,WAU23AFC5JN086740
2018 Audi A5 2.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF57JA075813
2018 Audi A5 2.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,6-Speed Manual,AWD,WAU8NAF50JA072032
2018 Audi Q7 3.0T Premium,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Carrara White,Nougat Brown,8-Speed Automatic,AWD,WA1AAAF75JD019515
2015 Audi A6 3.0T Premium Plus quattro,Audi,Blue,34000,International Autos,(414) 939-8502,3.8,56,31921,68,Aviator Blue Metallic,Black,8-Speed Automatic,AWD,WAUFGAFC0FN030637
2018 Audi A4 2.0T Premium Plus,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black / Express Red,7-Speed Automatic with Auto-Shift,AWD,WAUENAF43JA121167
2018 Audi Q7 3.0T Prestige,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1VAAF78JD027688
2018 Audi A5 2.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF53JN012337
2018 Audi Q5 2.0T Premium,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY6J2124514
2018 Audi A4 2.0T Premium Plus,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JN005726
2018 Audi Q3 2.0T Sport Premium,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,6-Speed Automatic,AWD,WA1ECCFS7JR006652
2018 Audi S7 4.0T Premium Plus quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUWFAFC7JN049424
2018 Audi Q3 2.0T Premium Plus,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1JCCFS6JR021870
2018 Audi SQ5 3.0T Premium Plus quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WA1A4AFY7J2136928
2018 Audi Q5 2.0T Premium,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFYXJ2107828
2018 Audi Q7 3.0T Prestige,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1VAAF74JD022293
2018 Audi Q7 3.0T Prestige,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1VAAF77JD028170
2018 Audi Q5 2.0T Premium,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY4J2089682
2018 Audi A5 2.0T Premium Plus quattro,Audi,Silver,,International Autos,(414) 203-5342,3.8,56,,68,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF55JA075647
2018 Audi Q5 2.0T Prestige quattro,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1CNAFY2J2141086
2018 Audi A3 2.0T Premium quattro,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Cosmos Blue Metallic / Black Roof,Black,6-Speed Automatic with Auto-Shift,AWD,WAUY8LFF8J1043793
2018 Audi Q5 2.0T Premium,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY5J2100978
2018 Audi A5 2.0T Premium quattro,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF57JA069174
2018 Audi A5 2.0T Premium Plus quattro,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF55JN012422
2018 Audi Q5 2.0T Premium,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY3J2118850
2018 Audi S6 4.0T Premium Plus quattro,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUHFAFCXJN076755
2018 Audi A7 3.0T Premium Plus quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Nardo Gray,Black,8-Speed Automatic,AWD,WAU23AFC7JN078977
2018 Audi A6 2.0T quattro Sport,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUF8AFC1JN077276
2018 Audi A7 3.0T Premium Plus quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAU23AFC7JN079272
2018 Audi A7 3.0T Premium Plus quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAU23AFCXJN061722
2018 Audi TT 2.0T quattro,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,TRUC5AFV1J1008908
2018 Audi Q5 2.0T Premium,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY1J2089638
2016 Audi Q5 3.0T Premium Plus quattro,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,24119,72,White,,8-Speed Automatic,AWD,WA1D7AFP4GA003540
2018 Audi Q7 3.0T Premium,Audi,Black,,Audi North Shore,(414) 375-2115,3.5,14,5179,72,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1LAAF75JD001766
2015 Audi Q5 2.0T Premium Plus quattro,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,24370,72,Glacier White,,8-Speed Automatic,AWD,WA1LFAFP3FA108602
2015 Audi S5 3.0T Premium Plus quattro,Audi,Black,37967,Audi North Shore,(414) 375-2104,3.5,14,30194,72,Brilliant Black,Black / Silver,7-Speed Automatic with Auto-Shift,AWD,WAUCGAFR3FA033837
2018 Audi S5 3.0T Premium Plus quattro,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,9231,72,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUB4CF54JA008483
2016 Audi A6 3.0T Premium Plus quattro,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,43488,72,White,,8-Speed Automatic,AWD,WAUFGAFC0GN003343
2012 Audi A4 2.0T Premium Plus quattro,Audi,Silver,,Audi North Shore,(414) 375-2115,3.5,14,81283,72,Silver,,8-Speed Automatic,AWD,WAUFFAFL0CN011052
2015 Audi Q5 2.0T Premium Plus quattro,Audi,Gray,,Audi North Shore,(414) 375-2115,3.5,14,30000,72,Monsoon Gray,,8-Speed Automatic,AWD,WA1LFAFP1FA081884
2017 Audi Q3 2.0T Premium Plus,Audi,White,,Audi North Shore,(414) 375-2115,3.5,14,3570,72,Glacier White Metallic,Chestnut Brown,6-Speed Automatic,AWD,WA1JCCFS3HR004759
2016 Audi A3 e-tron 1.4T Premium,Audi,Gray,,Audi North Shore,(414) 375-4847,3.5,14,,72,Monsoon Gray Metallic,Black,6-Speed Automatic with Auto-Shift,FWD,WAUUPBFF0GA096346
2015 Audi A4 2.0T Premium Plus quattro,Audi,Black,25480,VROOM (Milwaukee),(877) 682-3020,,,33205,73,Black,Tan,8-Speed Automatic w/OD,AWD,WAUFFAFL5FN001539
2014 Audi A4 2.0T Premium Plus quattro,Audi,Black,21000,Lexus of Milwaukee,(414) 973-2600,5,9,53652,74,Brilliant Black,Black,8-Speed Automatic,AWD,WAUFFAFL1EN014030
2001 Audi TT quattro,Audi,Blue,5879,Porsche Milwaukee North,(888) 481-5925,,,117358,74,Denim Blue Pearl,Denim Blue,5-Speed Manual,AWD,TRUWX28N811025182
2012 Audi Q7 3.0T Premium Plus,Audi,Other,,Bergstrom Imports of Oshkosh,(877) 685-1374,3,740,63237,74,Unspecified,,8-Speed Automatic,AWD,WA1LGAFE5CD007101
