name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2015 BMW 328 i xDrive,BMW,Black,27695,International Autos,(414) 930-1684,3.8,56,41403,68,Jet Black,Black,8-Speed Automatic,AWD,WBA3B3G5XFNR86107
2013 BMW 528 i xDrive,BMW,Black,21885,International Autos,(414) 939-8502,3.8,56,80749,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBAXH5C51DD108084
2017 BMW 320 i xDrive,BMW,Black,33885,International Autos,(414) 939-8502,3.8,56,2417,68,Jet Black,Venetian Beige,8-Speed Automatic,AWD,WBA8E5G34HNU44947
2017 BMW 330 i xDrive,BMW,White,39695,International Autos,(414) 939-8502,3.8,56,3462,68,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA8D9G34HNU62519
2018 BMW X3 xDrive30i,BMW,White,51985,International Autos,(414) 939-8502,3.8,56,4468,68,Alpine White,Black,8-Speed Automatic,AWD,5UXTR9C55JLC72592
2015 BMW 328 i xDrive,BMW,Black,24307,Selig Auto Sales and Leasing,(414) 395-8880,5,15,32629,68,Black,Beige,8-SPEED A/T,All Wheel Drive,WBA3B5C5XFP653279
2017 BMW X1 xDrive 28i,BMW,Blue,47085,International Autos,(414) 203-5342,3.8,56,,68,Estoril Blue Metallic,Black,8-Speed Automatic,AWD,WBXHT3C35H5F77824
2017 BMW X1 xDrive 28i,BMW,Silver,43885,International Autos,(414) 939-8502,3.8,56,5054,68,Silver,,8-Speed Automatic,AWD,WBXHT3Z38H4A56450
2016 BMW X1 xDrive 28i,BMW,White,29985,International Autos,(414) 939-8502,3.8,56,20005,68,Alpine White,Black,8-Speed Automatic,AWD,WBXHT3Z38G4A47598
2015 BMW 328 i xDrive,BMW,White,22985,International Autos,(414) 930-1684,3.8,56,37015,68,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA3B3C58FJ984658
2018 BMW 430 i xDrive,BMW,Black,38888,Russ Darrow Honda,(414) 751-6997,4.7,781,17679,69,Carbon Black Metallic,Black,8-Speed Automatic,AWD,WBA4Z3C55JEC48958
2013 BMW 128 i,BMW,Black,17995,Classic Motorcars,(414) 219-1011,4.8,149,41120,70,Carbon Black Metallic,BLACK,6-SPEED M/T,Rear Wheel Drive,WBAUN1C52DVR00811
2011 BMW 328 i xDrive,BMW,Black,11995,Classic Motorcars,(414) 219-1011,4.8,149,83848,70,Black Sapphire Metallic,OYSTER/BLACK,6-SPEED M/T,All Wheel Drive,WBAPK7C54BA969819
2018 BMW X5 xDrive35i,BMW,Silver,67510,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKR0C50J0Y00237
2018 BMW 440 i xDrive,BMW,Black,70730,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Ivory White,8-Speed Automatic,AWD,WBA4Z7C52JED47759
2018 BMW 430 Gran Coupe i xDrive,BMW,Brown,52795,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jatoba Brown Metallic,Black,8-Speed Automatic,AWD,WBA4J3C59JBG95480
2018 BMW X5 xDrive35i,BMW,White,66735,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Mocha,8-Speed Automatic,AWD,5UXKR0C57J0X84134
2018 BMW X2 xDrive28i,BMW,Gray,47495,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBXYJ5C3XJEF69547
2014 BMW 320 i,BMW,Blue,17995,Reo Motors,(414) 312-4806,3.4,60,26447,73,Blue,Gray,8-SPEED A/T,All Wheel Drive,WBA3C3C5XEPV90538
2018 BMW X5 xDrive35i,BMW,Silver,68260,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKR0C55J0Y02145
2007 BMW 328 xi,BMW,Black,7495,Diamond Jim's Motorcars,(414) 326-9166,4,68,157372,73,Black,Brown,6-Speed Automatic,AWD,WBAVC93547K034639
2018 BMW 540 i xDrive,BMW,White,64145,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBAJE7C59JWC55766
2018 BMW X6 xDrive35i,BMW,Silver,73510,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKU2C55J0X49148
2018 BMW 320 i xDrive,BMW,White,44780,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA8E5G55JNV02023
2018 BMW X3 xDrive30i,BMW,Silver,52185,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXTR9C54JLD59786
2018 BMW 330 i xDrive,BMW,Black,53335,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jet Black,Black / Red,8-Speed Automatic,AWD,WBA8K3C55JA368964
2018 BMW X5 xDrive35i,BMW,White,66985,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Mocha,8-Speed Automatic,AWD,5UXKR0C57J0Y02633
2018 BMW 750 i xDrive,BMW,White,118905,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBA7F2C57JG424314
2018 BMW 328d xDrive,BMW,Black,53785,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black / Dark Oyster,8-Speed Automatic,AWD,WBA8F1C56JAE97162
2017 BMW 530 i,BMW,Blue,56680,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Bluestone Metallic,Black,8-Speed Automatic,RWD,WBAJA5C3XHG897901
2018 BMW X3 xDrive30i,BMW,White,51885,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,5UXTR9C52JLC82819
2018 BMW 750 i xDrive,BMW,Black,108445,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Ivory White,8-Speed Automatic,AWD,WBA7F2C50JB238689
2018 BMW 430 Gran Coupe i xDrive,BMW,Red,52395,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Melbourne Red Metallic,Venetian Beige,8-Speed Automatic,AWD,WBA4J3C57JBG95459
2018 BMW X5 xDrive35i,BMW,Blue,65785,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Imperial Blue Metallic,Ivory White,8-Speed Automatic,AWD,5UXKR0C59J0Y03170
2018 BMW X3 xDrive30i,BMW,White,55395,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,5UXTR9C54JLD61036
2018 BMW X3 M40i,BMW,Blue,64870,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Phytonic Blue Metallic,Black,8-Speed Automatic,AWD,5UXTS3C56J0Y98023
2018 BMW 530 i xDrive,BMW,White,64545,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Cognac,8-Speed Automatic,AWD,WBAJA7C50JG909024
2018 BMW X3 M40i,BMW,Gray,66270,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXTS3C51J0Y97863
2009 BMW 335 i xDrive,BMW,Silver,11921,Runde Chevrolet,(888) 380-6201,4.8,108,84432,73,Silver,,6-Speed Automatic,AWD,WBAPL33589A405719
2016 BMW X5 sDrive35i,BMW,Silver,34230,VROOM (Milwaukee),(877) 682-3020,,,37203,73,Silver,Black,Automatic,RWD,5UXKR2C52G0R70409
2018 BMW X5 M Base,BMW,White,115395,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,5YMKT6C56J0Y83430
2017 BMW 330 i xDrive,BMW,Red,46585,International Autos,(414) 203-5342,3.8,56,,68,Melbourne Red Metallic,Black / Dark Oyster,8-Speed Automatic,AWD,WBA8D9G39HNU62709
2018 BMW 320 i xDrive,BMW,White,42080,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBA8E5G53JNV02408
2018 BMW X3 xDrive30i,BMW,White,51135,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,5UXTR9C59JLC83109
2018 BMW M2 Base,BMW,White,62380,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,7-Speed Automatic with Auto-Shift,RWD,WBS1J5C57JVD36976
2018 BMW 530 i xDrive,BMW,Silver,54994,Zimbrick BMW,(877) 654-8272,4.8,176,3400,2,Silver,BLACK SENSATEC,8-SPEED A/T,All Wheel Drive,WBAJA7C55JWA73073
2015 BMW 320 i xDrive,BMW,White,20995,Goben Cars East,(608) 216-2303,4.8,240,24207,6,White,,8-Speed Automatic,AWD,WBA3C3C56FP664085
2018 BMW 740e xDrive iPerformance,BMW,White,74885,International Autos,(414) 939-8502,3.8,56,5745,68,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA7J2C58JG938087
2018 BMW X5 xDrive35i,BMW,Black,65735,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jet Black,Black,8-Speed Automatic,AWD,5UXKR0C57J0Y05855
2018 BMW X5 xDrive35i,BMW,White,64985,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Mocha,8-Speed Automatic,AWD,5UXKR0C53J0Y01365
2018 BMW 640 Gran Turismo i xDrive,BMW,Black,75605,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Carbon Black Metallic,Cognac,8-Speed Automatic,AWD,WBAJV6C57JBK06774
2006 BMW 325 xiT,BMW,Red,9250,Jim O'Connor Select Auto,(262) 347-4147,4.9,157,95539,45,Red,Beige,6-Speed Automatic,AWD,WBAVT13586KW22687
2018 BMW 320 i xDrive,BMW,White,42115,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Venetian Beige,8-Speed Automatic,AWD,WBA8A3C51JA358662
2017 BMW X1 xDrive 28i,BMW,Black,43195,International Autos,(414) 203-5342,3.8,56,,68,Black Sapphire Metallic,Beige,8-Speed Automatic,AWD,WBXHT3Z32H4A58081
2018 BMW X5 eDrive xDrive40e,BMW,Black,71735,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Black Sapphire Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,5UXKT0C55J0W02870
2017 BMW X3 xDrive28i,BMW,Brown,34887,Russ Darrow Nissan of West Bend,(888) 457-9504,4.8,55,12599,64,Chestnut Bronze,Black,8-Speed Automatic,AWD,5UXWX9C33H0T22741
2014 BMW 328 Gran Turismo i xDrive,BMW,Black,19980,Lynch Chrysler Dodge Jeep RAM,(262) 684-4253,4.9,323,46985,56,Jet Black,Black,8-Speed Automatic,AWD,WBA3X5C55ED243006
2018 BMW X5 xDrive35i,BMW,White,68035,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,5UXKR0C54J0X85175
2017 BMW 330 i xDrive,BMW,Gray,44280,Zimbrick BMW,(877) 654-8272,4.8,176,3500,2,Mineral Gray Metallic,Saddle Brown Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA8K3C56HK679288
2017 BMW X3 xDrive28i,BMW,White,48845,Zimbrick BMW,(877) 654-8272,4.8,176,7500,2,Mineral White Metallic,Saddle Brown Nevada Leather,8-SPEED A/T,All Wheel Drive,5UXWX9C38H0W76481
2017 BMW 330 i xDrive,BMW,White,46845,International Autos,(414) 203-5342,3.8,56,,68,White Metallic,Black / Dark Oyster,8-Speed Automatic,AWD,WBA8D9G35HNU63176
2018 BMW X5 xDrive35i,BMW,White,59885,BMW of Milwaukee North,(866) 932-0704,4.8,106,4710,73,Alpine White,Black,8-Speed Automatic,AWD,5UXKR0C56J0X84139
2017 BMW 535 Gran Turismo i xDrive,BMW,Black,62455,BMW of Milwaukee North,(866) 932-0704,4.8,106,9758,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA5M4C51HD187002
2018 BMW 230 i xDrive,BMW,Black,43445,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA2J3C52JVD48532
2017 BMW 430 Gran Coupe i xDrive,BMW,Blue,43888,BMW of Milwaukee North,(866) 932-0704,4.8,106,9058,73,Imperial Blue Metallic,Black,8-Speed Automatic,AWD,WBA4F9C30HG812246
2017 BMW 530 i xDrive,BMW,White,52989,BMW of Milwaukee North,(877) 591-3075,4.8,106,4497,73,Alpine White,Black,8-Speed Automatic,AWD,WBAJA7C39HG905286
2018 BMW X5 xDrive35i,BMW,Gray,61494,BMW of Milwaukee North,(877) 591-3075,4.8,106,4651,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C55J0X89610
2018 BMW X5 xDrive35i,BMW,Black,66910,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jet Black,Ivory White,8-Speed Automatic,AWD,5UXKR0C59J0Y04724
2018 BMW 430 Gran Coupe i xDrive,BMW,White,44887,BMW of Milwaukee North,(877) 591-3075,4.8,106,4656,73,Alpine White,Black,8-Speed Automatic,AWD,WBA4J3C50JBG91639
2018 BMW 430 Gran Coupe i xDrive,BMW,Black,48855,BMW of Milwaukee North,(877) 591-3075,4.8,106,4462,73,Jet Black,Black,8-Speed Automatic,AWD,WBA4J3C5XJBG91177
2017 BMW X1 xDrive 28i,BMW,Gray,37776,BMW of Milwaukee North,(877) 591-3075,4.8,106,4814,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBXHT3C32H5F85881
2018 BMW 540 i xDrive,BMW,Black,69998,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBAJE7C54JWA04153
2018 BMW 640 Gran Turismo i xDrive,BMW,Black,78630,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Carbon Black Metallic,Cognac,8-Speed Automatic,AWD,WBAJV6C56JBJ99431
2017 BMW 330 i xDrive,BMW,White,50930,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA8D9G35HNU62822
2018 BMW 330 i xDrive,BMW,Black,48895,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jet Black,Black,8-Speed Automatic,AWD,WBA8D9G58JNU71991
2015 BMW X3 xDrive28d,BMW,Black,32900,Griffin's Hub Chrysler Jeep Dodge,(414) 203-9976,4.7,186,47265,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXWY3C52F0E97493
2017 BMW X1 xDrive 28i,BMW,Gray,42555,BMW of Milwaukee North,(877) 591-3075,4.8,106,4697,73,Mineral Gray Metallic,Mocha,8-Speed Automatic,AWD,WBXHT3Z30H4A57608
2017 BMW X3 xDrive28i,BMW,Brown,46295,BMW of Milwaukee North,(877) 591-3075,4.8,106,2,73,Chestnut Bronze,Oyster,8-Speed Automatic,AWD,5UXWX9C32H0W75665
2018 BMW X4 xDrive28i,BMW,Black,56870,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Carbon Black Metallic,Oyster,8-Speed Automatic,AWD,5UXXW3C52J0T82702
2018 BMW 328d xDrive,BMW,Black,53785,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8F1C59JK898230
2012 BMW  328i Modern Turbo,BMW,Silver,12995,Scott Motors,(608) 318-4095,,,97485,4,Silver,Saddle,Automatic,Rear Wheel Drive,WBA3A5C59CF256067
2011 BMW 328 i xDrive,BMW,Black,14995,Corner Choice Motors,(414) 219-1531,4.7,29,83237,69,Black,,6-Speed Automatic,AWD,WBAUU3C5XBA542781
2000 BMW Z3 M 3.2L,BMW,Yellow,23990,Zimbrick BMW,(877) 654-8272,4.8,176,62895,2,Dakar Yellow,Black,5-SPEED M/T,Rear Wheel Drive,WBSCK9340YLC92166
2018 BMW 330 i xDrive,BMW,Orange,52011,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Sunset Orange Metallic,Oyster Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA8D9C50JA615126
2018 BMW X5 eDrive xDrive40e iPerformance,BMW,White,72110,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Mocha,8-Speed Automatic,AWD,5UXKT0C51J0W02445
2017 BMW 340 i xDrive,BMW,Silver,60888,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA8B7G35HNU38367
2011 BMW  328i,BMW,Black,11995,Scott Motors,(608) 318-4095,,,51349,4,Black,Black,Automatic,Rear Wheel Drive,WBAPH7G51BNN06179
2018 BMW 440 i xDrive,BMW,Black,60570,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black / Dark Oyster,8-Speed Automatic,AWD,WBA4W9C56JAC09203
2014 BMW X3 xDrive28i,BMW,Silver,20997,Diamond Jim's Motorcars,(414) 326-9166,4,68,69196,73,Mineral Silver Metallic,Tan,8-Speed Automatic,AWD,5UXWX9C57E0D16019
2018 BMW 330e iPerformance,BMW,Gray,52185,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black,8-Speed Automatic,RWD,WBA8E1C50JA159496
2018 BMW X5 xDrive35i,BMW,White,64035,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,5UXKR0C5XJ0Y05431
2018 BMW 320 i,BMW,Gray,44835,Zimbrick BMW,(888) 570-3759,4.8,176,4787,2,Mineral Gray Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA8E5G59JNU45616
1985 BMW 318 i,BMW,Black,11995,Twins Auto Sales,(815) 580-4037,4.4,15,88066,61,Black,Gray,Automatic,RWD,WBAAC7401F0680611
2015 BMW 535 i xDrive,BMW,Gray,33695,International Autos,(414) 939-8502,3.8,56,30102,68,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,WBA5B3C52FD542367
2018 BMW 330 i xDrive,BMW,Gray,49745,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8D9G59JNU71899
2011 BMW Z4 sDrive35i,BMW,Black,27999,Summit Automotive Inc.,(920) 933-8275,4.8,899,18901,66,Black Sapphire Metallic,Beige,6-SPEED M/T,Rear Wheel Drive,WBALM7C5XBE384275
2018 BMW 430 i xDrive,BMW,White,55070,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black / Dark Oyster,8-Speed Automatic,AWD,WBA4W5C59JAE43327
2018 BMW 540 i xDrive,BMW,White,59485,Zimbrick BMW,(877) 654-8272,4.8,176,2800,2,Alpine White,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBAJE7C54JWC55965
2018 BMW 328d xDrive,BMW,Black,59525,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8J1C51JA379449
2018 BMW 320 i xDrive,BMW,Gray,44680,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8E5G55JNV02474
2018 BMW 540 i xDrive,BMW,Other,71170,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Rhodonite Silver Metallic,Black,8-Speed Automatic,AWD,WBAJE7C57JG892372
2014 BMW X1 xDrive28i,BMW,White,19299,Van Horn Hyundai of Fond du Lac,(920) 933-8267,4.8,730,37430,66,Glacier,,8-SPEED A/T,All Wheel Drive,WBAVL1C52EVY15527
2018 BMW X5 xDrive35d,BMW,Gray,68085,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKS4C54J0Y20129
2018 BMW 440 i xDrive,BMW,Black,61280,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA4W9C57JAC09260
2018 BMW 320 i xDrive,BMW,White,44230,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Venetian Beige,8-Speed Automatic,AWD,WBA8E5G59JNV01974
2018 BMW X3 xDrive30i,BMW,Black,48335,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jet Black,Black,8-Speed Automatic,AWD,5UXTR9C50JLC79255
2018 BMW 430 Gran Coupe i xDrive,BMW,Blue,50795,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Imperial Blue Metallic,Venetian Beige,8-Speed Automatic,AWD,WBA4J3C56JBG95498
2018 BMW 650 i xDrive,BMW,White,107195,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBA6F7C58JG232151
2010 BMW M3 Base,BMW,Other,22488,Van Horn Hyundai of Fond du Lac,(920) 933-8267,4.8,730,102874,66,,Black,6-SPEED M/T,Rear Wheel Drive,WBSPM9C52AE202270
2018 BMW M4 Base,BMW,White,86435,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,7-Speed Automatic with Auto-Shift,RWD,WBS4Z9C59JED22302
2018 BMW X6 xDrive35i,BMW,Silver,73760,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKU2C55J0Z61192
2010 BMW 328 i xDrive,BMW,Red,14495,German Auto House,(608) 467-4941,5,1,47475,2,Red,Beige,6-Speed Automatic,AWD,WBAPK7C53AA462697
2013 BMW 328 i xDrive,BMW,Beige,13995,Classic Motorcars,(414) 219-1011,4.8,149,65114,70,Sparkling Bronze Metallic,BLACK DAKOTA W/DARK OYSTER HIGHLIGHT,8-SPEED A/T,All Wheel Drive,WBA3B3C59DJ810742
2011 BMW 328 i xDrive,BMW,White,11995,Classic Motorcars,(414) 219-1011,4.8,149,70614,70,Alpine White,OYSTER/BLACK,6-SPEED M/T,All Wheel Drive,WBAPK7C55BA816401
2018 BMW 430 Gran Coupe i xDrive,BMW,Silver,55870,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA4J3C54JBG95497
2017 BMW 530 i,BMW,Silver,49555,BMW of Milwaukee North,(866) 932-0704,4.8,106,5380,73,Glacier Silver Metallic,Black,8-Speed Automatic,RWD,WBAJA5C38HG456445
2017 BMW 330e iPerformance,BMW,Black,45888,BMW of Milwaukee North,(866) 932-0704,4.8,106,10003,73,Black Sapphire Metallic,Black,8-Speed Automatic,RWD,WBA8E1C52HK480072
2017 BMW 330 i xDrive,BMW,Silver,46555,BMW of Milwaukee North,(866) 932-0704,4.8,106,4597,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA8D9G3XHNU63058
2017 BMW 330 i xDrive,BMW,Gray,45987,BMW of Milwaukee North,(866) 932-0704,4.8,106,4771,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8D9C58HK678110
2017 BMW 430 Gran Coupe i xDrive,BMW,Silver,48776,BMW of Milwaukee North,(866) 932-0704,4.8,106,9097,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA4F9C36HG812641
2018 BMW 320 i xDrive,BMW,White,39435,BMW of Milwaukee North,(866) 932-0704,4.8,106,4850,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA8A3C59JA357730
2018 BMW X1 xDrive 28i,BMW,Black,42210,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBXHT3C38J5K26280
2006 BMW 330 i,BMW,Blue,6995,Russ Darrow Honda,(414) 751-6997,4.7,781,91000,69,Blue,,6-Speed,RWD,WBAVB33556KS34718
2018 BMW 440 Gran Coupe i xDrive,BMW,Black,57345,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA4J7C55JBH15165
2011 BMW 328 i xDrive,BMW,Black,13499,Best Buy Auto Sales,(888) 306-0484,,,59600,43,Black,Black,6-SPEED M/T,All Wheel Drive,WBAPK7G59BNN78460
2018 BMW 328d xDrive,BMW,Blue,55400,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mediterranean Blue Metallic,Venetian Beige,8-Speed Automatic,AWD,WBA8J1C57JA485954
2018 BMW 530 i xDrive,BMW,Blue,64860,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Bluestone Metallic,Black,8-Speed Automatic,AWD,WBAJA7C50JWA74356
2017 BMW 430 i xDrive,BMW,Gray,52760,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black / Red,8-Speed Automatic,AWD,WBA4R9C5XHK878440
2017 BMW 340 i xDrive,BMW,Black,58315,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,6-Speed Manual,AWD,WBA8B7G36HNT71035
2018 BMW 540 i xDrive,BMW,Black,74635,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBAJE7C53JWC57691
2018 BMW X4 xDrive28i,BMW,Gray,58870,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXXW3C59J0Z60570
2017 BMW 330 i xDrive,BMW,White,50865,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBA8D9G35HNU63484
2018 BMW 430 Gran Coupe i xDrive,BMW,Blue,55140,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Estoril Blue Metallic,Black,8-Speed Automatic,AWD,WBA4J3C50JBG95285
2018 BMW X5 xDrive35i,BMW,Blue,68160,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Imperial Blue Metallic,Black,8-Speed Automatic,AWD,5UXKR0C57J0Y05791
2018 BMW X5 xDrive35i,BMW,Black,70860,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Carbon Black Metallic,Black,8-Speed Automatic,AWD,5UXKR0C57J0Y02972
2018 BMW 440 Gran Coupe i xDrive,BMW,Black,61935,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Carbon Black Metallic,Black / Blue,8-Speed Automatic,AWD,WBA4J7C52JBM74033
2017 BMW 540 i xDrive,BMW,White,59990,Zimbrick BMW,(888) 570-3759,4.8,176,15893,2,Alpine White,Black,8-SPEED A/T,All Wheel Drive,WBAJE7C32HG478778
2015 BMW 328 i xDrive,BMW,Black,24306,BMW of Milwaukee North,(877) 591-3075,4.8,106,44611,73,Black Sapphire Metallic,Black / Red,8-Speed Automatic,AWD,WBA3B3G59FNT68521
2014 BMW 535 i,BMW,Gray,28990,Lynch Chrysler Dodge Jeep RAM,(262) 684-4253,4.9,323,53433,56,Dark Graphite Metallic,Black,8-Speed Automatic,RWD,WBA5B1C54ED477797
2015 BMW 640 i xDrive,BMW,Black,45990,Zimbrick BMW,(888) 570-3759,4.8,176,33825,2,Black Sapphire Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA6B8C55FD453751
2015 BMW M3 Base,BMW,White,52990,Zimbrick BMW,(888) 570-3759,4.8,176,27763,2,Mineral White Metallic,Black Extended Merino Leather,6-SPEED M/T,Rear Wheel Drive,WBS3C9C5XFP805108
