_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color
39230,4JGDA5HB5JB072508,WDC0G4KB2JV060541,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39231,WDC0G4KB5JV074644,WDC0G4KB2JV060541,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Polar White,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39232,WDC0G4KB9JF338488,WDC0G4KB2JV060541,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39233,WDDLJ9BB4JA204444,WDC0G4KB2JV060541,2018 Mercedes-Benz CLS 550 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39263,JTJBARBZ5H2111064,JTJBARBZ5H2111064,2017 Lexus NX 200t 200T,2017,Lexus,36000.0,(414) 375-4932,Lexus of Milwaukee,4430.0,Obsidian Black,Flaxen,2017 LEXUS NX,2017.0,Lexus,36000.0,(414) 386-1368,Lexus of Milwaukee,4430.0,Obsidian,FLAXEN
39307,WBA4J3C57JBL03044,WBA8D9G54JNU68540,2018 BMW 430 i xDrive,2018,BMW,46926.0,(888) 237-4721,Zimbrick BMW,0.0,Jet Black,CORAL RED,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39330,WBA8D9G54JNU68618,WBA8D9G54JNU68540,2018 BMW 330 i xDrive,2018,BMW,45165.0,(563) 239-2219,Deery Brothers of Dubuque,0.0,Mineral Gray,Black,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39371,WBA4J7C59JBM74093,WBA8D9G54JNU68540,2018 BMW 440 Gran Coupe i xDrive,2018,BMW,,(414) 203-5342,International Autos,0.0,Alpine White,,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39373,WBA2J3C50JVA49797,WBA8D9G54JNU68540,2018 BMW 230 i xDrive,2018,BMW,,(414) 203-5342,International Autos,0.0,Mineral White Metallic,,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39377,WBXHT3C34J5K32349,WBA8D9G54JNU68540,2018 BMW X1 xDrive 28i,2018,BMW,,(414) 203-5342,International Autos,0.0,White Metallic,Black,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39380,WBXHT3C36J5F90457,WBA8D9G54JNU68540,2018 BMW X1 xDrive 28i,2018,BMW,,(414) 203-5342,International Autos,0.0,Mineral Gray Metallic,,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39385,WBA4J7C54JBH15299,WBA8D9G54JNU68540,2018 BMW 440 Gran Coupe i xDrive,2018,BMW,,(414) 203-5342,International Autos,0.0,Carbon Black,,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39386,WBA7F2C5XJB238604,WBA8D9G54JNU68540,2018 BMW 750 i xDrive,2018,BMW,,(414) 203-5342,International Autos,0.0,Mineral White Metallic,Black,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39387,WBA4Z3C58JEC57220,WBA8D9G54JNU68540,2018 BMW 430 i xDrive,2018,BMW,,(414) 203-5342,International Autos,0.0,Jet Black,,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39388,WBA4J3C58JBG91906,WBA8D9G54JNU68540,2018 BMW 430 Gran Coupe i xDrive,2018,BMW,,(414) 203-5342,International Autos,0.0,Alpine White,,2018 BMW 3 Series 330i xDrive Sedan,2018.0,BMW,46950.0,888-237-4721 877-654-8272,Zimbrick BMW,1800.0,Mineral Grey Metallic,Black SensaTec/Red Stitching
39432,JTHCE1BL1D5003931,2T2BK1BA4DC200689,2013 Lexus GS 350 Base,2013,Lexus,22348.0,(877) 562-3823,Boucher Cadillac of Waukesha,68544.0,Nebula Gray Pearl,Black,2013 LEXUS RX 350 SUV V6,2013.0,Lexus,23563.0,(888) 750-5842,Metro Ford,66557.0,Silver Lining Metallic,LIGHT GRAY W SEMI-ANILINE LEATHER SEAT TRIM
39728,5UXWX9C53H0T01664,5UXWX9C36H0T23334,2017 BMW X3 xDrive28i,2017,BMW,37000.0,(815) 261-4475,BMW and Mazda of Crystal Lake,14448.0,Space Gray Metallic,,Used 2017 BMW X3 xDrive28i,2017.0,BMW,38000.0,,MAZDA OF CRYSTAL LAKE,15397.0,Alpine White,Black
39790,WBA5B3C52FD548685,WBA5B3C5XFD545615,2015 BMW 535 i xDrive,2015,BMW,32485.0,(414) 930-1684,International Autos,45589.0,Dark Graphite Metallic,Black,2015 BMW 535i xDrive Sedan,2015.0,BMW,32985.0,,International Alfa Romeo,44717.0,Dark Graphite,Black
39879,JTHCE1BL2E5021159,JTHBK1GG0E2138255,2014 Lexus GS 350 Base,2014,Lexus,24943.0,(262) 229-4393,Fields Jaguar Land Rover Volvo Waukesha,37835.0,Gray,,2014 Lexus ES 350,2014.0,Lexus,24800.0,,Schoepp Motors West,36707.0,BLACK,
39904,JTJBC1BA5A2403826,JTJBC1BA5A2403826,2010 Lexus RX 450h,2010,Lexus,15007.0,(262) 510-0474,Lexus of Brookfield,131754.0,White,Light Gray,2010 LEXUS RX 450h,2010.0,Lexus,15007.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,131754.0,White,LIGHT GRAY
39938,WAUANAF47HN008498,WAUANAF45HN030841,2017 Audi A4 2.0T Premium quattro,2017,Audi,33967.0,(414) 375-2104,Audi North Shore,4323.0,Ibis White,Nougat Brown / Black,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,33537.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4922.0,Florett Silver Metallic,Black
39939,WAUANAF48HN009658,WAUANAF45HN030841,2017 Audi A4 2.0T Premium quattro,2017,Audi,34967.0,(414) 375-2104,Audi North Shore,4959.0,Ibis White,Black,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,33537.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4922.0,Florett Silver Metallic,Black
40036,WAUJ8GFF7H1028981,WAUANAF45HN030841,2017 Audi A3 2.0 TFSI Premium Plus quattro AWD,2017,Audi,32000.0,,Zimbrick European,5238.0,Mythos Black Metallic,Chestnut Brown,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,33537.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4922.0,Florett Silver Metallic,Black
40043,WAUDNAF4XHN046823,WAUANAF45HN030841,2017 Audi A4 2.0T Premium quattro,2017,Audi,35000.0,(414) 939-8502,International Autos,5720.0,Ibis White,Black,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,33537.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4922.0,Florett Silver Metallic,Black
40087,WA1JCCFS3HR004759,WAUANAF45HN030841,2017 Audi Q3 2.0T Premium Plus,2017,Audi,,(414) 375-2115,Audi North Shore,3570.0,Glacier White Metallic,Chestnut Brown,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,33537.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4922.0,Florett Silver Metallic,Black
40162,WAUHMAFC7EN032692,TRUSFAFK5E1008480,2014 Audi A6 3.0 TDI Prestige quattro,2014,Audi,26991.0,(888) 450-4176,Hall Volkswagen Mazda,61829.0,Moonlight Blue Metallic,Velvet Beige,2014 Audi TT 2dr Roadster S tronic quattro 2.0T Convertible,2014.0,Audi,25000.0,(608) 258-4000,Zimbrick Audi,61734.0,ICE Silver Metallic Black Roof,MAGMA RED
40630,JTHCL5EF2H5029107,JTHCL5EF2H5029107,2017 Lexus LS 460,2017,Lexus,68500.0,(262) 373-6622,Lexus of Brookfield,6986.0,Tan,Light Tan,2017 LEXUS LS 460,2017.0,Lexus,68500.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,6986.0,Tan,LIGHT TAN
40689,WBXHT3C32H5F85881,WBXHT3Z33H4A56226,2017 BMW X1 xDrive 28i,2017,BMW,37776.0,(877) 591-3075,BMW of Milwaukee North,4814.0,Mineral Gray Metallic,Black,2017 BMW X1 xDrive28i Br xDrive28i SAV,2017.0,BMW,36996.0,847-265-1122,Zeigler Nissan Gurnee,6591.0,Mineral Grey Metallic,CANBERRA BEIGE
40862,WDDWK8HB0HF508055,4JGDA7FB4HA900448,2017 Mercedes-Benz AMG C 63 S,2017,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Diamond Silver Metallic,Cranberry Red / Black,2017 Mercedes-Benz GLE GLE 63 S AMG,2017.0,Mercedes-Benz,94996.0,847-381-8900,Motor Werks Honda,1032.0,Black,Black
40864,WDDWK8GB7HF505364,4JGDA7FB4HA900448,2017 Mercedes-Benz AMG C 63 Base,2017,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Platinum,2017 Mercedes-Benz GLE GLE 63 S AMG,2017.0,Mercedes-Benz,94996.0,847-381-8900,Motor Werks Honda,1032.0,Black,Black
40878,WDDUG8FB2HA331422,4JGDA7FB4HA900448,2017 Mercedes-Benz  S 550 4MATIC,2017,Mercedes-Benz,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Obsidian Black,,2017 Mercedes-Benz GLE GLE 63 S AMG,2017.0,Mercedes-Benz,94996.0,847-381-8900,Motor Werks Honda,1032.0,Black,Black
41224,WBA3C3G55ENS69108,WBA3C3G55ENS69108,2014 BMW 320 i xDrive,2014,BMW,19998.0,(608) 286-3923,CarMax Madison,26570.0,Black,Black,2014 BMW 320 XI,2014.0,BMW,19998.0,608-286-3969,Carmax Madison,27000.0,Black,Black
41290,2T2BK1BA9FC307269,2T2BK1BA1FC306455,2015 Lexus RX 350 AWD 4dr SUV,2015,Lexus,31230.0,(877) 682-3020,VROOM (Milwaukee),31238.0,Black,Black,2015 LEXUS RX 350,2015.0,Lexus,32607.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,32800.0,Black,PARCHMENT
41370,2T2BK1BA1FC306455,2T2BK1BA1FC306455,2015 Lexus RX 350,2015,Lexus,32607.0,(262) 510-0474,Lexus of Brookfield,32800.0,Black,Parchment,2015 LEXUS RX 350,2015.0,Lexus,32607.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,32800.0,Black,PARCHMENT
41418,5UXWX5C56BL700275,5UXWX5C5XBL704359,2011 BMW X3 xDrive28i,2011,BMW,14587.0,(888) 414-4987,Frank Boucher VW Kia of Racine,83979.0,Vermillion Red Metallic,Oyster,2011 BMW X3 AWD 4dr 28i,2011.0,BMW,15990.0,888-237-4721 877-654-8272,Zimbrick BMW,83846.0,Blue Water Metallic,Oyster
41419,5UXWX5C52BL701715,5UXWX5C5XBL704359,2011 BMW X3 xDrive28i,2011,BMW,14684.0,(414) 375-4933,Van Horn Latino of Milwaukee,85211.0,Gray,Black,2011 BMW X3 AWD 4dr 28i,2011.0,BMW,15990.0,888-237-4721 877-654-8272,Zimbrick BMW,83846.0,Blue Water Metallic,Oyster
41420,5UXWX5C5XBL704359,5UXWX5C5XBL704359,2011 BMW X3 28i,2011,BMW,15990.0,(877) 654-8272,Zimbrick BMW,83846.0,Blue Water Metallic,Oyster,2011 BMW X3 AWD 4dr 28i,2011.0,BMW,15990.0,888-237-4721 877-654-8272,Zimbrick BMW,83846.0,Blue Water Metallic,Oyster
41421,WBA5B3C51FD541680,WBA5B3C52FD548685,2015 BMW 535 i xDrive,2015,BMW,30976.0,(888) 570-3759,Zimbrick BMW,46065.0,Jet Black,Black Dakota Leather,2015 BMW 535i xDrive Sedan,2015.0,BMW,32485.0,,International Alfa Romeo,45589.0,Dark Graphite,Black
41614,JTJHY7AX0G4192519,JTJHY7AX0G4192519,2016 Lexus LX 570,2016,Lexus,68000.0,(262) 373-6622,Lexus of Brookfield,39439.0,Atomic Silver,Black,2016 LEXUS LX 570,2016.0,Lexus,68000.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,39439.0,Atomic Silver,BLACK
42087,2T2BK1BA0AC005975,2T2BK1BA0AC005975,2010 Lexus RX 350 Base,2010,Lexus,17787.0,(262) 384-4738,Russ Darrow Toyota Scion,85601.0,Tungsten Pearl,Light Gray,Used 2010 Lexus RX 350 Premium,2010.0,Lexus,17787.0,888-356-1417,Russ Darrow Kia,85601.0,Tungsten Pearl,Light Gray
42191,5UXZV4C59BL404146,5UXZV4C58BL742086,2011 BMW X5 xDrive35i,2011,BMW,16825.0,(866) 508-6541,Boucher Hyundai,84728.0,Black Sapphire Metallic,Black,2011 BMW X5 35i,2011.0,BMW,16998.0,888-417-1323 866-752-7864,Heiser Chevrolet Cadillac of West Bend,85195.0,Carbon Black Metallic,Black w/Nevada Leather Upholstery
42197,5UXKS4C55F0N07114,5UXKR6C54F0J79059,2015 BMW X5 xDrive35d,2015,BMW,43415.0,(563) 239-2208,Deery Brothers of Dubuque,41911.0,Mineral Silver Metallic,Canberra Beige,2015 BMW X5 xDrive50i AWD,2015.0,BMW,42661.0,888-570-6761 888-570-6837,Motorwerks of Barrington,41024.0,Gray,Black
42212,WA1LMAFE1DD000897,WA1LMAFE1DD000897,2013 Audi Q7 3.0 TDI Premium,2013,Audi,31633.0,(888) 481-5925,Porsche Milwaukee North,24232.0,Black,Black,Pre-Owned 2013 Audi Q7 3.0 TDI Premium Stock:KDD000897,2013.0,Audi,31633.0,(888) 336-6441,Volkswagen of Milwaukee North,24232.0,Black,Black
42344,WAUGFBFC4DN099275,WAUGFBFC4DN099275,2013 Audi A6 2.0T Premium Plus,2013,Audi,16767.0,(414) 375-2115,Audi North Shore,88078.0,Garnet Red Pearl Effect,Nougat Brown,2013 Audi A6 2.0T Premium (Tiptronic) Sedan,2013.0,Audi,16767.0,414-543-3000,INTERNATIONAL AUTOS GROUP,88078.0,Garnet red pearl,Nougat brown
42600,WDC0G4KB9JV033093,WDC0G4KB5JV046729,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,44975.0,(262) 510-2426,Mercedes-Benz of Elmbrook,6673.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45991.0,888-570-6761 888-570-6837,Motorwerks of Barrington,5515.0,Blue,Silk Beige/Black
43114,WAUFFAFL4AN054323,WAUFFAFL4AN054323,2010 Audi A4 2.0T Premium quattro,2010,Audi,10499.0,(414) 208-4991,Gateway Motors,104669.0,Silver,Black,2010 Audi A4 2.0T Sedan quattro Tiptronic 6-Speed Automatic,2010.0,Audi,10499.0,414-208-1777,Gateway Motors,104669.0,Silver,Black
43131,WDDNG86X69A264678,WDDNG86X69A264678,2009 Mercedes-Benz  S 550 4MATIC,2009,Mercedes-Benz,22995.0,(262) 510-2733,Reina International,88440.0,Black,Black,2009 Mercedes-Benz S-Class S 550 4MATIC,2009.0,Mercedes-Benz,22995.0,(262) 781-3336,Reina International,88440.0,Black,Black
43395,WAUENAF43JN002298,WAUENAF43JA029332,2018 Audi A4 2.0T Premium Plus,2018,Audi,41593.0,(414) 939-8502,International Autos,4049.0,Moonlight Blue Metallic,Nougat Brown / Black,2018 Audi A4 2.0T Premium Sedan,2018.0,Audi,41967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,3637.0,Mythos black metallic,Black / Express red stitching
43557,4JGDF7DE5JB003282,4JGDF7DE5JB003282,2018 Mercedes-Benz GLS 550 Base 4MATIC,2018,Mercedes-Benz,91882.0,(414) 939-8502,International Autos,5421.0,Black,Black,2018 Mercedes-Benz GLS 550 4MATIC SUV,2018.0,Mercedes-Benz,91882.0,,International Alfa Romeo,5421.0,Black,Black
43575,4JGDA5HB3JB025526,4JGDF7DE5JB003282,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,5015.0,Designo Diamond White Metallic,Black,2018 Mercedes-Benz GLS 550 4MATIC SUV,2018.0,Mercedes-Benz,91882.0,,International Alfa Romeo,5421.0,Black,Black
43667,JTHBE1D2XE5001984,JTHBE1D2XE5001984,2014 Lexus IS 350 Base,2014,Lexus,24577.0,(608) 338-1572,Russ Darrow Mazda of Madison,46389.0,Ultra White,Alabaster,Used 2014 Lexus IS 350,2014.0,Lexus,24577.0,888-356-1417,Russ Darrow Kia,46389.0,Ultra White,Alabaster
43716,JTJBK1BA8F2465716,JTJBK1BA8F2465716,2015 Lexus RX 350 Base,2015,Lexus,28950.0,(608) 478-2657,Lexus of Madison,50584.0,Fire Agate Pearl,Parchment,2015 Lexus RX 350,2015.0,Lexus,28950.0,877-510-3625 877-545-4105,Lexus of Madison,50584.0,FIRE AGATE PEARL,PARCHMENT
44026,JTJBK1BA2F2480776,JTJBK1BA2F2480776,2015 Lexus RX 350 Base,2015,Lexus,31000.0,(262) 558-4486,Toyota of Brookfield,36562.0,Stargazer Black,Saddle,2015 LEXUS RX 350 350 SUV All-wheel Drive,2015.0,Lexus,31000.0,414-691-0603,Jack Safro Toyota,36562.0,Stargazer Black,SADDLE TAN
44475,WA1D7AFP4GA003540,WAUB1GFF6G1038778,2016 Audi Q5 3.0T Premium Plus quattro,2016,Audi,,(414) 375-2115,Audi North Shore,24119.0,White,,2016 Audi S3 2.0T Premium Plus Sedan,2016.0,Audi,36967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,24236.0,Florett silver metallic,Black
44609,WAUBFAFL1EN001101,WAUBFAFL1EN001101,2014 Audi A4 Premium,2014,Audi,17299.0,(608) 467-1265,Wilde East Towne Honda,71411.0,White,,Pre-Owned 2014 Audi A4 2.0T Premium,2014.0,Audi,17299.0,262-290-2181,Wilde Automotive Group,71411.0,White,Black
45194,WDDHF8JB9EB042149,WDDHF8JB9EB042149,2014 Mercedes-Benz  E 350 4MATIC,2014,Mercedes-Benz,26883.0,(414) 939-8502,International Autos,46989.0,Black,Silk Beige / Espresso Brown,2014 Mercedes-Benz E-Class E 350 4MATIC Sedan,2014.0,Mercedes-Benz,26883.0,,International Alfa Romeo,46989.0,Black,Silk Beige/Espresso Brown
45235,WDDHF8JB4EA870499,WDDHF8JB9EB042149,2014 Mercedes-Benz  E 350,2014,Mercedes-Benz,26980.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,47842.0,Black,Black,2014 Mercedes-Benz E-Class E 350 4MATIC Sedan,2014.0,Mercedes-Benz,26883.0,,International Alfa Romeo,46989.0,Black,Silk Beige/Espresso Brown
45310,JTJHY7AX5J4263575,JTJHY7AX5J4263575,2018 Lexus LX 570 570,2018,Lexus,83000.0,(414) 973-2600,Lexus of Milwaukee,189.0,Atomic Silver,Black,2018 LEXUS LX,2018.0,Lexus,83000.0,(414) 386-1368,Lexus of Milwaukee,8.0,Atomic Silver,VQ21 BLACK
45338,JTHBK1GG8F2151479,JTHBK1GG7F2182819,2015 Lexus ES 350 Base,2015,Lexus,25983.0,(866) 590-9089,Boucher Chevrolet of Waukesha,31717.0,Starfire Pearl,Parchment,2015 LEXUS ES 350 Navigation,2015.0,Lexus,24995.0,847-245-7600,CJ Wilson Mazda of Lake Villa,31595.0,Nebula Gray Pearl,LIGHT GRAY
45445,WBA3B3C53FF546343,WBA3B3C53FF546343,2015 BMW 328 i xDrive,2015,BMW,22634.0,(877) 465-8196,Kunes Country Chevrolet GMC Buick of Elkhorn,61210.0,Alpine White,Black,2015 BMW 3 Series 328i xDrive,2015.0,BMW,22634.0,(888) 440-2312,Kunes Country Ford Lincoln Inc.,61210.0,,
45518,WA1CMAFP4EA065828,WA1CMAFP4EA065828,2014 Audi Q5 Premium Plus,2014,Audi,27995.0,(414) 455-6995,"AutoSource Motors, Inc.",39580.0,Brilliant Black,Black,2014 Audi Q5 TDI PREMIUM PLUS SUV,2014.0,Audi,27995.0,888-784-8893,Autosource Motors Inc.,39580.0,Brilliant Black,Black
45527,WAULFAFH4EN011282,WA1CMAFP4EA065828,2014 Audi A5 Premium Plus,2014,Audi,28977.0,(414) 395-8880,Selig Auto Sales and Leasing,39181.0,Black,Saddle,2014 Audi Q5 TDI PREMIUM PLUS SUV,2014.0,Audi,27995.0,888-784-8893,Autosource Motors Inc.,39580.0,Brilliant Black,Black
46285,WAUENCF53JA028329,WA1BNAFY6J2045375,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,44493.0,(414) 939-8502,International Autos,4522.0,Glacier White Metallic,Nougat Brown / Black,2018 Audi Q5 2.0T Premium Plus SUV,2018.0,Audi,46350.0,414-543-3000,INTERNATIONAL AUTOS GROUP,5558.0,Manhattan Gray Metallic,Black
46314,WAUENCF59JA021532,WA1BNAFY6J2045375,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,45867.0,(414) 375-2104,Audi North Shore,5959.0,Moonlight Blue Metallic,Nougat Brown / Black,2018 Audi Q5 2.0T Premium Plus SUV,2018.0,Audi,46350.0,414-543-3000,INTERNATIONAL AUTOS GROUP,5558.0,Manhattan Gray Metallic,Black
46431,JTHBK1GG0G2242392,JTHBK1GG0G2242392,2016 Lexus ES 350 Base,2016,Lexus,35800.0,(414) 973-2600,Lexus of Milwaukee,1052.0,Eminent White Pearl,Flaxen,2016 LEXUS ES,2016.0,Lexus,35800.0,(414) 386-1368,Lexus of Milwaukee,1052.0,Eminent White Pearl,FLAXEN
46681,5UXKR0C32H0V79538,5UXKR0C32H0V79538,2017 BMW X5 xDrive35i,2017,BMW,58455.0,(866) 932-0704,BMW of Milwaukee North,9361.0,Space Gray Metallic,Black,2017 BMW X5 xDrive35i SAV,2017.0,BMW,58455.0,888-258-1784 888-258-6303,Concours BMW,10870.0,Space Gray,BLACK
47038,2T2BK1BA7FC281044,JTJBK1BA1F2474659,2015 Lexus RX 350,2015,Lexus,25998.0,(414) 214-9772,CarMax Metro Parc,44352.0,Gray,Gray,Used 2015 Lexus RX 350 Base,2015.0,Lexus,25987.0,815-625-9600,MAJESKI MOTORS INC,45261.0,Brown,
47305,55SWF4KB5FU007551,55SWF4KB7FU067413,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26130.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,40234.0,Palladium Silver Metallic,Black,2015 Mercedes-Benz C-Class C 300,2015.0,Mercedes-Benz,27223.0,847-381-8900,Motor Werks Honda,38736.0,Silver,Sport Black
47450,WBA4A7C57FD413899,WBA4C9C53FG135085,2015 BMW 428 Gran Coupe i xDrive,2015,BMW,31491.0,(414) 219-1030,Ewald's Venus Ford,22733.0,Black,,2015 BMW 4 Series 428i xDrive Gran Coupe AWD,2015.0,BMW,30998.0,847-381-8900,Motor Werks Honda,24412.0,White,Venetian Beige
47492,WBA5A7C57FD623259,WBA4C9C53FG135085,2015 BMW 528 i xDrive,2015,BMW,,(815) 261-4475,BMW and Mazda of Crystal Lake,22699.0,Gray,,2015 BMW 4 Series 428i xDrive Gran Coupe AWD,2015.0,BMW,30998.0,847-381-8900,Motor Werks Honda,24412.0,White,Venetian Beige
47747,WBAVM5C56DVL63956,WBAVM5C56DVL63956,2013 BMW X1 xDrive 35i,2013,BMW,24995.0,(262) 510-2733,Reina International,0.0,Jet Black,Coral Red / Gray Black,2013 BMW X1 xDrive35i,2013.0,BMW,24995.0,(262) 781-3336,Reina International,0.0,Jet Black,Coral Red
47822,WAUEFGFF4F1011009,WAUEFGFF4F1011009,2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,21343.0,(888) 481-5925,Porsche Milwaukee North,37314.0,Glacier White Metallic,Black,Pre-Owned 2015 Audi A3 2.0T Premium Plus Stock:KF1011009,2015.0,Audi,21343.0,(888) 336-6441,Volkswagen of Milwaukee North,37314.0,White,Black
48113,WBA4Z3C58JEA31694,WBA4Z3C58JEA31694,2018 BMW 430 i xDrive,2018,BMW,43987.0,(563) 239-2223,Deery Brothers of Dubuque,11464.0,Gray,Black,2018 BMW 430i xDrive Convertible,2018.0,BMW,43987.0,888-810-0623 877-500-2315,BMW of Dubuque,11464.0,Mineral Gray,BLACK
48413,WAUSFAFR1FA034306,WAUGFAFC9FN027405,2015 Audi A5 2.0T Premium Plus quattro,2015,Audi,29000.0,(414) 939-8502,International Autos,31540.0,Monsoon Gray Metallic,Brown,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus Car,2015.0,Audi,28000.0,(608) 258-4000,Zimbrick Audi,31572.0,Brilliant Black,BLACK
48416,WAUGFAFC9FN027405,WAUGFAFC9FN027405,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus,2015,Audi,28000.0,,Zimbrick European,31572.0,Brilliant Black,Black,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus Car,2015.0,Audi,28000.0,(608) 258-4000,Zimbrick Audi,31572.0,Brilliant Black,BLACK
48674,JTHBK1GG4F2161507,JTHBK1GG4F2161507,2015 Lexus ES 350 350,2015,Lexus,23400.0,(262) 373-6622,Lexus of Brookfield,61049.0,Black,Light Tan,2015 LEXUS ES 350,2015.0,Lexus,23400.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,61049.0,Black,LIGHT TAN
49267,WAUFGAFC0GN003343,WAUBFAFL9GN005027,2016 Audi A6 3.0T Premium Plus quattro,2016,Audi,,(414) 375-2115,Audi North Shore,43488.0,White,,2016 Audi A4 2.0T Premium Sedan,2016.0,Audi,26500.0,414-543-3000,INTERNATIONAL AUTOS GROUP,45249.0,Brilliant Black,Black
49274,WAUEFGFF9F1023009,WAUEFGFF9F1023009,2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,19577.0,(608) 338-1572,Russ Darrow Mazda of Madison,45209.0,Monsoon Gray Metallic,Titanium,Used 2015 Audi A3 2.0T Premium Plus Quattro,2015.0,Audi,19577.0,888-356-1417,Russ Darrow Kia,45209.0,Monsoon Gray Metallic,Titanium Gray
