name,year,maker,price,seller_name,seller_phone,miles,exterior_color,interior_color,transmission,drivetrain,vin,id
2015 Mercedes-Benz S-Class S 65 AMG,2015.0,Mercedes-Benz,109000.0,Motor Werks Honda,847-381-8900,32308.0,Blue,Porcelain/Black,Automatic,Rear Wheel Drive,WDDUG7KB5FA083602,2368
2016 Mercedes-Benz S-Class S 63 AMG,2016.0,Mercedes-Benz,107385.0,Motor Werks Honda,847-381-8900,19580.0,Gray,Crystal Gray/Seashell Gray,Automatic,All Wheel Drive,WDDUG7JB2GA267432,2369
2017 Mercedes-Benz GLE GLE 63 S AMG,2017.0,Mercedes-Benz,94996.0,Motor Werks Honda,847-381-8900,1032.0,Black,Black,Automatic,All Wheel Drive,4JGDA7FB4HA900448,2370
2013 Mercedes-Benz E-Class E 350,2013.0,Mercedes-Benz,20984.0,Motor Werks Honda,847-381-8900,51732.0,Brown,Almond/Mocha,Automatic,All Wheel Drive,WDDHF8JB6DA749343,2371
2007 Mercedes-Benz E-Class E 63 AMG Base,2007.0,Mercedes-Benz,19992.0,Motor Werks Honda,847-381-8900,69256.0,,,Automatic,Rear Wheel Drive,WDBUF77X97B060075,2372
2014 Mercedes-Benz CLA CLA 250,2014.0,Mercedes-Benz,19987.0,Motor Werks Honda,847-381-8900,36848.0,Mountain Gray Metallic,Brown,Automated Manual,Front Wheel Drive,WDDSJ4EB1EN070145,2373
2018 Mercedes-Benz GLC GLC 300,2018.0,Mercedes-Benz,45643.0,Motor Werks Honda,847-381-8900,3529.0,Gray,black,Automatic,,WDC0G4KB7JV038132,2374
2018 Mercedes-Benz GLC GLC 300,2018.0,Mercedes-Benz,45553.0,Motor Werks Honda,847-381-8900,2027.0,White,Silk Beige/Black,Automatic,,WDC0G4KB7JV060177,2375
2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,27500.0,Motor Werks Honda,847-381-8900,22126.0,Steel Gray Metallic,Black,Automatic,All Wheel Drive,55SWF4KB9FU001865,2376
2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,27449.0,Motor Werks Honda,847-381-8900,37358.0,Black,Sport Black,Automatic,All Wheel Drive,55SWF4KB3FU048311,2377
2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,27449.0,Motor Werks Honda,847-381-8900,36055.0,Iridium Silver Metallic,Sport Black,Automatic,All Wheel Drive,55SWF4KB3FU035638,2378
2015 Mercedes-Benz C-Class C 300,2015.0,Mercedes-Benz,27223.0,Motor Werks Honda,847-381-8900,38736.0,Silver,Sport Black,Automatic,All Wheel Drive,55SWF4KB7FU067413,2379
2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,26999.0,Motor Werks Honda,847-381-8900,35719.0,Palladium Silver Metallic,Sport Black,Automatic,All Wheel Drive,55SWF4KB1FU003271,2380
2014 Mercedes-Benz E-Class E 350,2014.0,Mercedes-Benz,30577.0,Motor Werks Honda,847-381-8900,11543.0,Black,Black,Automatic,All Wheel Drive,WDDHF8JBXEA990646,2381
2016 Mercedes-Benz GLA GLA 250,2016.0,Mercedes-Benz,30394.0,Motor Werks Honda,847-381-8900,14851.0,Red,Black,Automated Manual,All Wheel Drive,WDCTG4GBXGJ194462,2382
2013 Mercedes-Benz C-Class C 300,2013.0,Mercedes-Benz,19491.0,Motor Werks Honda,847-381-8900,42072.0,Black,Black,Automatic,All Wheel Drive,WDDGF8AB0DR263401,2383
2012 Mercedes-Benz GLK GLK 350,2012.0,Mercedes-Benz,18652.0,Motor Werks Honda,847-381-8900,52156.0,Black,Almond/Black,Automatic,All Wheel Drive,WDCGG8HB3CF868732,2384
2014 Mercedes-Benz E-Class E 550,2014.0,Mercedes-Benz,34987.0,Motor Werks Honda,847-381-8900,40565.0,Black,Black,Automatic,Rear Wheel Drive,WDDKK7DFXEF273340,2385
2014 Mercedes-Benz E-Class E 550,2014.0,Mercedes-Benz,34987.0,Motor Werks Honda,847-381-8900,49645.0,Diamond White Metallic,Espresso Brown/Silk Beige,Automatic,Rear Wheel Drive,WDDKK7DF6EF281984,2386
2015 Mercedes-Benz SLK SLK 250,2015.0,Mercedes-Benz,34987.0,Motor Werks Honda,847-381-8900,13771.0,Polar White,Black,Manual,Rear Wheel Drive,WDDPK4HA8FF109430,2387
2014 Mercedes-Benz M-Class ML 550 4MATIC,2014.0,Mercedes-Benz,36987.0,Motor Werks Honda,847-381-8900,34678.0,Diamond White Metallic,Black,Automatic,All Wheel Drive,4JGDA7DB2EA412176,2388
2014 Mercedes-Benz CLA CLA 45 AMG 4MATIC,2014.0,Mercedes-Benz,36800.0,Motor Werks Honda,847-381-8900,15172.0,Cirrus White,Black Red Cut,Automated Manual,All Wheel Drive,WDDSJ5CB0EN100308,2389
2015 Mercedes-Benz M-Class ML 250,2015.0,Mercedes-Benz,36782.0,Motor Werks Honda,847-381-8900,26719.0,Black,Almond Beige/Mocha,Automatic,All Wheel Drive,4JGDA0EBXFA469331,2390
2016 Mercedes-Benz GLC GLC 300,2016.0,Mercedes-Benz,36526.0,Motor Werks Honda,847-381-8900,10985.0,Red,Silk Beige/Black,Automatic,Rear Wheel Drive,WDC0G4JB2GF021615,2391
2016 Mercedes-Benz E-Class E 63 S AMG 4MATIC,2016.0,Mercedes-Benz,67777.0,Motor Werks Honda,847-381-8900,38668.0,,,Automatic,All Wheel Drive,WDDHF7GB3GB185330,2392
2015 Mercedes-Benz SL-Class SL 550,2015.0,Mercedes-Benz,67130.0,Motor Werks Honda,847-381-8900,13470.0,White,Black,Automatic,Rear Wheel Drive,WDDJK7DA4FF033976,2393
2015 Mercedes-Benz SL-Class SL 550,2015.0,Mercedes-Benz,66999.0,Motor Werks Honda,847-381-8900,15819.0,Black,Porcelain/Black,Automatic,Rear Wheel Drive,WDDJK7DA6FF034210,2394
2015 Mercedes-Benz SL-Class SL 550,2015.0,Mercedes-Benz,65621.0,Motor Werks Honda,847-381-8900,20590.0,Blue,Sand,Automatic,Rear Wheel Drive,WDDJK7DA7FF033664,2395
2018 Mercedes-Benz E-Class E 400 4MATIC,2018.0,Mercedes-Benz,64994.0,Motor Werks Honda,847-381-8900,1002.0,Polar White,,Automatic,,WDD1J6GB2JF005975,2396
2015 Mercedes-Benz SL-Class SL 550,2015.0,Mercedes-Benz,64987.0,Motor Werks Honda,847-381-8900,16451.0,Obsidian Black Metallic,Porcelain/Black,Automatic,Rear Wheel Drive,WDDJK7DAXFF032718,2397
2018 Mercedes-Benz GLE GLE 350 4MATIC,2018.0,Mercedes-Benz,52989.0,Motor Werks Honda,847-381-8900,6272.0,Polar White,Ginger Beige/Espresso Brown,Automatic,,4JGDA5HBXJB044008,2398
2015 Mercedes-Benz C-Class C 300,2015.0,Mercedes-Benz,26994.0,Motor Werks Honda,847-381-8900,37871.0,Silver,Sport Black,Automatic,All Wheel Drive,55SWF4KB9FU049219,2399
2014 Mercedes-Benz E-Class E 350 4MATIC,2014.0,Mercedes-Benz,26987.0,Motor Werks Honda,847-381-8900,51996.0,Polar White,Silk Beige/Espresso Brown,Automatic,All Wheel Drive,WDDHF8JB0EA810851,2400
2015 Mercedes-Benz C-Class C 300,2015.0,Mercedes-Benz,26959.0,Motor Werks Honda,847-381-8900,28237.0,Black,Black,Automatic,All Wheel Drive,55SWF4KBXFU029920,2401
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,26782.0,Motor Werks Honda,847-381-8900,19060.0,Red,Black,Automated Manual,All Wheel Drive,WDCTG4GB3FJ091964,2402
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,26773.0,Motor Werks Honda,847-381-8900,36463.0,White,Brown,Automated Manual,All Wheel Drive,WDCTG4GBXFJ060131,2403
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,26544.0,Motor Werks Honda,847-381-8900,36109.0,White,Brown,Automated Manual,All Wheel Drive,WDCTG4GB0FJ038221,2404
2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,26500.0,Motor Werks Honda,847-381-8900,23506.0,Palladium Silver Metallic,Crystal Gray,Automatic,All Wheel Drive,55SWF4KB5FU006478,2405
2015 Mercedes-Benz C-Class C 300,2015.0,Mercedes-Benz,26485.0,Motor Werks Honda,847-381-8900,25201.0,Gray,Almond,Automatic,All Wheel Drive,55SWF4KB1FU027375,2406
2015 Mercedes-Benz GLA GLA 250 4MATIC,2015.0,Mercedes-Benz,26449.0,Motor Werks Honda,847-381-8900,27908.0,South Seas Blue Metallic,Ash,Automated Manual,All Wheel Drive,WDCTG4GB5FJ074907,2407
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,26414.0,Motor Werks Honda,847-381-8900,28463.0,Gray,Beige,Automated Manual,All Wheel Drive,WDCTG4GB1FJ077612,2408
2015 Mercedes-Benz GLA GLA 250 4MATIC,2015.0,Mercedes-Benz,25999.0,Motor Werks Honda,847-381-8900,33676.0,Cocoa Brown Metallic,Brown,Automated Manual,All Wheel Drive,WDCTG4GBXFJ059562,2409
2015 Mercedes-Benz GL-Class GL 63 AMG,2015.0,Mercedes-Benz,68977.0,Motor Werks Honda,847-381-8900,27870.0,Black,Black,Automatic,All Wheel Drive,4JGDF7EE8FA453875,2410
2018 Mercedes-Benz E-Class E 300,2018.0,Mercedes-Benz,59673.0,Motor Werks Honda,847-381-8900,890.0,Black,Nut Brown / Black,Automatic,,WDDZF4KB2JA356642,2411
2017 Mercedes-Benz SLC SLC 43 AMG,2017.0,Mercedes-Benz,59483.0,Motor Werks Honda,847-381-8900,5343.0,White,Black,Automatic,Rear Wheel Drive,WDDPK6GA9HF134997,2412
2016 Mercedes-Benz SL-Class SL 400 Roadster,2016.0,Mercedes-Benz,59449.0,Motor Werks Honda,847-381-8900,17773.0,designo Diamond White,Bengal Red/Black,Automatic,Rear Wheel Drive,WDDJK6FA9GF039801,2413
2010 Mercedes-Benz G-Class G 550 4MATIC,2010.0,Mercedes-Benz,58994.0,Motor Werks Honda,847-381-8900,47611.0,Black,Black,Automatic,4-Wheel Drive,WDCYC3HF3AX182462,2414
2016 Mercedes-Benz SL-Class SL 400 Roadster,2016.0,Mercedes-Benz,58888.0,Motor Werks Honda,847-381-8900,19166.0,,,Automatic,Rear Wheel Drive,WDDJK6FA8GF039241,2415
2015 Mercedes-Benz M-Class ML 350 4MATIC,2015.0,Mercedes-Benz,25994.0,Motor Werks Honda,847-381-8900,60606.0,,,Automatic,All Wheel Drive,4JGDA5HBXFA507939,2416
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,25991.0,Motor Werks Honda,847-381-8900,34304.0,White,Beige,Automated Manual,All Wheel Drive,WDCTG4GB7FJ110273,2417
2013 Mercedes-Benz M-Class ML 350 4MATIC,2013.0,Mercedes-Benz,25991.0,Motor Werks Honda,847-381-8900,52787.0,Steel Gray Metallic,Black,Automatic,All Wheel Drive,4JGDA5HBXDA106906,2418
2015 Mercedes-Benz CLA CLA 250,2015.0,Mercedes-Benz,25990.0,Motor Werks Honda,847-381-8900,34111.0,Red,Black,Automated Manual,All Wheel Drive,WDDSJ4GB8FN191284,2419
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,25987.0,Motor Werks Honda,847-381-8900,33109.0,White,Black,Automated Manual,All Wheel Drive,WDCTG4GB1FJ123777,2420
2015 Mercedes-Benz CLA CLA 250,2015.0,Mercedes-Benz,25987.0,Motor Werks Honda,847-381-8900,28608.0,Gray,Beige,Automated Manual,All Wheel Drive,WDDSJ4GB6FN182860,2421
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,25987.0,Motor Werks Honda,847-381-8900,29355.0,Black,Beige,Automated Manual,All Wheel Drive,WDCTG4GB6FJ095412,2422
2015 Mercedes-Benz C-Class C 300,2015.0,Mercedes-Benz,25873.0,Motor Werks Honda,847-381-8900,33353.0,Black,Black,Automatic,All Wheel Drive,55SWF4KB6FU067869,2423
2015 Mercedes-Benz GLA GLA 250,2015.0,Mercedes-Benz,25872.0,Motor Werks Honda,847-381-8900,30282.0,Silver,Ash,Automated Manual,All Wheel Drive,WDCTG4GB1FJ076461,2424
2015 Mercedes-Benz C-Class C 300,2015.0,Mercedes-Benz,25801.0,Motor Werks Honda,847-381-8900,33377.0,Black,Black,Automatic,All Wheel Drive,55SWF4KB2FU038577,2425
2015 Mercedes-Benz CLA CLA 250,2015.0,Mercedes-Benz,25777.0,Motor Werks Honda,847-381-8900,32676.0,Gray,Ash,Automated Manual,All Wheel Drive,WDDSJ4GB8FN194055,2426
2014 Mercedes-Benz E-Class E 350,2014.0,Mercedes-Benz,25632.0,Motor Werks Honda,847-381-8900,48401.0,White,Black,Automatic,All Wheel Drive,WDDHF8JB2EA932529,2427
Used 2008 Mercedes-Benz GL-Class GL550 SUV,2008.0,Mercedes-Benz,13400.0,Marquardt Of Barrington,(224) 633-1627,131386.0,Arctic White,Macadamia,Automatic,All Wheel Drive,4JGBF86E78A384367,2428
2015 Mercedes-Benz S-Class S 550 4MATIC Sedan,2015.0,Mercedes-Benz,56449.0,Motor Werks of Barrington,(866) 938-9842,36560.0,Black,NUT BROWN/BLACK,Automatic,All Wheel Drive,WDDUG8FB8FA128077,2429
2015 Mercedes-Benz S-Class S 550 4MATIC Sedan,2015.0,Mercedes-Benz,57777.0,Motor Werks of Barrington,(866) 938-9842,26429.0,Ruby Black Metallic,SILK BEIGE/ESPRESSO BROWN,Automatic,All Wheel Drive,WDDUG8FB1FA119916,2430
2015 Mercedes-Benz GLK GLK 350,2015.0,Mercedes-Benz,27965.0,Libertyville Mitsubishi,888-553-5057 888-553-5079,31155.0,,,Automatic,All Wheel Drive,WDCGG8JB7FG398052,2431
2010 Mercedes-Benz GLK GLK 350,2010.0,Mercedes-Benz,14768.0,Libertyville Mitsubishi,888-553-5057 888-553-5079,104485.0,,Gray/Black,Automatic,All Wheel Drive,WDCGG8HB6AF439761,2432
2010 Mercedes-Benz M-Class ML350 4MATIC SUV All Wheel Drive,2010.0,Mercedes-Benz,16386.0,AutoNation Toyota Libertyville,(224) 993-9001,65141.0,Black,BLACK,Automatic,All Wheel Drive,4JGBB8GB2AA556732,2433
2010 Mercedes-Benz M-Class ML350 4MATIC SUV All Wheel Drive,2010.0,Mercedes-Benz,12968.0,AutoNation Toyota Libertyville,(224) 993-9001,91223.0,Arctic White,CASHMERE,Automatic,All Wheel Drive,4JGBB8GB1AA599720,2434
2009 Mercedes-Benz C-Class Sedan All Wheel Drive,2009.0,Mercedes-Benz,7683.0,AutoNation Toyota Libertyville,(224) 993-9001,137120.0,Arctic White,GRAY/BLACK,Automatic,All Wheel Drive,WDDGF81X89F355733,2435
2017 Mercedes-Benz GLC 300 4MATIC SUV,2017.0,Mercedes-Benz,35394.0,Libertyville Nissan,866-808-7060 888-553-3947,20513.0,Diamond Silver Metallic,BLACK,,All Wheel Drive,WDC0G4KB4HF119450,2436
Used 2003 Mercedes-Benz SL-Class SL55 AMG,2003.0,Mercedes-Benz,33986.0,Gregory Infiniti,855-335-0517,56878.0,Alabaster White,Berry Red/charcoal,Automatic,Rear Wheel Drive,WDBSK74F73F031255,2437
Used 2012 Mercedes-Benz C-Class C 300 Sport Sedan,2012.0,Mercedes-Benz,15601.0,Gregory Infiniti,855-335-0517,75317.0,Lunar Blue Metallic,Almond Beige,Automatic,All Wheel Drive,WDDGF8BB2CR224760,2438
Used 2015 Mercedes-Benz C-Class C 350 4MATIC Coupe,2015.0,Mercedes-Benz,21538.0,Gregory Infiniti,855-335-0517,56308.0,Obsidian Black Metallic,Black,Automatic,All Wheel Drive,WDDGJ8JBXFG360053,2439
2015 Mercedes-Benz C-Class C 300 4MATIC Sedan,2015.0,Mercedes-Benz,24653.0,Brilliance Subaru,(224) 281-4300,37566.0,Iridium Silver Metallic,BLACK,Automatic,All Wheel Drive,55SWF4KB3FU000663,2440
2003 Mercedes-benz SL500R,2003.0,Mercedes-Benz,,3D Auto Sales,,55000.0,,,Automatic,Rear Wheel Drive,WDBSK75F43F033981,2441
2007 Mercedes-benz E350 M AWD,2007.0,Mercedes-Benz,6900.0,3D Auto Sales,,161391.0,Silver,,Automatic,All Wheel Drive,WDBUF87X77B153523,2442
2011 Mercedes-Benz Sprinter 3500 170-in. WB,2011.0,Mercedes-Benz,29999.0,A & S Grand,888-988-1633,35261.0,White,,,,WDAPF4CC9B9474539,2443
1998 Mercedes-Benz E-Class E320,1998.0,Mercedes-Benz,5988.0,Jack-son Auto Sales,847-244-4411,163768.0,Silver,Leather,Automatic,Rear Wheel Drive,WDBJF65F9WA669985,2444
2007 Mercedes-Benz C-Class Vin: WDBRF92H97F885088 | Stock: CAAW-885088,2007.0,Mercedes-Benz,5900.0,Chicago Car Auction Inc.,,90099.0,Blue,Tan,Automatic,All Wheel Drive,WDBRF92H97F885088,2445
2008 Mercedes-Benz E-Class 4dr Sdn Luxury 3.5L RWD,2008.0,Mercedes-Benz,9499.0,Elgin Hyundai,888-221-3831 888-263-1297,83666.0,Designo Mocha Black,BLACK,Automatic,Rear Wheel Drive,WDBUF56X88B258346,2446
2008 Mercedes-Benz C-Class 4dr Sdn 3.0L Sport RWD,2008.0,Mercedes-Benz,8299.0,Elgin Hyundai,888-221-3831 888-263-1297,106762.0,Black,BLACK,Automatic,Rear Wheel Drive,WDDGF54X68R021756,2447
2014 Mercedes-Benz GLK GLK 350 AWD,2014.0,Mercedes-Benz,20700.0,Biggers Mazda,877-660-8737 877-220-2346,70625.0,White,,Automatic,All Wheel Drive,WDCGG8JB1EG327041,2448
2013 Mercedes-Benz E-Class E 350 4MATIC Sedan,2013.0,Mercedes-Benz,17331.0,Napleton's Elgin Kia,(888) 708-9138,74878.0,Indium Gray,ASH/BLACK,Automatic,All Wheel Drive,WDDHF8JB3DA679266,2449
2012 Mercedes-Benz Sprinter 2500 170 WB,2012.0,Mercedes-Benz,19900.0,Quick Sales Corporation,,44049.0,White,,Automatic,Rear Wheel Drive,WD3PE8CC5C5646768,2450
2002 Mercedes-Benz S500 Only 95k Miles! Fully Serviced!,2002.0,Mercedes-Benz,6950.0,Quick Sales Corporation,,95175.0,Black,,Automatic,Rear Wheel Drive,WDBNG75JX2A265550,2451
Internet Price 2007 Mercedes-Benz S550,2007.0,Mercedes-Benz,12950.0,Quick Sales Corporation,,132345.0,Black,,Automatic,Rear Wheel Drive,WDDNG71X57A075180,2452
2001 Mercedes-Benz M-Class 4dr AWD 3.2L,2001.0,Mercedes-Benz,3950.0,Quick Sales Corporation,,126918.0,Tan,,Automatic,All Wheel Drive,4JGAB54E61A229551,2453
2009 Mercedes-Benz ML350 4MATIC - 100k miles - Navigation - Rear cam,2009.0,Mercedes-Benz,11200.0,Quick Sales Corporation,,106615.0,Black,,Automatic,All Wheel Drive,4JGBB86E29A526508,2454
2011 Mercedes-Benz GL-Class 4MATIC GL550 NAVI HEATED/COOLED SEATS,2011.0,Mercedes-Benz,19750.0,Quick Sales Corporation,,74277.0,Gray,,Automatic,All Wheel Drive,4JGBF8GE6BA698162,2455
2006 Mercedes-Benz CLS500 Fully Loaded!,2006.0,Mercedes-Benz,10950.0,Quick Sales Corporation,,129992.0,Black,,Automatic,Rear Wheel Drive,WDDDJ75X16A018173,2456
Internet Price 2014 Mercedes-Benz CLA-Class CLA250 4MATIC,2014.0,Mercedes-Benz,18900.0,Quick Sales Corporation,,72435.0,Black,,Automated Manual,All Wheel Drive,WDDSJ4GB7EN079512,2457
Used 2012 Mercedes-Benz GLK-Class GLK 350,2012.0,Mercedes-Benz,17999.0,Brenengen Chevrolet Buick,(608) 269-2158,34460.0,White,,Automatic,Rear Wheel Drive,WDCGG5GBXCF870879,2458
Used 2010 Mercedes-Benz E-Class E 350 Luxury Sedan AWD w/ Sunroof & Leather,2010.0,Mercedes-Benz,12867.0,Brad Deery Motors,877-809-3176 877-502-4762,99245.0,Black,Black,Automatic,All Wheel Drive,WDDHF8HB6AA050635,2459
Used 2015 Mercedes-Benz GLA-Class GLA 250 SUV,2015.0,Mercedes-Benz,25995.0,Billion Chevrolet Buick GMC,563-519-3244,24001.0,Gray,Black,Automated Manual,All Wheel Drive,WDCTG4GB6FJ089285,2460
Used 2014 Mercedes-Benz M-Class ML 350 SUV,2014.0,Mercedes-Benz,31970.0,Billion Chevrolet Buick GMC,563-519-3244,39260.0,White,Black,Automatic,All Wheel Drive,4JGDA5HB9EA366117,2461
2014 Mercedes-Benz M-Class ML 350 BlueTEC 4MATIC SUV All-wheel Drive,2014.0,Mercedes-Benz,35997.0,Billion Toyota of Clinton,,27711.0,White,BLACK,Automatic,All Wheel Drive,4JGDA2EB5EA300408,2462
2012 Mercedes-Benz M-Class ML 550 4MATIC SUV 4x4,2012.0,Mercedes-Benz,28611.0,Billion Toyota of Clinton,,51039.0,Steel Gray,BLACK,Automatic,All Wheel Drive,4JGDA7DB8CA058340,2463
2014 Mercedes-Benz M-Class ML 350 BlueTEC 4MATIC SUV All-wheel Drive,2014.0,Mercedes-Benz,29975.0,Billion Toyota of Clinton,,47956.0,Lunar Blue,BLACK,Automatic,All Wheel Drive,4JGDA2EB1EA339836,2464
2011 Mercedes-Benz M-Class ML 350 4MATIC SUV All-wheel Drive,2011.0,Mercedes-Benz,19999.0,Billion Toyota of Clinton,,56050.0,Steel Gray,BLACK,Automatic,All Wheel Drive,4JGBB8GB7BA679119,2465
2012 Mercedes-Benz M-Class ML 350 4MATIC SUV All-wheel Drive,2012.0,Mercedes-Benz,21997.0,Billion Toyota of Clinton,,56103.0,White,BLACK,Automatic,All Wheel Drive,4JGDA5HB6CA015890,2466
2012 Mercedes-Benz M-Class ML 350 4MATIC SUV All-wheel Drive,2012.0,Mercedes-Benz,18999.0,Billion Toyota of Clinton,,60553.0,Silver,GREY/BLACK,Automatic,All Wheel Drive,4JGDA5HB9CA002115,2467
2013 Mercedes-Benz M-Class ML 350 4MATIC SUV 4x4,2013.0,Mercedes-Benz,21880.0,Billion Toyota of Clinton,,73416.0,White,ALMOND BEIGE,Automatic,All Wheel Drive,4JGDA5HBXDA209632,2468
2015 Mercedes-Benz M-Class ML 350 4MATIC SUV All-wheel Drive,2015.0,Mercedes-Benz,34999.0,Billion Toyota of Clinton,,28771.0,Silver,BLACK,Automatic,All Wheel Drive,4JGDA5HB2FA475455,2469
2009 Mercedes-Benz M-Class Base SUV 4x4,2009.0,Mercedes-Benz,14975.0,Billion Toyota of Clinton,,92305.0,Gray,CASHMERE,Automatic,All Wheel Drive,4JGBB86E79A479248,2470
2016 Mercedes-Benz GLE 350 4MATIC SUV All-wheel Drive,2016.0,Mercedes-Benz,42773.0,Billion Toyota of Clinton,,14776.0,White,BLACK,Automatic,All Wheel Drive,4JGDA5HB5GA710688,2471
2014 Mercedes-Benz GLK 350 4MATIC SUV All-wheel Drive,2014.0,Mercedes-Benz,26999.0,Billion Toyota of Clinton,,33921.0,Silver,BLACK,Automatic,All Wheel Drive,WDCGG8JBXEG175969,2472
2016 Mercedes-Benz GLC 300 4MATIC SUV All-wheel Drive,2016.0,Mercedes-Benz,37969.0,Billion Toyota of Clinton,,48133.0,White,ESPRESSO BROWN/BLACK,Automatic,All Wheel Drive,WDC0G4KB1GF057634,2473
2014 Mercedes-Benz GL-Class GL 450 4MATIC SUV All-wheel Drive,2014.0,Mercedes-Benz,29977.0,Billion Toyota of Clinton,,87394.0,Steel Gray,BLACK,Automatic,All Wheel Drive,4JGDF7CE2EA402115,2474
2015 Mercedes-Benz GL-Class GL 450 4MATIC SUV All-wheel Drive,2015.0,Mercedes-Benz,39969.0,Billion Toyota of Clinton,,33494.0,Silver,BLACK,Automatic,All Wheel Drive,4JGDF6EE7FA485971,2475
2009 Mercedes-Benz GL-Class Base SUV All-wheel Drive,2009.0,Mercedes-Benz,19999.0,Billion Toyota of Clinton,,92300.0,Black,BLACK,Automatic,All Wheel Drive,4JGBF86E39A442069,2476
2011 Mercedes-Benz E-Class E 350 Sedan Rear-wheel Drive,2011.0,Mercedes-Benz,18469.0,Billion Toyota of Clinton,,53463.0,Silver,ASH/BLACK,Automatic,Rear Wheel Drive,WDDHF5GB4BA271863,2477
2015 Mercedes-Benz GLK-Class GLK 350-AWD SUV 24-Valve DOHC V6 Engine,2015.0,Mercedes-Benz,,Dick Brantmeier Ford Inc,920-458-6111,38265.0,Black,BLACK,Automatic,All Wheel Drive,WDCGG8JB9FG431617,2478
2011 Mercedes-Benz E-Class E 550,2011.0,Mercedes-Benz,19398.0,Arlington Acura in Palatine,866-231-0455 866-892-7510,74856.0,Obsidian Black Metallic,Black,Automatic,All Wheel Drive,WDDHF9AB0BA453074,2479
2007 Mercedes-Benz S-Class S550 4MATIC,2007.0,Mercedes-Benz,12995.0,Car City Inc,866-901-0639,124809.0,Silver,Leather,Automatic,All Wheel Drive,WDDNG86X77A141663,2480
2012 Mercedes-Benz C-Class C 300,2012.0,Mercedes-Benz,15198.0,Arlington Acura in Palatine,866-231-0455 866-892-7510,65402.0,Steel Gray Metallic,Black,Automatic,All Wheel Drive,WDDGF8BB0CR202384,2481
2011 Mercedes-Benz M-Class ML350 4MATIC ONE OWNER SUV,2011.0,Mercedes-Benz,14300.0,Car City Inc,866-901-0639,95862.0,Black,Leather,Automatic,All Wheel Drive,4JGBB8GBXBA681902,2482
2009 Mercedes-Benz GL-Class GL450 4MATIC,2009.0,Mercedes-Benz,15990.0,Car City Inc,866-901-0639,87429.0,Black,Leather,Automatic,All Wheel Drive,4JGBF71E49A472859,2483
2007 Mercedes-Benz C-Class C280 Luxury Sedan 4Matic,2007.0,Mercedes-Benz,6300.0,Car City Inc,866-901-0639,105971.0,Silver,Leather,Automatic,All Wheel Drive,WDBRF92H37F892599,2484
2006 Mercedes-Benz M-Class ML350,2006.0,Mercedes-Benz,8900.0,Car City Inc,866-901-0639,115617.0,Gray,Leather,Automatic,All Wheel Drive,4JGBB86E36A113721,2485
2006 Mercedes-Benz M-Class ML 500,2006.0,Mercedes-Benz,8998.0,Arlington Acura in Palatine,866-231-0455 866-892-7510,119771.0,,Black,Automatic,All Wheel Drive,4JGBB75E76A023418,2486
2008 Mercedes-Benz M-Class ML350,2008.0,Mercedes-Benz,10900.0,Car City Inc,866-901-0639,98847.0,Copper,Leather,Automatic,All Wheel Drive,4JGBB86E38A436220,2487
2008 Mercedes-Benz M-Class ML320 CDI,2008.0,Mercedes-Benz,11990.0,Car City Inc,866-901-0639,120999.0,Silver,Leather,Automatic,All Wheel Drive,4JGBB22E68A319962,2488
2009 Mercedes-Benz GL-Class GL450 4MATIC,2009.0,Mercedes-Benz,12000.0,Car City Inc,866-901-0639,139395.0,White,Leather,Automatic,All Wheel Drive,4JGBF71E39A480483,2489
2009 Mercedes-Benz S-Class 6.3L V8 AMG,2009.0,Mercedes-Benz,31586.0,Arlington Toyota,847-394-5100,41500.0,BLACK,,Automatic,Rear Wheel Drive,WDDNG77X39A248818,2490
2016 Mercedes-Benz CLA CLA 250,2016.0,Mercedes-Benz,24999.0,Arlington Toyota,847-394-5100,28539.0,BLACK,,Automated Manual,All Wheel Drive,WDDSJ4GB6GN346724,2491
2014 Mercedes-Benz S-Class S 550 4MATIC Sedan,2014.0,Mercedes-Benz,48883.0,Grossinger Hyundai Palatine,(847) 348-6700,44014.0,Iridium Silver Metallic,BLACK,Automatic,All Wheel Drive,WDDUG8FB5EA058584,2492
2007 Mercedes-Benz C-Class,2007.0,Mercedes-Benz,6250.0,Supreme Carriage LLC,(847) 260-9630,111000.0,Silver,Leatherette,Automatic,All Wheel Drive,WDBRF87H97F841580,2493
