name,year,maker,price,seller_name,seller_phone,miles,exterior_color,interior_color,transmission,drivetrain,vin,id
2013 BMW 328 i xDrive,2013,BMW,20990.0,Zimbrick BMW,(888) 570-3759,45155.0,Jet Black,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA3B5C56DJ599026,2517
2015 BMW 335 i xDrive,2015,BMW,35990.0,Zimbrick BMW,(888) 570-3759,23320.0,Black Sapphire Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA3B9G51FNR93417,2518
2014 BMW X1 xDrive 35i,2014,BMW,24995.0,Schoepp Motors - Northeast,(608) 807-5348,40279.0,White,,6-Speed Automatic,AWD,WBAVM5C50EVV93364,2519
2013 BMW X5,2013,BMW,25995.0,Schoepp Motors West,(608) 729-3822,35214.0,Gray,,8-Speed Automatic,AWD,5UXZV4C59D0G50072,2522
2014 BMW X3 xDrive28i,2014,BMW,25989.0,Zimbrick Hyundai Eastside,(608) 338-1462,21769.0,Black Sapphire Metallic,Black,8-Speed A/T,All Wheel Drive,5UXWX9C58E0D27756,2523
2015 BMW 328 i xDrive,2015,BMW,25083.0,Lou Bachrodt Automall,(815) 580-3161,20694.0,Black,Black,8-Speed Automatic,AWD,WBA3B3G53FNR86613,2530
2015 BMW 528 i xDrive,2015,BMW,29800.0,Lou Bachrodt Automall,(815) 580-3161,26154.0,Pyrite Brown Metallic,Black,8-Speed Automatic,AWD,WBA5A7C5XFD621196,2531
2015 BMW 328 i xDrive,2015,BMW,28900.0,Midwest Highline,(815) 516-8789,26500.0,Gray,Black,8-SPEED A/T,All Wheel Drive,WBA3B3C53FJ984177,2533
2013 BMW 328 i xDrive,2013,BMW,16998.0,CarMax Waukesha,(262) 207-2339,50717.0,White,Tan,8-Speed Automatic w/Manual Shift,AWD,WBA3B3C59DF537949,2534
2008 BMW X5 4.8i,2008,BMW,12990.0,Lynch Chevrolet Buick GMC,(262) 806-7951,106069.0,Platinum Bronze Metallic,Black,6-Speed Automatic,AWD,5UXFE83508L168523,2535
2011 BMW X5 35i,2011,BMW,16998.0,Heiser Chevrolet Cadillac of West Bend,(262) 423-6561,85195.0,,,8-SPEED A/T,All Wheel Drive,5UXZV4C58BL742086,2536
2017 BMW X6 xDrive35i,2017,BMW,57888.0,Ernie von Schledorn Buick GMC Volkswagen,(888) 231-8988,10544.0,Mineral White Metallic,Ivory White/Black,8-Speed Automatic,All Wheel Drive,5UXKU2C36H0U29460,2537
2013 BMW X1 xDrive 35i,2013,BMW,24995.0,Reina International,(262) 510-2733,0.0,Jet Black,Coral Red / Gray Black,6-Speed Automatic,AWD,WBAVM5C56DVL63956,2538
2009 BMW 528 i xDrive,2009,BMW,11995.0,Reina International,(262) 510-2733,113457.0,Black Sapphire Metallic,Black,6-Speed Automatic,AWD,WBANV13509C151045,2539
2013 BMW X6 xDrive35i,2013,BMW,31998.0,CarMax Metro Parc,(414) 214-9772,44330.0,Black,Black,8-Speed Automatic,AWD,5UXFG2C50DL785356,2540
2018 BMW X5 eDrive xDrive40e,2018,BMW,,International Autos,(414) 203-5342,0.0,Carbon Black,,8-Speed Automatic,AWD,5UXKT0C51J0W02350,2544
2018 BMW 340 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black,,,AWD,WBA8B7G5XJNT71241,2545
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Dark Graphite,,8-Speed Automatic,AWD,5UXKR0C58J0Y01958,2549
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire,,8-Speed Automatic,AWD,5UXKR0C53J0Y01852,2551
2018 BMW 230 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Mineral White Metallic,,8-Speed Automatic,AWD,WBA2J3C50JVA49797,2552
2018 BMW X1 xDrive 28i,2018,BMW,,International Autos,(414) 203-5342,0.0,White,,8-Speed Automatic,AWD,WBXHT3C35J5L27244,2553
2018 BMW X1 xDrive 28i,2018,BMW,,International Autos,(414) 203-5342,0.0,Black,,8-Speed Automatic,AWD,WBXHT3Z36J4A66240,2554
2018 BMW M3 Base,2018,BMW,,International Autos,(414) 203-5342,0.0,Mineral White Metallic,Black,7-Speed Manual,RWD,WBS8M9C50J5J79253,2555
2018 BMW M240 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire,,8-Speed Automatic,AWD,WBA2J7C58JVB28383,2557
2018 BMW M4 Base,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,Black,7-Speed Automatic with Auto-Shift,RWD,WBS4Y9C5XJAC86792,2558
2018 BMW 530 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Alpine White,,8-Speed Automatic,AWD,WBAJA7C50JG907676,2559
2018 BMW X6 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,White,,8-Speed Automatic,AWD,5UXKU2C52J0X50662,2560
2018 BMW X2 xDrive28i,2018,BMW,,International Autos,(414) 203-5342,0.0,White,Black,8-Speed Automatic,AWD,WBXYJ5C30JEF71209,2566
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Imperial Blue,,8-Speed Automatic,AWD,5UXKR0C56J0X99823,2569
2018 BMW X2 xDrive28i,2018,BMW,,International Autos,(414) 203-5342,0.0,Jet Black,,8-Speed Automatic,AWD,WBXYJ5C31JEF70988,2570
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Imperial Blue Metallic,Beige,8-Speed Automatic,AWD,5UXKR0C52J0X98751,2572
2018 BMW 230 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black,,8-Speed Automatic,AWD,WBA2J3C53JVD48426,2576
2018 BMW X1 xDrive 28i,2018,BMW,,International Autos,(414) 203-5342,0.0,White / Beige,,8-Speed Automatic,AWD,WBXHT3Z37J4A66554,2579
2018 BMW X4 xDrive28i,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXXW3C55J0T82483,2581
2018 BMW 530 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire,,8-Speed Automatic,AWD,WBAJA7C53JG909132,2582
2018 BMW X6 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXKU2C55J0X49652,2584
2018 BMW X1 xDrive 28i,2018,BMW,,International Autos,(414) 203-5342,0.0,Mineral Gray Metallic,,8-Speed Automatic,AWD,WBXHT3C36J5F90457,2586
2018 BMW 440 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire,,,AWD,WBA4W9C59JAC09258,2588
2018 BMW X5 eDrive xDrive40e,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXKT0C50J0W02923,2589
2018 BMW X3 xDrive30i,2018,BMW,,International Autos,(414) 203-5342,0.0,Jet Black,,8-Speed Automatic,AWD,5UXTR9C59JLD61016,2592
2018 BMW 430 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Blue Metallic,Black,8-Speed Automatic,AWD,WBA4W5C53JAA49726,2598
2018 BMW 430 Gran Coupe i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA4J3C51JBG96705,2599
2018 BMW 440 Gran Coupe i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Carbon Black Metallic,Black,8-Speed Automatic,AWD,WBA4J7C51JBH14532,2607
2018 BMW 330 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Gray / Black,,8-Speed Automatic,AWD,WBA8D9G51JNU69631,2608
2018 BMW M240 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA2J7C55JVB28518,2613
2018 BMW 540 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Carbon Black,,8-Speed Automatic,AWD,WBAJE7C5XJWC57834,2614
2018 BMW 440 Gran Coupe i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Carbon Black,,8-Speed Automatic,AWD,WBA4J7C54JBH15299,2616
2018 BMW X1 xDrive 28i,2018,BMW,,International Autos,(414) 203-5342,0.0,Silver Black,,8-Speed Automatic,AWD,WBXHT3C34J5K20881,2622
2018 BMW 230 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,,8-Speed Automatic,AWD,WBA2K1C59JVB64674,2623
2018 BMW 430 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Jet Black,,8-Speed Automatic,AWD,WBA4Z3C58JEC57220,2624
2006 BMW 750 i,2006,BMW,,International Autos,(414) 939-8502,160637.0,Black,,6-Speed Automatic,RWD,WBAHL83536DT01490,2625
2018 BMW X1 xDrive 28i,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBXHT3Z32J4A66669,2627
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C56J0Y03420,2628
2018 BMW 430 Gran Coupe i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Alpine White,,8-Speed Automatic,AWD,WBA4J3C58JBG91906,2631
2018 BMW 540 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Dark Graphite,,8-Speed Automatic,AWD,WBAJE7C55JWC57594,2634
2007 BMW 530 xi,2007,BMW,8985.0,International Autos,(414) 939-8502,79634.0,Gray,,6-Speed Automatic,AWD,WBANF73577CU28335,2636
2018 BMW X5 eDrive xDrive40e,2018,BMW,,International Autos,(414) 203-5342,0.0,Carbon Black,,8-Speed Automatic,AWD,5UXKT0C57J0W01686,2637
2018 BMW 230 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire Metallic,,8-Speed Automatic,AWD,WBA2J3C50JVA52439,2638
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Carbon Black Metallic,Black,8-Speed Automatic,AWD,5UXKR0C5XJ0Y04988,2639
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,White,Black,8-Speed Automatic,AWD,5UXKR0C54J0Y06073,2640
2018 BMW X5 xDrive35i,2018,BMW,,International Autos,(414) 203-5342,0.0,Gray / Black,,8-Speed Automatic,AWD,5UXKR0C56J0Y03417,2641
2018 BMW 530 i xDrive,2018,BMW,,International Autos,(414) 203-5342,0.0,Black Sapphire,,8-Speed Automatic,AWD,WBAJA7C56JG908993,2642
2006 BMW X3 3.0i,2006,BMW,5994.0,Russ Darrow Honda,(414) 751-6997,162434.0,Blue Water Metallic,Black,5-Speed Automatic,AWD,WBXPA93476WG84409,2644
2008 BMW 528 xi,2008,BMW,7990.0,1st Quality Auto,(414) 395-8873,127870.0,Blue,Gray,6-SPEED M/T,All Wheel Drive,WBANV13518CZ55997,2645
2016 BMW 340 i xDrive,2016,BMW,38900.0,5 Corners Chrysler Dodge Jeep RAM,(888) 454-5748,16862.0,White,,8-SPEED A/T,All Wheel Drive,WBA8B7G50GNT14409,2646
2004 BMW X5 4.4i,2004,BMW,4997.0,Diamond Jim's Motorcars,(414) 326-9166,190230.0,Black,,6-Speed Automatic,AWD,5UXFB53554LV03048,2647
2007 BMW X3 3.0si,2007,BMW,8997.0,Diamond Jim's Motorcars,(414) 326-9166,111999.0,Titanium Silver Metallic,Tan,6-Speed Automatic,AWD,WBXPC93427WF10596,2649
2018 BMW  430i,2018,BMW,38230.0,VROOM (Milwaukee),(877) 682-3020,20576.0,Silver,Black,Automatic,RWD,WBA4Z1C56JEA31276,2650
2016 BMW X6 xDrive35i,2016,BMW,44980.0,VROOM (Milwaukee),(877) 682-3020,30796.0,Gray,Tan,Automatic,AWD,5UXKU2C57G0N78282,2651
2016 BMW 535 i xDrive,2016,BMW,46622.0,BMW of Milwaukee North,(877) 591-3075,16429.0,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,WBA5B3C51GD549716,2653
2004 BMW 330 Ci,2004,BMW,12989.0,BMW of Milwaukee North,(877) 591-3075,44109.0,Mystic Blue Metallic,Sand,Automatic,RWD,WBABW53424PL42448,2654
2017 BMW X3 xDrive28i,2017,BMW,49995.0,BMW of Milwaukee North,(866) 932-0704,4966.0,Space Gray,Black,8-Speed Automatic,AWD,5UXWX9C35H0W75322,2655
2016 BMW X1 xDrive 28i,2016,BMW,31565.0,BMW of Milwaukee North,(877) 591-3075,18250.0,Alpine White,Black,8-Speed Automatic,AWD,WBXHT3Z30G4A48227,2656
2014 BMW 335 i xDrive,2014,BMW,22840.0,BMW of Milwaukee North,(877) 591-3075,75453.0,Black Sapphire Metallic,Black / Red,8-Speed Automatic,AWD,WBA3B9C56EF588054,2657
2015 BMW 328 i xDrive,2015,BMW,37500.0,BMW of Milwaukee North,(877) 591-3075,26185.0,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA3B3C52FF548276,2658
2018 BMW 330 i xDrive,2018,BMW,50510.0,BMW of Milwaukee North,(877) 591-3075,4842.0,Gray,Beige,8-Speed Automatic,AWD,WBA8D9G53JNU67833,2659
2018 BMW X5 xDrive35i,2018,BMW,63385.0,BMW of Milwaukee North,(877) 591-3075,4978.0,Alpine White,Black,8-Speed Automatic,AWD,5UXKR0C51J0X84257,2660
2012 BMW 328 i,2012,BMW,10020.0,BMW of Milwaukee North,(877) 591-3075,101541.0,Glacier Silver Metallic,Black / Red,8-Speed Automatic,RWD,WBA3A5C55CF259208,2662
2017 BMW X3 xDrive28i,2017,BMW,44455.0,BMW of Milwaukee North,(877) 591-3075,4493.0,Mineral White Metallic,Black,8-Speed Automatic,AWD,5UXWX9C34H0W75246,2663
2016 BMW X6 xDrive35i,2016,BMW,54000.0,Lexus of Milwaukee,(414) 973-2600,756.0,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKU2C54G0N84086,2665
2013 BMW 550 i xDrive,2013,BMW,25000.0,Lexus of Milwaukee,(414) 973-2600,61056.0,Alpine White,Black,8-Speed Automatic,AWD,WBAFU9C51DDY70684,2666
2007 BMW 328 xi,2007,BMW,6942.0,Porsche Milwaukee North,(888) 481-5925,140765.0,Space Gray Metallic,Black,6-Speed Automatic,AWD,WBAVC93587KX57040,2667
2011 BMW 335 d,2011,BMW,12942.0,Porsche Milwaukee North,(888) 481-5925,88842.0,,,6-Speed Automatic,RWD,WBAPN7C51BA780343,2668
2015 BMW X4 xDrive35i,2015,BMW,31990.0,Gary Lang Automotive Group,(815) 308-2308,45801.0,Alpine White,Saddle Brown,8-Speed Automatic,AWD,5UXXW5C57F0E88987,2669
2009 BMW 328 i xDrive,2009,BMW,9500.0,Deery Brothers of Dubuque,(563) 239-2223,136357.0,Jet Black,Black,6-SPEED M/T,All Wheel Drive,WBAPK73529A454103,2671
2015 BMW X6 xDrive35i,2015,BMW,49381.0,Deery Brothers of Dubuque,(563) 239-2208,37100.0,,,8-SPEED A/T,All Wheel Drive,5UXKU2C51F0N76767,2672
2014 BMW 320 i xDrive,2014,BMW,18917.0,Frank Boucher VW Kia of Racine,(888) 414-4987,41426.0,Gray,,8-Speed Automatic,AWD,WBA3C3C51EF986914,2673
2013 BMW 328 i xDrive,2013,BMW,17995.0,Racine Honda,(262) 324-1193,38252.0,Gray,Black,Automatic,AWD,WBA3B5G54DNP41215,2674
2018 BMW X5 xDrive35i,2018,BMW,,BMW and Mazda of Crystal Lake,(815) 788-6026,0.0,Black,,8-Speed Automatic,AWD,5UXKR0C57J0X92962,2676
2016 BMW X3 xDrive28i,2016,BMW,34750.0,BMW and Mazda of Crystal Lake,(815) 261-4475,19304.0,Sparkling,,8-Speed Automatic,AWD,5UXWX9C59G0D67766,2677
2002 BMW 325 i,2002,BMW,3990.0,BMW and Mazda of Crystal Lake,(815) 261-4475,152393.0,Not Given,,,RWD,WBAET37402NG70838,2679
2016 BMW 328 i xDrive,2016,BMW,,BMW and Mazda of Crystal Lake,(815) 788-6026,0.0,Mineral Gray Metallic,Venetian Beige,8-Speed Automatic,AWD,WBA8E3G5XGN438459,2680
2015 BMW X1 xDrive 28i,2015,BMW,23250.0,BMW and Mazda of Crystal Lake,(815) 261-4475,42875.0,Black,,8-Speed Automatic,AWD,WBAVL1C59FVY27370,2681
2015 BMW 328 i xDrive,2015,BMW,21250.0,BMW and Mazda of Crystal Lake,(815) 261-4475,71710.0,Mojave,,8-Speed Automatic,AWD,WBA3B3C52FF546303,2682
2015 BMW X5 xDrive35i,2015,BMW,38500.0,BMW and Mazda of Crystal Lake,(815) 261-4475,39582.0,Black,,8-Speed Automatic,AWD,5UXKR0C58F0K64970,2683
2004 BMW X5 3.0i,2004,BMW,,BMW and Mazda of Crystal Lake,(815) 261-4475,168971.0,Silver,,,AWD,5UXFA13584LU20807,2684
2015 BMW 535 i xDrive,2015,BMW,31000.0,BMW and Mazda of Crystal Lake,(815) 261-4475,54791.0,Black,,8-Speed Automatic,AWD,WBA5B3C53FD545262,2685
2015 BMW 528 i xDrive,2015,BMW,,BMW and Mazda of Crystal Lake,(815) 261-4475,22699.0,Gray,,8-Speed Automatic,AWD,WBA5A7C57FD623259,2686
2015 BMW 535 i xDrive,2015,BMW,33750.0,BMW and Mazda of Crystal Lake,(815) 261-4475,37944.0,Black,,8-Speed Automatic,AWD,WBA5B3C56FD544610,2687
2009 BMW 328 i xDrive,2009,BMW,,James Chrysler Dodge Jeep Ram,(847) 453-7391,80368.0,,,6-SPEED M/T,All Wheel Drive,WBAPK73529A453596,2689
2016 Audi Q5 2.0T Premium Plus quattro,2016,Audi,32950.0,Lexus of Madison,(608) 478-2660,11808.0,Brilliant Black,Black,8-Speed Automatic,AWD,WA1L2AFPXGA004007,2693
2015 Audi A6 2.0T Premium Plus quattro,2015,Audi,27950.0,Lexus of Madison,(608) 478-2660,24665.0,Black,,8-Speed Automatic,AWD,WAUGFAFC1FN005723,2694
2017 Audi A4 Season of Audi Premium,2017,Audi,31400.0,Zimbrick Nissan,(608) 338-0718,2769.0,Manhattan Gray Metallic,Atlas Beige/Gray,7-SPEED A/T,All Wheel Drive,WAUDNAF45HN046972,2695
2014 Audi A4 Premium,2014,Audi,17299.0,Wilde East Towne Honda,(608) 467-1265,71411.0,White,,8-SPEED A/T,All Wheel Drive,WAUBFAFL1EN001101,2697
2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,19577.0,Russ Darrow Mazda of Madison,(608) 338-1572,45209.0,Monsoon Gray Metallic,Titanium,6-Speed Automatic with Auto-Shift,AWD,WAUEFGFF9F1023009,2699
2017 Audi Q5 2.0T Premium quattro,2017,Audi,33859.0,Griffin Ford Lincoln Fort Atkinson,(920) 542-4359,28062.0,Moonlight Blue Metallic,Titanium Gray / Steel Gray,8-Speed Automatic,AWD,WA1C2AFP9HA099371,2701
2015 Audi Q7 3.0L TDI Premium Plus,2015,Audi,33423.0,Rock County Honda,(608) 554-2800,44315.0,Blue,,8-SPEED A/T,All Wheel Drive,WA1LMAFE4FD021827,2702
2012 Audi Q5 2.0T Premium quattro,2012,Audi,17803.0,Bryden Motors,(608) 713-4799,63613.0,Daytona Gray Pearl,Cardamom,8-Speed Automatic,AWD,WA1LFAFP8CA129585,2703
2014 Audi Q7 3.0L TDI Premium Plus,2014,Audi,34896.0,Kunes Country Chrysler Dodge Jeep Ram of Elkhorn,(262) 607-8408,57292.0,Black,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE5ED012326,2704
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,58640.0,Napleton Autowerks Loves Park,(815) 916-4212,0.0,Mythos Black Metallic / Black Roof,Atlas Beige,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF55JN010170,2705
2018 Audi S5 3.0T Premium Plus quattro,2018,Audi,67261.0,Napleton Autowerks Loves Park,(815) 916-4212,0.0,Daytona Gray Pearl Effect / Black Roof,Black,8-Speed Automatic,AWD,WAUY4GF53JN001924,2706
2013 Audi Q7 3.0 TDI Premium Plus,2013,Audi,23999.0,Napleton Autowerks Loves Park,(815) 916-4212,93919.0,Gray,,8-Speed Automatic,AWD,WA1LMAFE9DD006432,2707
2018 Audi A7 3.0T Prestige quattro,2018,Audi,76200.0,Napleton Autowerks Loves Park,(815) 916-4212,0.0,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAU23AFC5JN064088,2711
2018 Audi S4 3.0T Premium Plus,2018,Audi,58685.0,Napleton Autowerks Loves Park,(815) 916-4212,0.0,Daytona Gray Pearl Effect,Black,8-Speed Automatic,AWD,WAUB4AF47JA021868,2714
2014 Audi A6 3.0 TDI Prestige quattro,2014,Audi,23999.0,Napleton Autowerks Loves Park,(815) 916-4212,80493.0,Black,,8-Speed Automatic,AWD,WAUHMAFC9EN082042,2715
2013 Audi S4 3.0T Premium Plus,2013,Audi,23329.0,Toyota of Brookfield,(262) 558-4486,65950.0,Phantom Black Pearl,Black,7-Speed Automatic with Auto-Shift,AWD,WAUBGAFL0DA200692,2722
2016 Audi A6 2.0T Premium quattro,2016,Audi,31000.0,Lexus of Brookfield,(262) 510-0474,39015.0,White,Black,8-Speed Automatic,AWD,WAUFFAFC1GN115538,2723
2014 Audi A6 3.0 TDI Premium Plus quattro,2014,Audi,29991.0,Hall Volkswagen Mazda,(888) 450-4176,18842.0,Phantom Black Pearl,Black,8-Speed Automatic,AWD,WAUFMAFC1EN064271,2724
2014 Audi A6 3.0 TDI Prestige quattro,2014,Audi,26991.0,Hall Volkswagen Mazda,(888) 450-4176,61829.0,Moonlight Blue Metallic,Velvet Beige,8-Speed Automatic,AWD,WAUHMAFC7EN032692,2725
2014 Audi Q7 3.0 TDI Premium Plus,2014,Audi,36991.0,Hall Volkswagen Mazda,(888) 450-4176,19607.0,Daytona Gray Pearl,Black,8-Speed Automatic,AWD,WA1LMAFE4ED017811,2726
2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,22759.0,Russ Darrow West Bend Chrysler Jeep Dodge RAM,(262) 299-4737,41716.0,White,Gray / Black,8-Speed Automatic,AWD,WAUFFAFL4FN004979,2727
2017 Audi A3 2.0T Premium Plus,2017,Audi,26699.0,Van Horn Hyundai of Fond du Lac,(920) 933-8267,3031.0,Chrome,aluminum,7-SPEED A/T,Front Wheel Drive,WAUGUGFFXH1041682,2730
2012 Audi Q5 2.0T Premium Plus quattro,2012,Audi,16998.0,Holiday Mazda,(855) 294-9011,86428.0,Moonlight Blue Metallic,Light Gray,8-Speed Automatic,AWD,WA1LFAFP3CA116534,2732
2014 Audi A6 3.0 TDI Prestige quattro,2014,Audi,36998.0,Holiday Mazda,(855) 294-9011,32904.0,Brilliant Black,Black,8-Speed Automatic,AWD,WAUHMAFC3EN019003,2733
2013 Audi TT 2.0T Premium Plus,2013,Audi,27996.0,Marengo Auto Group,(815) 572-4336,19266.0,Black,Black,6-SPEED A/T,All Wheel Drive,TRUSFAFK3D1000702,2735
2017 Audi Q5 2.0T Premium quattro,2017,Audi,32996.0,Russ Darrow Mazda,(414) 269-8762,20855.0,Brilliant Black,Black,8-Speed Automatic,AWD,WA1C2AFP7HA095772,2736
2012 Audi Q5 2.0T Premium Plus quattro,2012,Audi,16911.0,Ewald Chrysler Jeep Dodge RAM,(414) 377-4903,82725.0,Black,,8-Speed Automatic,AWD,WA1LFAFP9CA138831,2737
2015 Audi A7 3.0T Premium Plus quattro,2015,Audi,37435.0,International Autos,(414) 269-8729,49532.0,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUWGAFC5FN007063,2739
2017 Audi Q5 2.0T Premium quattro,2017,Audi,36000.0,International Autos,(414) 939-8502,4875.0,Ibis White,Black,8-Speed Automatic,AWD,WA1C2AFP8HA054700,2740
2018 Audi A3 2.0T Premium quattro,2018,Audi,39960.0,International Autos,(414) 203-5342,0.0,Ibis White,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF8J1002699,2741
2012 Audi A5 2.0T quattro,2012,Audi,19998.0,CarMax Metro Parc,(414) 214-9772,53471.0,Black,Black,8-Speed Automatic w/Manual Shift,AWD,WAULFAFR3CA022223,2742
2013 Audi Q7 3.0 TDI Premium,2013,Audi,31633.0,Porsche Milwaukee North,(888) 481-5925,24232.0,Black,Black,8-Speed Automatic,AWD,WA1LMAFE1DD000897,2749
2012 Audi S4 3.0 Premium Plus,2012,Audi,23953.0,Porsche Milwaukee North,(888) 481-5925,55721.0,Brilliant Black,Black / Red,7-Speed Automatic with Auto-Shift,AWD,WAUBGAFL7CA017613,2750
2014 Audi Q5 Premium Plus,2014,Audi,27995.0,"AutoSource Motors, Inc.",(414) 455-6995,39580.0,Brilliant Black,Black,8-SPEED A/T,All Wheel Drive,WA1CMAFP4EA065828,2752
2014 Audi Q7 3.0L TDI Premium Plus,2014,Audi,30998.0,"AutoSource Motors, Inc.",(414) 455-6995,29869.0,Ice Silver Metallic,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE6ED011671,2753
2015 Audi A6 3.0L TDI Premium Plus,2015,Audi,35998.0,"AutoSource Motors, Inc.",(414) 455-6995,14530.0,Oolong Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WAUFMBFC2FN031335,2754
2015 Audi A3 2.0T Premium,2015,Audi,19999.0,"AutoSource Motors, Inc.",(414) 455-6995,22174.0,Ice Silver Metallic,Black,6-SPEED A/T,All Wheel Drive,WAUBFGFF8F1011825,2755
2014 Audi A8 L 3.0 TDI,2014,Audi,33998.0,"AutoSource Motors, Inc.",(414) 455-6995,59788.0,Phantom Black Pearl Effect,Black,8-SPEED A/T,All Wheel Drive,WAURMAFD8EN001027,2756
2013 Audi Q7 3.0L TDI Premium Plus,2013,Audi,26995.0,"AutoSource Motors, Inc.",(414) 455-6995,52917.0,Orca Black Metallic,Cardamom,8-SPEED A/T,All Wheel Drive,WA1LMAFE8DD006454,2757
2010 Audi S5 Prestige,2010,Audi,19995.0,"AutoSource Motors, Inc.",(414) 455-6995,48138.0,Brilliant Black,Black,7-SPEED A/T,All Wheel Drive,WAUVGAFH8AN010779,2758
2015 Audi Q5 Premium Plus,2015,Audi,28995.0,"AutoSource Motors, Inc.",(414) 455-6995,39269.0,Moonlight Blue Metallic,Black,8-SPEED A/T,All Wheel Drive,WA1CMAFP3FA077731,2759
2015 Audi Q7 3.0L TDI Premium Plus,2015,Audi,33995.0,"AutoSource Motors, Inc.",(414) 455-6995,31556.0,Graphite Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE3FD021737,2760
2011 Audi A6 3.0T Prestige,2011,Audi,14588.0,"AutoSource Motors, Inc.",(414) 455-6995,77614.0,Night Blue Pearl,Cardamom Beige,6-SPEED A/T,All Wheel Drive,WAUKGAFB9BN063894,2761
2015 Audi A8 L 4.0T,2015,Audi,49480.0,VROOM (Milwaukee),(877) 682-3020,16038.0,White,Gray,8-Speed Automatic w/OD,AWD,WAU32AFD7FN011805,2763
2015 Audi Q5 2.0T Premium,2015,Audi,26230.0,VROOM (Milwaukee),(877) 682-3020,50465.0,Silver,Black,8-Speed Automatic w/OD,AWD,WA1LFAFP7FA056486,2768
2014 Audi allroad Premium Plus,2014,Audi,24730.0,VROOM (Milwaukee),(877) 682-3020,57373.0,Blue,Tan,8-Speed Automatic w/OD,AWD,WA1UFAFL4EA040133,2770
2014 Audi Q7 3.0T Premium,2014,Audi,28230.0,VROOM (Milwaukee),(877) 682-3020,51734.0,Black,Black,8-Speed Automatic w/OD,AWD,WA1LGAFE1ED002562,2771
