name,year,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2005 Lexus ES 330,2005,Lexus,Blue,8990,Jim O'Connor Select Auto,(262) 347-4147,4.9,157,91854,45,Blue,Ash,5-Speed Automatic,FWD,JTHBA30G455070596
2004 Lexus RX 330,2004,Lexus,Silver,8850,Auto Solutions of Rockford,(779) 208-3164,5,1,109122,58,Millennium Silver Metallic,Sandstone,5-Speed Automatic,AWD,JTJHA31U040046725
2008 Lexus GX 470,2008,Lexus,White,15995,Hall Automotive,(262) 229-4616,,,116461,58,White,,5-Speed Automatic,4WD,JTJBT20X280158258
2014 Lexus RX 350 Base,2014,Lexus,Gray,24500,Boucher Chevrolet of Waukesha,(866) 590-9089,4.5,55,65450,59,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,2T2BK1BA6EC241908
2015 Lexus RX 350 F-SPORT,2015,Lexus,Gray,30998,CarMax Waukesha,(262) 207-2339,,,38778,61,Gray,Brown,,AWD,2T2BK1BA9FC268473
2014 Lexus LS 460,2014,Lexus,Black,39000,Lexus of Brookfield,(262) 373-6622,4.9,184,41616,62,Black,Black,8-Speed Automatic,AWD,JTHCL5EFXE5019968
2017 Lexus ES 300h,2017,Lexus,Black,39500,Lexus of Brookfield,(262) 510-0474,4.9,184,5135,62,Black,Black,Automatic CVT,FWD,JTHBW1GGXH2149532
2015 Lexus CT 200h,2015,Lexus,Gray,22000,Lexus of Brookfield,(262) 373-6622,4.9,184,22430,62,Gray,Brown,Automatic CVT,FWD,JTHKD5BH5F2222851
2018 Lexus GX 460 Luxury,2018,Lexus,Silver,69373,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Black,6-Speed Automatic,4WD,JTJJM7FX4J5197830
2018 Lexus GX 460,2018,Lexus,Gray,55083,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX9J5194801
2018 Lexus ES 350,2018,Lexus,Red,44909,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Matador Red Mica,Parchment,6-Speed Automatic,FWD,58ABK1GG0JU100772
2018 Lexus NX 300,2018,Lexus,White,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ6J2167990
2018 Lexus ES 350,2018,Lexus,Beige,44862,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Satin Cashmere Metallic,Parchment,6-Speed Automatic,FWD,58ABK1GGXJU093975
2018 Lexus NX 300 F Sport,2018,Lexus,White,45315,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZ3J2167171
2018 Lexus RX 350,2018,Lexus,White,52306,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA7JC137482
2018 Lexus GX 460,2018,Lexus,White,57178,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX2J5197393
2018 Lexus RX 450h,2018,Lexus,Silver,60848,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,Automatic CVT,AWD,2T2BGMCA3JC022609
2017 Lexus GS F,2017,Lexus,White,68000,Lexus of Brookfield,(262) 373-6622,4.9,184,6063,62,White,Red,8-Speed Automatic,RWD,JTHBP1BL9HA002335
2018 Lexus RX 350 L Premium,2018,Lexus,White,56915,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA3J2001718
2018 Lexus RX 350,2018,Lexus,Red,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Matador Red Mica,Parchment,8-Speed Automatic,AWD,2T2BZMCA1JC144654
2018 Lexus NX 300h,2018,Lexus,White,46404,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,Automatic CVT,AWD,JTJBJRBZ8J2088322
2010 Lexus RX 450h,2010,Lexus,White,15007,Lexus of Brookfield,(262) 510-0474,4.9,184,131754,62,White,Light Gray,Automatic CVT,AWD,JTJBC1BA5A2403826
2017 Lexus LS 460,2017,Lexus,Brown,68500,Lexus of Brookfield,(262) 373-6622,4.9,184,6986,62,Tan,Light Tan,8-Speed Automatic,AWD,JTHCL5EF2H5029107
2018 Lexus ES 350,2018,Lexus,Black,46810,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG4JU099223
2013 Lexus ES 300h,2013,Lexus,Black,24000,Lexus of Brookfield,(262) 373-6622,4.9,184,39966,62,Black,Black,Automatic CVT,FWD,JTHBW1GG2D2016466
2015 Lexus IS 350,2015,Lexus,Silver,31500,Lexus of Brookfield,(262) 373-6622,4.9,184,33182,62,Atomic Silver,Black,6-Speed Automatic,AWD,JTHCE1D23F5006935
2011 Lexus RX 350,2011,Lexus,Blue,21017,Lexus of Brookfield,(262) 510-0474,4.9,184,63313,62,Blue,Light Tan,6-Speed Automatic,AWD,2T2BK1BAXBC099803
2015 Lexus NX 200t 200T,2015,Lexus,Black,32500,Lexus of Brookfield,(262) 510-0474,4.9,184,33096,62,Black,Light Tan,6-Speed Automatic,AWD,JTJBARBZ7F2007687
2015 Lexus RX 350,2015,Lexus,Black,31500,Lexus of Brookfield,(262) 373-6622,4.9,184,36275,62,Black,Brown,6-Speed Automatic,AWD,JTJBK1BA1F2475634
2015 Lexus GS 350 350,2015,Lexus,White,31000,Lexus of Brookfield,(262) 373-6622,4.9,184,40796,62,White,Black,6-Speed Automatic,AWD,JTHCE1BL7FA004446
2018 Lexus RX 350,2018,Lexus,Gray,50265,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA0JC135430
2018 Lexus RX 350 F Sport,2018,Lexus,White,55504,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Red,8-Speed Automatic,AWD,2T2BZMCA9JC142666
2018 Lexus RX 350,2018,Lexus,Silver,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCAXJC143471
2015 Lexus RX 350 Base,2015,Lexus,Red,32900,Acura of Brookfield,(888) 254-2062,4.9,501,42434,62,Claret Mica,F Sport Black,8-SPEED A/T,All Wheel Drive,2T2BK1BA3FC260336
2001 Lexus GS 430,2001,Lexus,Black,5744,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,155735,67,Black Onyx,Black,5-Speed Automatic,RWD,JT8BL69S910002983
2014 Lexus GX 460 Base,2014,Lexus,Black,36998,Holiday Mazda,(855) 294-9011,4.9,96,40328,67,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX4E5083109
2009 Lexus GX 470,2009,Lexus,Black,21998,Holiday Mazda,(855) 294-9011,4.9,96,86051,67,Black Onyx,Dark Gray,5-Speed Automatic,4WD,JTJBT20X590172947
2006 Lexus GS 300 300,2006,Lexus,Black,7495,Diamond Jim's West Allis,(888) 377-2649,4.8,10,164239,68,Black Onyx,Black,6-Speed Automatic Electronic with Overdrive and ECT-i,All Wheel Drive,JTHCH96S160010658
2015 Lexus IS 250 250,2015,Lexus,White,25784,Russ Darrow Kia of Wauwatosa,(414) 269-8713,4.8,471,34884,68,Starfire Pearl,Flaxen,6-Speed Automatic,AWD,JTHCF1D21F5022256
1999 Lexus RX 300 Base,1999,Lexus,Silver,4995,Frey Automotive,(414) 409-7897,5,14,190340,68,Silver,Gray,4-Speed Automatic,4WD,JT6HF10U1X0074376
2015 Lexus RX 350 350,2015,Lexus,Red,27994,International Autos,(414) 939-8502,3.8,56,53495,68,Fire Agate Pearl,Saddle,Automatic,AWD,JTJBK1BA5F2471067
2006 Lexus GX 470 Base,2006,Lexus,White,12895,Smart Sales and Leasing,(414) 409-7892,,,114512,68,Pearl White,Gray,5-SPEED A/T,Four Wheel Drive,JTJBT20X760102541
2002 Lexus RX 300 300,2002,Lexus,White,5997,Diamond Jim's West Allis,(888) 377-2649,4.8,10,168422,68,White,Tan,4-Speed Automatic,All Wheel Drive,JTJHF10U220261141
2006 Lexus RX 400h Base,2006,Lexus,Black,10990,Smart Sales and Leasing,(414) 409-7892,,,99572,68,Black,Light Gray,CVT TRANSMISSION,All Wheel Drive,JTJHW31U460038163
2008 Lexus RX 350 Base,2008,Lexus,Black,14795,Smart Sales and Leasing,(414) 409-7892,,,84519,68,Black,Grey Leather,5-SPEED A/T,All Wheel Drive,2T2HK31U58C061339
2013 Lexus RX 350 Base,2013,Lexus,Black,27998,Russ Darrow Honda,(414) 751-6997,4.7,781,57432,69,Stargazer Black,Black,6-Speed Automatic,AWD,2T2BK1BA7DC186139
2016 Lexus IS 300,2016,Lexus,White,29763,Russ Darrow Chrysler Dodge Jeep RAM,(414) 375-4715,4.7,598,22563,70,Eminent White Pearl,Parchment,6-Speed Automatic,AWD,JTHCM1D2XG5004412
2013 Lexus LS 460 Base,2013,Lexus,White,36667,Audi North Shore,(414) 375-2115,3.5,14,50851,72,Starfire Pearl,Black,8-Speed Automatic,AWD,JTHCL5EF2D5016531
2005 Lexus RX 330 Base,2005,Lexus,Blue,7995,Millennium Motor Sales,(414) 269-8756,3.8,8,112639,73,Blue,Gray,5-SPEED A/T,All Wheel Drive,2T2HA31U65C086443
2007 Lexus RX 350,2007,Lexus,Gray,9495,Diamond Jim's Motorcars,(414) 326-9166,4,68,126480,73,Gray,Silver,5-Speed Automatic,AWD,2T2HK31U47C042702
2004 Lexus ES 330 Base,2004,Lexus,Silver,6995,Millennium Motor Sales,(414) 269-8756,3.8,8,103513,73,Silver,Gray,5-SPEED A/T,Front Wheel Drive,JTHBA30G245043895
2014 Lexus IS 350 Base,2014,Lexus,Blue,27995,Hyundai Greenfield,(414) 219-1518,5,1,44939,73,Blue,Alabaster,6-Speed Automatic,AWD,JTHCE1D29E5002452
2004 Lexus RX 330 Base,2004,Lexus,Silver,8995,Reo Motors,(414) 312-4806,3.4,60,97229,73,Silver,Black,5-SPEED A/T,All Wheel Drive,JTJHA31U140057488
2011 Lexus CT 200h 200H,2011,Lexus,Black,8997,Diamond Jim's Motorcars,(414) 326-9166,4,68,120572,73,Obsidian Black,Black,Automatic CVT,FWD,JTHKD5BH9B2034926
2018 Lexus ES 350 Base,2018,Lexus,White,40489,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,6-Speed Automatic,FWD,58ABK1GG6JU086943
2018 Lexus NX 300 F Sport,2018,Lexus,Gray,45149,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ8J2162788
2018 Lexus ES 350 Base,2018,Lexus,Gray,42277,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Gray Pearl,Gray,6-Speed Automatic,FWD,58ABK1GG3JU095681
2018 Lexus NX 300 F Sport,2018,Lexus,Blue,46000,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultrasonic Blue Mica,Black,6-Speed Automatic,AWD,JTJBARBZ4J2167163
2018 Lexus LX 570 570,2018,Lexus,Silver,83000,Lexus of Milwaukee,(414) 973-2600,5,9,189,74,Atomic Silver,Black,8-Speed Automatic,4WD,JTJHY7AX5J4263575
2012 Lexus ES 350 Base,2012,Lexus,Gray,17700,Lexus of Milwaukee,(414) 375-4932,5,9,53615,74,Nebula Gray Pearl,Light Gray,6-Speed Automatic,FWD,JTHBK1EG8C2500509
2018 Lexus IS 300,2018,Lexus,Black,40815,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,6-Speed Automatic,AWD,JTHC81D22J5029235
2018 Lexus NX 300 Base,2018,Lexus,Silver,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Black,6-Speed Automatic,AWD,JTJBARBZ3J2164741
2018 Lexus RX 350 L Premium,2018,Lexus,Black,54795,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,JTJDZKCA6J2003253
2018 Lexus RX 350 L Premium,2018,Lexus,White,53553,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA5J2000148
2015 Lexus IS 250 Base,2015,Lexus,Red,24995,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162,32712,76,Matador Red Mica,Black,6-SPEED A/T,All Wheel Drive,JTHCF1D28F5026644
2005 Lexus ES 330,2005,Lexus,White,5995,Husher Car Company,(262) 320-4774,5,51,122086,77,White,Cashmere,5-Speed Automatic,FWD,JTHBA30G555091716
2014 Lexus CT 200h Base,2014,Lexus,Black,21046,Deery Brothers of Dubuque,(563) 239-2223,,,23505,78,Charcoal,Black,continuously variable (ecvt),Front Wheel Drive,JTHKD5BH2E2191492
2010 Lexus ES 350 Base,2010,Lexus,Blue,13534,Deery Brothers of Dubuque,(563) 239-2223,,,95212,78,Cerulean Blue Metallic,Light Gray,6-SPEED A/T,Front Wheel Drive,JTHBK1EG6A2389732
2010 Lexus GX 460,2010,Lexus,Gray,24997,Turn Key Auto Sales,(920) 267-5115,5,11,83735,78,Pewter,Black,6-Speed Automatic,4WD,JTJBM7FX2A5008175
2009 Lexus GX 470,2009,Lexus,Black,16998,Crystal Lake Chrysler Jeep Dodge RAM,(888) 556-6153,4.3,74,103911,79,Black,,5-Speed Automatic,4WD,JTJBT20X790171900
2016 Lexus RX 350 AWD F SPORT 4dr SUV,2016,Lexus,Red,47230,VROOM (Milwaukee),(877) 682-3020,,,9888,73,Red,Black,8-Speed Automatic w/OD,AWD,2T2BZMCA3GC051739
2017 Lexus  F SPORT 4dr Sedan,2017,Lexus,Blue,46980,VROOM (Milwaukee),(877) 682-3020,,,4612,73,Blue,Black,8-Speed Automatic w/OD,RWD,JTHBZ1BL0HA007756
2015 Lexus RX 450h Base,2015,Lexus,Gray,33230,VROOM (Milwaukee),(877) 682-3020,,,33456,73,Gray,Gray,1-Speed CVT w/OD,FWD,2T2ZB1BA3FC004454
2005 Lexus LS 430 Base,2005,Lexus,Black,9995,Goben Cars West,(608) 478-2671,4.6,54,147405,6,Black,,6-SPEED A/T,Rear Wheel Drive,JTHBN36F155007748
2008 Lexus RX 350,2008,Lexus,Black,14485,O'Towne Auto,(262) 354-7189,5,5,82170,43,Charcoal,Black,5-Speed Automatic,AWD,2T2HK31U68C088873
2018 Lexus NX 300,2018,Lexus,Silver,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ7J2169053
2018 Lexus GX 460,2018,Lexus,Blue,55568,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Black,6-Speed Automatic,4WD,JTJBM7FX7J5194411
2018 Lexus GX 460,2018,Lexus,Blue,55488,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Ecru,6-Speed Automatic,4WD,JTJBM7FX3J5194969
2018 Lexus ES 350,2018,Lexus,Black,42859,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Parchment,6-Speed Automatic,FWD,58ABK1GG3JU096040
2016 Lexus LS 460 L,2016,Lexus,Black,60000,Lexus of Brookfield,(262) 373-6622,4.9,184,22078,62,Black,Brown,8-Speed Automatic,AWD,JTHDL5EF5G5007735
2018 Lexus RX 350,2018,Lexus,White,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA5JC141918
2015 Lexus GX 460,2015,Lexus,White,37500,Lexus of Brookfield,(262) 510-0474,4.9,184,33889,62,White,Black,6-Speed Automatic,4WD,JTJBM7FX8F5120003
2018 Lexus RX 350 L Premium,2018,Lexus,Silver,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,JTJDZKCA4J2001324
2018 Lexus ES 350,2018,Lexus,Gray,44746,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,FWD,58ABK1GG5JU087159
2004 Lexus RX 330,2004,Lexus,Silver,8995,Corner Choice Motors,(414) 219-1531,4.7,29,81771,69,Silver,,5-Speed Automatic,AWD,JTJHA31UX40052614
2008 Lexus RX 350,2008,Lexus,Blue,10999,John,,,,114000,70,Blue,Beige,Automatic,AWD,2T2HK31U68C055341
2004 Lexus ES 330,2004,Lexus,Black,6999,"Campbells Auto Sport, Inc.",(262) 261-0124,5,12,119780,72,Black,Bisque,5-Speed Automatic,FWD,JTHBA30G445043042
2018 Lexus RX 350 L Premium,2018,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA5J2005642
2018 Lexus NX 300 Base,2018,Lexus,White,42681,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ4J2166949
2017 Lexus LX 570 Base,2017,Lexus,Black,82500,Lexus of Milwaukee,(414) 973-2600,5,9,13575,74,Black Onyx,Black,8-Speed Automatic,4WD,JTJHY7AX3H4241665
2018 Lexus GX 460 Luxury,2018,Lexus,Silver,66823,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Brown,6-Speed Automatic,4WD,JTJJM7FX6J5199854
2018 Lexus ES 350 Base,2018,Lexus,White,46017,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White,Beige,6-Speed Automatic,FWD,58ABK1GG3JU096183
2018 Lexus RX 350 L Premium,2018,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA1J2003337
2018 Lexus RX 350 Base,2018,Lexus,Black,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,2T2BZMCA9JC147026
2009 Lexus IS 250,2009,Lexus,Silver,8999,Gateway Motors,(414) 208-4991,4.9,52,97530,77,Silver,Black,6-Speed Automatic,AWD,JTHCK262292031147
2014 Lexus GX 460 Base,2014,Lexus,Silver,36550,Deery Brothers of Dubuque,(563) 239-2223,,,29465,78,Silver,Ecru,6-SPEED A/T,Four Wheel Drive,JTJBM7FX9E5079525
2017 Lexus IS 300 Base,2017,Lexus,Silver,38500,Jacobson Auto Sales,(888) 694-7192,5,5,2856,79,Atomic Silver,Black w/Silver Performance Trim,electronic 6 speed ect i automatic,AWD,JTHCM1D27H5025154
2013 Lexus GS 350 Base,2013,Lexus,Black,20230,VROOM (Milwaukee),(877) 682-3020,,,78399,73,Black,Black,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL4D5025577
2014 Lexus IS 350 Base,2014,Lexus,Black,27480,VROOM (Milwaukee),(877) 682-3020,,,37159,73,Black,Black,8-Speed Automatic w/OD,RWD,JTHBE1D28E5008349
2013 Lexus GS 350 Base,2013,Lexus,Black,23480,VROOM (Milwaukee),(877) 682-3020,,,66608,73,Black,Black,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL4D5027555
2014 Lexus ES 350 Base,2014,Lexus,Black,27500,Kunes Country Chevrolet Cadillac of Delavan,(262) 586-4283,4.7,720,46414,49,Black,Parchment,6-Speed Automatic,FWD,JTHBK1GGXE2096225
2007 Lexus GX 470 Base,2007,Lexus,Black,13995,Smart Sales and Leasing,(414) 409-7892,,,134804,68,Black,Gray,5-SPEED A/T,Four Wheel Drive,JTJBT20X570134051
2018 Lexus RX 350 L Premium,2018,Lexus,Blue,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nightfall Mica,Black,8-Speed Automatic,AWD,JTJDZKCA1J2006433
2018 Lexus IS 300,2018,Lexus,Gray,43513,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Chateau,6-Speed Automatic,AWD,JTHC81D25J5028788
2018 Lexus NX 300 Base,2018,Lexus,Black,42847,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Red,6-Speed Automatic,AWD,JTJBARBZ5J2172534
2009 Lexus ES 350 Base,2009,Lexus,Black,10800,Griffin Ford,(262) 510-0495,4.9,461,117904,60,Black Sapphire Pearl,Black,6-SPEED A/T,Front Wheel Drive,JTHBJ46G092310165
2018 Lexus RX 350 L Premium,2018,Lexus,Black,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Parchment,8-Speed Automatic,AWD,JTJDZKCA4J2000948
2018 Lexus RX 350 L Premium,2018,Lexus,Beige,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Satin Cashmere Metallic,Brown,8-Speed Automatic,AWD,JTJDZKCA4J2004014
2018 Lexus RX 450h,2018,Lexus,White,57505,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,Automatic CVT,AWD,2T2BGMCA0JC020851
2009 Lexus RX 350 Base,2009,Lexus,Beige,12990,Stroli Motors,(414) 375-4850,4.3,6,127574,70,Beige,Beige,5-SPEED A/T,All Wheel Drive,2T2HK31U69C107388
2018 Lexus GX 460,2018,Lexus,Blue,55083,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Black,6-Speed Automatic,4WD,JTJBM7FX1J5193853
2018 Lexus ES 350 Base,2018,Lexus,Silver,42324,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Gray,6-Speed Automatic,FWD,58ABK1GG8JU098107
2010 Lexus RX 350 Base,2010,Lexus,White,19593,Boucher Kia of Milwaukee,(877) 468-4702,4.8,50,57302,69,Tungsten Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA0AC007841
2018 Lexus GS 350,2018,Lexus,White,54464,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHCZ1BL9JA008494
2018 Lexus RX 350 L Premium,2018,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA8J2003562
2018 Lexus IS 300,2018,Lexus,Red,40815,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Red Line,Black,6-Speed Automatic,AWD,JTHC81D20J5028827
2008 Lexus RX 350 Base,2008,Lexus,Black,11995,Goben Cars West,(608) 478-2671,4.6,54,102311,6,Black,Black,5-SPEED A/T,All Wheel Drive,2T2HK31U38C075725
2018 Lexus NX 300h,2018,Lexus,White,42382,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,Automatic CVT,AWD,JTJBJRBZ6J2089808
2014 Lexus IS 250 Base,2014,Lexus,Gray,25899,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,35333,59,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,JTHCF1D27E5014239
2018 Lexus RX 350 L Premium,2018,Lexus,Black,54795,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Gray,8-Speed Automatic,AWD,JTJDZKCA1J2001264
2018 Lexus RX 350,2018,Lexus,Silver,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA6JC142642
2018 Lexus RX 350 L Premium,2018,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA2J2002617
2018 Lexus NX 300h,2018,Lexus,White,46404,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,Automatic CVT,AWD,JTJBJRBZ9J2089382
2018 Lexus NX 300 F Sport,2018,Lexus,Black,45149,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,6-Speed Automatic,AWD,JTJBARBZ9J2172388
2018 Lexus RX 350,2018,Lexus,White,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA1JC140507
2018 Lexus LS 500,2018,Lexus,Black,104388,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Ivory,10-Speed Automatic,AWD,JTHC5LFF6J5000406
2009 Lexus RX 350,2009,Lexus,Brown,12081,Porsche Milwaukee North,(888) 481-5925,,,108745,74,Golden Almond Metallic,Ivory,5-Speed Automatic,AWD,2T2HK31U99C130258
2018 Lexus RX 350 L Premium,2018,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA0J2001160
2018 Lexus RX 350 L Premium,2018,Lexus,Blue,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Brown,8-Speed Automatic,AWD,JTJDZKCA0J2002471
2018 Lexus RX 350 L Premium,2018,Lexus,Silver,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Parchment,8-Speed Automatic,AWD,JTJDZKCA9J2000458
2018 Lexus GS 350,2018,Lexus,White,54214,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHCZ1BL4JA008905
2018 Lexus RX 350 Base,2018,Lexus,Black,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,2T2BZMCA0JC146699
2018 Lexus RX 350 L Premium,2018,Lexus,Blue,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Black,8-Speed Automatic,AWD,JTJDZKCA1J2000664
2006 Lexus IS 250 Base,2006,Lexus,Black,8295,"Super Service, Inc.",(414) 203-5389,5,7,115851,68,Charcoal,Charcoal,Automatic 6-Speed,All Wheel Drive,JTHCK262562008294
2018 Lexus RX 350 L Premium,2018,Lexus,Blue,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nightfall Mica,Gray,8-Speed Automatic,AWD,JTJDZKCA5J2004779
2015 Lexus LS 460 Crafted Line 4dr Sedan,2015,Lexus,White,48980,VROOM (Milwaukee),(877) 682-3020,,,22845,73,White,Black,8-Speed Automatic w/OD,RWD,JTHBL5EF0F5134267
2016 Lexus RC 200t Base,2016,Lexus,White,33480,VROOM (Milwaukee),(877) 682-3020,,,18748,73,White,Tan,8-Speed Automatic w/OD,RWD,JTHHA5BCXG5000328
2013 Lexus GS 350 Base,2013,Lexus,Gray,23730,VROOM (Milwaukee),(877) 682-3020,,,58653,73,Gray,Black,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL5D5003717
2001 Lexus RX 300,2001,Lexus,Gray,4995,Carsmart Sales,(815) 209-0274,5,13,157000,54,Gray,TAN,AUTOMATIC,4X4,JTJHF10U110171011
2018 Lexus RX 350 350,2018,Lexus,Silver,55895,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Red,8-Speed Automatic,AWD,2T2BZMCA8JC138303
2018 Lexus GX 460 Base,2018,Lexus,White,55568,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Starfire Pearl,Beige,6-Speed Automatic,4WD,JTJBM7FX1J5189494
2018 Lexus RX 350 L Premium,2018,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA7J2001947
