name,year,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Audi A4 2.0T Premium Plus,2018,Audi,White,51130,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Black / Express Red,6-Speed Manual,AWD,WAUPNAF49JA126334
2018 Audi A4 allroad 2.0T Premium quattro,2018,Audi,Gray,54105,Audi North Shore,(414) 375-4847,3.5,14,,72,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA18NAF49JA134211
2018 Audi A4 allroad 2.0T Premium quattro,2018,Audi,Green,53105,Audi North Shore,(414) 375-4847,3.5,14,,72,Gotland Green Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA18NAF45JA136943
2018 Audi Q5 2.0T Premium,2018,Audi,White,48225,Audi North Shore,(414) 375-4847,3.5,14,,72,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY7J2124702
2018 Audi Q7 3.0T Prestige,2018,Audi,Other,77385,Audi North Shore,(414) 375-4847,3.5,14,,72,Samurai Gray Metallic,Black,8-Speed Automatic,AWD,WA1VAAF75JD032993
2005 Audi A4 1.8T Cabriolet,2005,Audi,White,7995,Bender Auto Sales,(262) 622-0153,5,20,75894,62,White,Tan,Automatic CVT,FWD,WAUAC48H45K008012
2018 Audi Q5 2.0T Premium,2018,Audi,White,52800,Audi North Shore,(414) 375-4847,3.5,14,,72,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY0J2122578
2018 Audi A4 2.0T Premium Plus,2018,Audi,Black,41967,Audi North Shore,(414) 375-2104,3.5,14,3637,72,Mythos Black Metallic,Black / Express Red,Automatic,AWD,WAUENAF43JA029332
2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,Gray,49967,Audi North Shore,(414) 375-2104,3.5,14,6811,72,Monsoon Gray Metallic,Black,Automatic with Tiptronic,AWD,WA1BNAFY6J2021092
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Blue,60695,Audi North Shore,(414) 375-4847,3.5,14,,72,Moonlight Blue Metallic / Black Roof,Nougat Brown,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF55JN009181
2018 Audi Q7 2.0T Premium,2018,Audi,White,61435,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1LHAF70JD033133
2018 Audi A4 2.0T Premium Plus,2018,Audi,Blue,50530,Audi North Shore,(414) 375-4847,3.5,14,,72,Scuba Blue Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JA129065
2018 Audi A6 3.0T quattro Sport,2018,Audi,Gray,60405,Audi North Shore,(414) 375-4847,3.5,14,,72,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC0JN081625
2018 Audi TT RS 2.5T,2018,Audi,Gray,73425,Audi North Shore,(414) 375-4847,3.5,14,,72,Nardo Gray,Black,7-Speed Automatic with Auto-Shift,AWD,WUACSAFV2J1902082
2018 Audi A6 3.0T quattro Sport,2018,Audi,Gray,60500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC2JN076166
2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,Gray,24967,Audi North Shore,(414) 375-2104,3.5,14,29339,72,Monsoon Gray Metallic,Titanium,6-Speed Automatic with Auto-Shift,AWD,WAUEFGFF1F1089120
2015 Audi A4 2.0T Premium,2015,Audi,Gray,27900,Kevin,,,,35000,57,Gray,Black,Automatic,AWD,
2015 Audi A6 3.0T Premium Plus quattro,2015,Audi,Blue,34000,International Autos,(414) 939-8502,3.8,56,31921,68,Aviator Blue Metallic,Black,8-Speed Automatic,AWD,WAUFGAFC0FN030637
2018 Audi A4 2.0T Premium Plus,2018,Audi,Silver,50280,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF48JA138630
2016 Audi A6 3.0 TDI Premium Plus quattro,2016,Audi,Gray,48376,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUFMAFC8GN000764
2013 Audi Q7 3.0L TDI Prestige,2013,Audi,White,27999,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162,70623,76,Glacier White Metallic,Black,8-SPEED A/T,All Wheel Drive,WA1WMAFEXDD012477
2012 Audi Q5 2.0T Premium Plus,2012,Audi,Black,20900,Midwest Highline,(815) 516-8789,,,51124,61,Black,Black,8-SPEED A/T,All Wheel Drive,WA1LFAFP5CA128930
2018 Audi A6 3.0T quattro Sport,2018,Audi,Black,60500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC5JN076372
2018 Audi R8 5.2 plus quattro,2018,Audi,Black,220825,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic / Black Roof,Black / Express Red,7-Speed Automatic with Auto-Shift,AWD,WUA4BCFX3J7900405
2018 Audi R8 5.2,2018,Audi,Other,190750,Audi North Shore,(414) 375-4847,3.5,14,,72,Vegas Yellow / Black Roof,Graphite,7-Speed Automatic with Auto-Shift,AWD,WUAVACFX0J7901082
2009 Audi TT 2.0T quattro,2009,Audi,Gray,15000,Scott,,,,57000,47,Gray,Black,Automatic,AWD,
2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,Black,80225,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAU23AFC2JN063464
2018 Audi A6 3.0T Premium Plus quattro,2018,Audi,Blue,67350,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Moonlight Blue Metallic,Nougat Brown,8-Speed Automatic,AWD,WAUH3AFC4JN039869
2018 Audi Q7 3.0T Premium,2018,Audi,White,60735,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Carrara White,Pistachio Beige,8-Speed Automatic,AWD,WA1AAAF7XJD005352
2018 Audi SQ5 3.0T Prestige quattro,2018,Audi,Gray,71725,Audi North Shore,(414) 375-4847,3.5,14,,72,Daytona Gray Pearl Effect,Black,8-Speed Automatic,AWD,WA1C4AFY0J2141106
2018 Audi R8 5.2 plus quattro,2018,Audi,Other,221990,Audi North Shore,(414) 375-4847,3.5,14,,72,Ara Blue Crystal Effect / Black Roof,Black / Ara Blue,7-Speed Automatic with Auto-Shift,AWD,WUA4BCFX0J7900457
2018 Audi Q3 2.0T Sport Premium quattro,2018,Audi,Black,40950,Audi North Shore,(414) 375-4847,3.5,14,,72,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS7JR024681
2018 Audi Q3 2.0T Sport Premium,2018,Audi,Black,44465,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,6-Speed Automatic,AWD,WA1JCCFSXJR017076
2015 Audi A3 4dr Sdn quattro 2.0T Premium,2015,Audi,Black,22500,Zimbrick European,,5,7,23187,2,Brilliant Black,Black,Automatic,AWD,WAUBFGFF2F1093227
2018 Audi Q3 2.0 TFSI Premium Plus quattro AWD,2018,Audi,Black,35400,Zimbrick European,,5,7,4458,2,Brilliant Black,Chestnut Brown,Automatic,AWD,WA1JCCFS9JR008269
2011 Audi A5 2.0T Prestige quattro,2011,Audi,Silver,12998,Russ Darrow Kia Madison,(608) 338-1466,4.6,348,103654,4,Silver,,8-Speed Automatic,AWD,WAUVFAFR0BA056093
2010 Audi Q5 3.2 Premium Plus quattro,2010,Audi,Gray,19995,Schoepp Motors - Northeast,(608) 807-5348,,,57587,5,Gray,,6-Speed Automatic,AWD,WA1LKAFP9AA029326
2013 Audi Q5 2.0T Premium quattro,2013,Audi,Black,22995,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,64041,5,Brilliant Black,,8-Speed Automatic,AWD,WA1LFAFPXDA043129
2009 Audi A6 3.0 Premium quattro,2009,Audi,White,,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,122397,5,Ibis White,,6-Speed Automatic,AWD,WAUSG74F39N018310
2015 Audi Q3 2.0T Premium Plus,2015,Audi,Silver,26995,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,35431,5,Silver,,6-Speed Automatic,AWD,WA1GFCFS7FR007355
2014 Audi S5 Premium Plus,2014,Audi,White,,608 Motorsports,(608) 729-3815,5,48,0,5,White,Black,6-SPEED M/T,All Wheel Drive,WAUGGAFR3EA002197
2008 Audi A4 2.0T,2008,Audi,Gray,,608 Motorsports,(608) 729-3815,5,48,66156,5,Gray,Black,CVT TRANSMISSION,Front Wheel Drive,WAUAF78E88A059621
2012 Audi R8 5.2L,2012,Audi,Black,92999,608 Motorsports,(608) 729-3815,5,48,26137,5,Black,Black,6-SPEED A/T,All Wheel Drive,WUAENAFG8CN000520
2008 Audi A4 2.0T Cabriolet,2008,Audi,Blue,11995,Schoepp Motors West,(608) 729-3822,4.8,1543,76407,6,Blue,,Automatic CVT,FWD,WAUAF48H98K000290
2015 Audi A6 3.0T Premium Plus,2015,Audi,Black,31900,Zimbrick Nissan,(608) 338-0718,4.6,111,28164,7,Phantom Black Pearl Effect,Black,8-SPEED A/T,All Wheel Drive,WAUFGAFC7FN028982
2015 Audi A6 3.0T Premium Plus,2015,Audi,Gray,30989,Zimbrick Hyundai Eastside,(608) 338-1462,4.9,303,29591,7,Oolong Gray Metallic,Black,8-Speed A/T,All Wheel Drive,WAUFGAFC4FN017146
2010 Audi Q5 Premium Plus,2010,Audi,Other,12989,Kearns Motor Car Co.,(920) 541-2495,4.7,257,120054,31,,,6-SPEED A/T,All Wheel Drive,WA1LKAFP9AA090014
2008 Audi A6 3.2,2008,Audi,Gray,8350,Jim O'Connor Select Auto,(262) 347-4147,4.9,157,114135,45,Gray,Gray,Automatic CVT,FWD,WAUAH74FX8N142663
2007 Audi A4 2.0T quattro,2007,Audi,Black,2999,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,173959,55,Black,,,AWD,WAUDF78E47A073656
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Gray,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Manhattan Gray Metallic / Black Roof,Nougat Brown,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF52JN005346
2018 Audi Q3 2.0T Premium Plus,2018,Audi,Silver,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Florett Silver Metallic,Black,6-Speed Automatic,AWD,WA1JCCFS9JR016436
2018 Audi A6 3.0T Premium quattro,2018,Audi,Brown,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Java Brown Metallic,Black,8-Speed Automatic,AWD,WAUG3AFC8JN003629
2008 Audi A4 3.2 Avant quattro,2008,Audi,Gray,11999,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,70756,55,Gray,,6-Speed Automatic,AWD,WAUEH98E58A151647
2017 Audi S3 2.0T Premium Plus quattro,2017,Audi,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Navarra Blue Pearl Effect,Black,6-Speed Automatic with Auto-Shift,AWD,WAUB1HFF1H1051588
2013 Audi Q5 2.0T Premium quattro,2013,Audi,Gray,19899,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,64985,55,Gray,,8-Speed Automatic,AWD,WA1CFAFPXDA067446
2017 Audi S3 2.0T Premium Plus quattro,2017,Audi,Gray,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUB1GFF3H1079452
2018 Audi Q5 2.0T Premium,2018,Audi,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY7J2086193
2018 Audi S5 3.0T Premium Plus quattro,2018,Audi,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,,55,Navarra Blue Metallic / Black Roof,Black,8-Speed Automatic,AWD,WAUY4GF51JN006667
2012 Audi A7 Premium quattro,2012,Audi,Black,25700,Harvard Ford,(815) 701-9578,4.8,278,73145,59,Havanna Black Metallic,Black,8-Speed Automatic w/Manual Shift,AWD,WAUSGAFC8CN001932
2013 Audi A8 L 4.0T,2013,Audi,Black,26893,Boucher Hyundai,(866) 508-6541,4.9,881,93100,60,Phantom Black Pearl,Black,8-Speed Automatic,AWD,WAUR2AFD1DN018997
2015 Audi A3 2.0T Premium quattro,2015,Audi,White,23663,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,552,25625,60,White,,6-Speed Auto-Shift Manual w/OD,AWD/All-Wheel Drive,WAUBFGFF5F1104611
2012 Audi A7 3.0T quattro Premium,2012,Audi,Gray,32772,Boucher Cadillac of Waukesha,(877) 562-3823,5,29,12696,61,Daytona Gray Pearl,Black,8-Speed Automatic,AWD,WAUYGAFC4CN089629
2015 Audi A4 2.0T Premium quattro,2015,Audi,Other,,Hall Volkswagen Mazda,(888) 450-4176,4.6,56,39583,62,Tornado Gray,,6-Speed Manual,AWD,WAUDFAFL5FN032717
2014 Audi A4 2.0T Premium quattro,2014,Audi,Black,,Hall Volkswagen Mazda,(888) 450-4176,4.6,56,34184,62,Black,Black,8-Speed Automatic,AWD,WAUBFAFL0EN045199
2008 Audi A4 2.0T quattro,2008,Audi,Blue,8495,Reina International,(262) 510-2733,4,6,129095,66,Ocean Blue Pearl,Beige,6-Speed Automatic,AWD,WAUDF78E38A166539
2016 Audi A4 2.0T Premium,2016,Audi,Gray,29995,Reina International,(262) 510-2733,4,6,31944,66,Tornado Gray Metallic,Black,Automatic CVT,FWD,WAUAFAFL3GN005066
2014 Audi A4 2.0T Premium quattro,2014,Audi,Red,21444,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,36340,67,Red,,6-Speed Manual,AWD,WAUDFAFL2EN031457
2018 Audi Q7 3.0T Prestige,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1VAAF78JD027688
2018 Audi Q7 3.0T Prestige,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1VAAF77JD028170
2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown,8-Speed Automatic,AWD,WAU23AFC5JN086740
2018 Audi SQ5 3.0T Premium Plus quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WA1A4AFY7J2136928
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF53JN012337
2018 Audi Q3 2.0T Sport Premium quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS1JR023753
2018 Audi A5 2.0T Premium quattro,2018,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF57JA069174
2018 Audi Q5 2.0T Prestige quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1CNAFY3J2088222
2016 Audi A3 1.8T Premium,2016,Audi,Black,22500,International Autos,(414) 939-8502,3.8,56,19184,68,Brilliant Black,Black,Automatic,FWD,WAUA7GFF6G1066509
2018 Audi A4 2.0T Premium Plus,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF44JA118875
2018 Audi A3 2.0T Premium quattro,2018,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Cosmos Blue Metallic / Black Roof,Black,6-Speed Automatic with Auto-Shift,AWD,WAUY8LFF8J1043793
2018 Audi Q5 2.0T Premium,2018,Audi,Silver,,International Autos,(414) 203-5342,3.8,56,,68,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY6J2124450
2018 Audi Q7 3.0T Prestige,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1VAAF74JD027879
2018 Audi Q5 2.0T Premium,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY4J2089682
2018 Audi Q3 2.0T Premium Plus,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1JCCFS6JR021870
2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAU23AFCXJN061722
2018 Audi TT 2.0T quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,TRUC5AFV1J1008908
2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFYXJ2099505
2018 Audi Q7 3.0T Premium,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Orca Black Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1LAAF73JD032045
2018 Audi Q5 2.0T Premium,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFYXJ2089668
2018 Audi S4 3.0T Prestige,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUC4AF45JA112836
2018 Audi Q5 2.0T Premium,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY5J2117716
2018 Audi A4 2.0T Premium Plus,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF49JA118855
2018 Audi Q5 2.0T Premium,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY5J2100978
2018 Audi S5 3.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Magma Red,8-Speed Automatic,AWD,WAUB4CF53JA080128
2018 Audi Q3 2.0T Premium Plus,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS4JR006753
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF55JN012422
2018 Audi Q3 2.0T Sport Premium,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,6-Speed Automatic,AWD,WA1ECCFS7JR006652
2018 Audi Q5 2.0T Premium,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY1J2089638
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Silver,,International Autos,(414) 203-5342,3.8,56,,68,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF55JA075647
2018 Audi S3 2.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUB1GFFXJ1045174
2018 Audi A4 2.0T Premium Plus,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF46JA119185
2018 Audi A4 2.0T Premium Plus,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black / Express Red,7-Speed Automatic with Auto-Shift,AWD,WAUENAF40JA121210
2018 Audi Q5 2.0T Premium,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY3J2118850
2018 Audi A4 2.0T Premium Plus,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black / Express Red,7-Speed Automatic with Auto-Shift,AWD,WAUENAF43JA121167
2018 Audi Q7 3.0T Prestige,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1VAAF72JD022597
2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAU23AFCXJN082831
2018 Audi Q7 3.0T Prestige,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1VAAF74JD022293
2018 Audi A4 2.0T Premium Plus,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF41JA118753
2018 Audi A4 2.0T Premium Plus,2018,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JA118728
2018 Audi Q5 2.0T Premium,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY6J2124514
2018 Audi A4 2.0T Premium Plus,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF43JN008294
2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY3J2064627
2018 Audi A4 2.0T Premium Plus,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JN005726
2018 Audi S7 4.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUWFAFC7JN049424
2018 Audi Q5 2.0T Premium,2018,Audi,Silver,,International Autos,(414) 203-5342,3.8,56,,68,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY5J2099783
2018 Audi A6 3.0T quattro Sport,2018,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC9JN080067
2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAU23AFC7JN079272
2018 Audi Q7 3.0T Prestige,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1VAAF71JD027709
2018 Audi Q3 2.0T Sport Premium quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1ECCFS5JR024793
2018 Audi Q7 3.0T Prestige,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1VAAF72JD025953
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF59JN012438
2018 Audi A4 2.0T Premium Plus,2018,Audi,Blue,,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF4XJA128987
2018 Audi Q3 2.0T Sport Premium quattro,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Chestnut Brown,6-Speed Automatic,AWD,WA1JCCFS0JR024151
2018 Audi Q5 2.0T Premium,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Brilliant Black,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY9J2117671
2018 Audi A4 2.0T Premium quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF41JA127223
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF57JA075813
2018 Audi S4 3.0T Premium Plus,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUB4AF43JA116105
2018 Audi Q5 2.0T Premium,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY2J2117690
2018 Audi A5 2.0T Premium quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF55JA058917
2018 Audi S6 4.0T Premium Plus quattro,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUHFAFCXJN076755
2018 Audi S6 4.0T Premium Plus quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUHFAFC1JN076028
2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,Gray,,International Autos,(414) 203-5342,3.8,56,,68,Nardo Gray,Black,8-Speed Automatic,AWD,WAU23AFC7JN078977
2018 Audi Q7 3.0T Premium,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Carrara White,Nougat Brown,8-Speed Automatic,AWD,WA1AAAF75JD019515
2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,White,,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY3J2067107
2018 Audi Q5 2.0T Prestige quattro,2018,Audi,Black,,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1CNAFY2J2141086
