name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Lexus RX 350 L Premium,Lexus,White,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA0J2000350
2018 Lexus RX 350 L Premium,Lexus,Silver,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,JTJDZKCA4J2001324
2018 Lexus NX 300,Lexus,White,43172,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ4J2165056
2018 Lexus ES 350,Lexus,Black,46810,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG4JU099223
2018 Lexus RX 350 L Premium,Lexus,White,56915,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA3J2001718
2018 Lexus GX 460,Lexus,White,55083,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX4J5192793
2018 Lexus GX 460,Lexus,Blue,55488,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Ecru,6-Speed Automatic,4WD,JTJBM7FX3J5194969
2018 Lexus GS 350,Lexus,White,54214,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHCZ1BL4JA008905
2018 Lexus ES 350,Lexus,Red,40705,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Matador Red Mica,Parchment,6-Speed Automatic,FWD,58ABK1GG5JU090210
2018 Lexus GX 460,Lexus,Blue,55083,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Black,6-Speed Automatic,4WD,JTJBM7FX1J5193853
2018 Lexus GX 460,Lexus,White,52860,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX2J5194316
2018 Lexus RX 350,Lexus,Red,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Matador Red Mica,Parchment,8-Speed Automatic,AWD,2T2BZMCA1JC144654
2018 Lexus RX 350 F Sport,Lexus,Black,57239,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Red,8-Speed Automatic,AWD,2T2BZMCA5JC141661
2018 Lexus GX 460,Lexus,White,57178,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX2J5197393
2018 Lexus GX 460,Lexus,Gray,55083,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX9J5194801
2007 Lexus RX 350,Lexus,Blue,8995,Russ Darrow Toyota Scion,(262) 384-4738,4.8,615,150139,64,Blue Metallic,Light Gray,5-Speed Automatic,AWD,2T2HK31U87C044520
2007 Lexus LS 460 Base,Lexus,Gray,8995,Russ Darrow Toyota Scion,(262) 384-4738,4.8,616,199866,64,Smoky Granite Mica,Black,8-Speed Automatic,RWD,JTHBL46F375003358
2009 Lexus GX 470,Lexus,Black,21998,Holiday Mazda,(855) 294-9011,4.9,96,86051,67,Black Onyx,Dark Gray,5-Speed Automatic,4WD,JTJBT20X590172947
2017 Lexus RX 350,Lexus,White,50998,Holiday Mazda,(855) 294-9011,4.9,96,9909,67,Ultra White,Parchment,8-Speed Automatic,AWD,2T2BZMCA1HC092470
1999 Lexus RX 300 Base,Lexus,Silver,4995,Frey Automotive,(414) 409-7897,5,14,190340,68,Silver,Gray,4-Speed Automatic,4WD,JT6HF10U1X0074376
2006 Lexus GX 470 Base,Lexus,White,12895,Smart Sales and Leasing,(414) 409-7892,,,114512,68,Pearl White,Gray,5-SPEED A/T,Four Wheel Drive,JTJBT20X760102541
2006 Lexus RX 400h Base,Lexus,Black,10990,Smart Sales and Leasing,(414) 409-7892,,,99572,68,Black,Light Gray,CVT TRANSMISSION,All Wheel Drive,JTJHW31U460038163
2015 Lexus RX 350 350,Lexus,Red,27994,International Autos,(414) 939-8502,3.8,56,53495,68,Fire Agate Pearl,Saddle,Automatic,AWD,JTJBK1BA5F2471067
2002 Lexus RX 300 300,Lexus,White,5997,Diamond Jim's West Allis,(888) 377-2649,4.8,10,168422,68,White,Tan,4-Speed Automatic,All Wheel Drive,JTJHF10U220261141
2008 Lexus RX 350 Base,Lexus,Black,14795,Smart Sales and Leasing,(414) 409-7892,,,84519,68,Black,Grey Leather,5-SPEED A/T,All Wheel Drive,2T2HK31U58C061339
2007 Lexus GX 470 Base,Lexus,Black,13995,Smart Sales and Leasing,(414) 409-7892,,,134804,68,Black,Gray,5-SPEED A/T,Four Wheel Drive,JTJBT20X570134051
2015 Lexus IS 250 250,Lexus,White,25784,Russ Darrow Kia of Wauwatosa,(414) 269-8713,4.8,471,34884,68,Starfire Pearl,Flaxen,6-Speed Automatic,AWD,JTHCF1D21F5022256
2013 Lexus RX 350 Base,Lexus,Black,27998,Russ Darrow Honda,(414) 751-6997,4.7,781,57432,69,Stargazer Black,Black,6-Speed Automatic,AWD,2T2BK1BA7DC186139
2008 Lexus RX 350,Lexus,Blue,10999,John,,,,114000,70,Blue,Beige,Automatic,AWD,2T2HK31U68C055341
2004 Lexus ES 330,Lexus,Black,6999,"Campbells Auto Sport, Inc.",(262) 261-0124,5,12,119780,72,Black,Bisque,5-Speed Automatic,FWD,JTHBA30G445043042
2007 Lexus RX 350,Lexus,Gray,9495,Diamond Jim's Motorcars,(414) 326-9166,4,68,126480,73,Gray,Silver,5-Speed Automatic,AWD,2T2HK31U47C042702
2004 Lexus RX 330 Base,Lexus,Silver,8995,Reo Motors,(414) 312-4806,3.4,60,97229,73,Silver,Black,5-SPEED A/T,All Wheel Drive,JTJHA31U140057488
2011 Lexus IS 250 Base,Lexus,Red,10999,Braeger Chevrolet,(414) 292-9757,4.8,1053,122389,73,Matador Red Mica,Black,6-Speed Automatic,AWD,JTHCF5C26B5045857
2011 Lexus CT 200h 200H,Lexus,Black,8997,Diamond Jim's Motorcars,(414) 326-9166,4,68,120572,73,Obsidian Black,Black,Automatic CVT,FWD,JTHKD5BH9B2034926
2015 Lexus IS 250 Base,Lexus,Gray,26661,Andrew Toyota,(866) 786-0878,4.9,1460,14325,73,Nebula Gray Pearl,Black,6-SPEED A/T,All Wheel Drive,JTHCF1D22F5021701
2018 Lexus NX 300 300,Lexus,Gray,48068,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Gray Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ8J2162922
2018 Lexus RX 350 Base,Lexus,Black,57314,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Black,8-Speed Automatic,AWD,2T2BZMCA2JC138278
2018 Lexus RX 350 L Premium,Lexus,Black,54795,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,JTJDZKCA6J2003253
2006 Lexus IS 250,Lexus,Black,9995,Auto Outpost - North Inc.,(815) 572-6094,3.8,14,90185,74,Black,Black,6-Speed Automatic,AWD,JTHCK262665001255
2018 Lexus ES 350 Base,Lexus,Black,44986,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Flaxen,6-Speed Automatic,FWD,58ABK1GGXJU085066
2018 Lexus NX 300 Base,Lexus,White,42681,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ5J2169200
2018 Lexus RX 350 Base,Lexus,Silver,52080,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA0JC141907
2018 Lexus ES 350 Base,Lexus,White,40489,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,6-Speed Automatic,FWD,58ABK1GG6JU086943
2018 Lexus RX 350 L Premium,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA1J2003337
2018 Lexus RX 350 L Premium,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA7J2001947
2018 Lexus LX 570 570,Lexus,White,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White,Cabernet,8-Speed Automatic,4WD,JTJHY7AXXJ4260378
2018 Lexus RX 350 L Premium,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA5J2005642
2018 Lexus RX 350 350,Lexus,Silver,55895,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Red,8-Speed Automatic,AWD,2T2BZMCA8JC138303
2018 Lexus RX 350 L Premium,Lexus,Blue,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nightfall Mica,Gray,8-Speed Automatic,AWD,JTJDZKCA5J2004779
2013 Lexus GS 350 Base,Lexus,Black,20230,VROOM (Milwaukee),(877) 682-3020,,,78399,73,Black,Black,Automatic,RWD,JTHBE1BL4D5025577
2016 Lexus RX 350 AWD F SPORT 4dr SUV,Lexus,Red,47230,VROOM (Milwaukee),(877) 682-3020,,,9888,73,Red,Black,8-Speed Automatic w/OD,AWD,2T2BZMCA3GC051739
2017 Lexus  F SPORT 4dr Sedan,Lexus,Blue,46980,VROOM (Milwaukee),(877) 682-3020,,,4612,73,Blue,Black,8-Speed Automatic w/OD,RWD,JTHBZ1BL0HA007756
2015 Lexus RX 450h Base,Lexus,Gray,33230,VROOM (Milwaukee),(877) 682-3020,,,33456,73,Gray,Gray,1-Speed CVT w/OD,FWD,2T2ZB1BA3FC004454
2018 Lexus RX 350 L Premium,Lexus,White,53553,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA5J2000148
2009 Lexus ES 350 Base,Lexus,Black,10800,Griffin Ford,(262) 510-0495,4.9,461,117904,60,Black Sapphire Pearl,Black,6-SPEED A/T,Front Wheel Drive,JTHBJ46G092310165
2018 Lexus RX 350L Premium,Lexus,White,51604,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA1J2000373
2018 Lexus RX 450h,Lexus,White,57505,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,Automatic CVT,AWD,2T2BGMCA0JC020851
2018 Lexus NX 300h,Lexus,White,42382,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,Automatic CVT,AWD,JTJBJRBZ6J2089808
2009 Lexus RX 350 Base,Lexus,Beige,12990,Stroli Motors,(414) 375-4850,4.3,6,127574,70,Beige,Beige,5-SPEED A/T,All Wheel Drive,2T2HK31U69C107388
2018 Lexus RX 350 L Premium,Lexus,Black,54795,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,JTJDZKCA2J2003430
2018 Lexus RX 350L Premium,Lexus,Red,53566,Lexus of Madison,(608) 478-2661,5,68,,6,Matador Red Mica,Parchment,8-Speed Automatic,AWD,JTJDZKCA5J2000411
2018 Lexus RX 350 F Sport,Lexus,White,55504,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Red,8-Speed Automatic,AWD,2T2BZMCA3JC145028
2018 Lexus RX 350 L Premium,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA8J2003562
2018 Lexus IS 300,Lexus,Gray,43513,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Chateau,6-Speed Automatic,AWD,JTHC81D25J5028788
2008 Lexus RX 350 Base,Lexus,Black,11995,Goben Cars West,(608) 478-2671,4.6,54,102311,6,Black,Black,5-SPEED A/T,All Wheel Drive,2T2HK31U38C075725
2018 Lexus NX 300 F Sport,Lexus,Gray,45514,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ8J2156554
2018 Lexus NX 300 Base,Lexus,Black,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Red,6-Speed Automatic,AWD,JTJBARBZ1J2171719
2018 Lexus RX 350,Lexus,White,57658,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCAXJC137752
2018 Lexus IS 300,Lexus,White,44103,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Red,6-Speed Automatic,AWD,JTHC81D21J5029999
2018 Lexus ES 350 Base,Lexus,Silver,42324,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Gray,6-Speed Automatic,FWD,58ABK1GG8JU098107
2018 Lexus LC 500 Base,Lexus,Black,96919,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Red,10-Speed Automatic,RWD,JTHHP5AY8JA003934
2009 Lexus RX 350,Lexus,Brown,12081,Porsche Milwaukee North,(888) 481-5925,,,108745,74,Golden Almond Metallic,Ivory,5-Speed Automatic,AWD,2T2HK31U99C130258
2018 Lexus GS 350 F Sport,Lexus,Gray,55609,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Smoky Granite Mica,Black,6-Speed Automatic,AWD,JTHCZ1BL0JA009047
2018 Lexus RX 350 L Premium,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA2J2002617
2018 Lexus RX 350 Base,Lexus,White,52444,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA0JC144810
2018 Lexus RX 450h,Lexus,Silver,60848,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,Automatic CVT,AWD,2T2BGMCA3JC022609
2018 Lexus RX 350 L Premium,Lexus,Beige,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Satin Cashmere Metallic,Brown,8-Speed Automatic,AWD,JTJDZKCA4J2004014
2018 Lexus ES 350,Lexus,Silver,44909,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Black,6-Speed Automatic,FWD,58ABK1GG4JU098489
2006 Lexus IS 250 Base,Lexus,Black,8295,"Super Service, Inc.",(414) 203-5389,5,7,115851,68,Charcoal,Charcoal,Automatic 6-Speed,All Wheel Drive,JTHCK262562008294
2018 Lexus NX 300,Lexus,Gray,45350,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ8J2162922
2018 Lexus NX 300h,Lexus,White,46404,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,Automatic CVT,AWD,JTJBJRBZ9J2089382
2001 Lexus RX 300,Lexus,Gray,4995,Carsmart Sales,(815) 209-0274,5,13,157000,54,Gray,TAN,AUTOMATIC,4X4,JTJHF10U110171011
2018 Lexus RX 350 L Premium,Lexus,Blue,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Brown,8-Speed Automatic,AWD,JTJDZKCA0J2002471
2018 Lexus GX 460,Lexus,Black,55281,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX4J5190557
2018 Lexus RX 350 L Premium,Lexus,Silver,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Parchment,8-Speed Automatic,AWD,JTJDZKCA9J2000458
2018 Lexus NX 300,Lexus,Black,41214,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Caramel,6-Speed Automatic,AWD,JTJBARBZ7J2158120
2004 Lexus RX 330,Lexus,Silver,8995,Corner Choice Motors,(414) 219-1531,4.7,29,81771,69,Silver,,5-Speed Automatic,AWD,JTJHA31UX40052614
2018 Lexus RX 350 Base,Lexus,Black,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,2T2BZMCA9JC147026
2018 Lexus GX 460,Lexus,Blue,55568,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Black,6-Speed Automatic,4WD,JTJBM7FX7J5194411
2018 Lexus NX 300,Lexus,White,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ6J2167990
2009 Lexus RX 350,Lexus,Red,9495,"Bargain Town Motor Cars, Inc.",(414) 269-8736,3,11,115315,72,Red,,5-Speed Automatic,AWD,2T2HK31U69C131349
2015 Lexus RX 350 Base,Lexus,Red,24490,Lake Country Automotive,(262) 326-1882,,,34113,55,Garnet Red,,6-SPEED A/T,Front Wheel Drive,2T2ZK1BA0FC151878
2018 Lexus RX 350 L Premium,Lexus,Red,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Matador Red Mica,Parchment,8-Speed Automatic,AWD,JTJDZKCA0J2001255
2018 Lexus RX 350 350,Lexus,White,52080,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA3JC141853
2011 Lexus LS 460 Base,Lexus,Silver,25500,Ness Auto Sales,(608) 370-5288,,,62296,19,Silver,Gray,Automatic,All Wheel Drive,JTHCL5EF7B5009801
2012 Lexus ES 350,Lexus,Black,16995,Reina International,(262) 510-2733,4,6,75558,66,Obsidian Black,Parchment,6-Speed Automatic,FWD,JTHBK1EG9C2512006
2013 Lexus LS 460 Base,Lexus,White,36667,Audi North Shore,(414) 375-2115,3.5,14,50851,72,Starfire Pearl,Black,8-Speed Automatic,AWD,JTHCL5EF2D5016531
2018 Lexus ES 350 Base,Lexus,Black,44858,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG2JU097406
2018 Lexus NX 300 F Sport,Lexus,White,45315,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Black,6-Speed Automatic,AWD,JTJBARBZ2J2168165
2016 Lexus RX 350 F Sport,Lexus,Black,41990,Zimbrick Chevrolet,(608) 440-2725,4.1,56,34591,10,Obsidian,Stratus Gray,8-SPEED A/T,All Wheel Drive,2T2BZMCA3GC009104
2018 Lexus RX 350L Premium,Lexus,Silver,51604,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Parchment,8-Speed Automatic,AWD,JTJDZKCAXJ2002929
2018 Lexus NX 300,Lexus,Silver,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ7J2168176
2014 Lexus RX 350 350,Lexus,Gray,26900,Griffin's Hub Chrysler Jeep Dodge,(414) 203-9976,4.7,186,56013,73,Nebula Gray Pearl,Black,Automatic,AWD,JTJBK1BA0E2038870
2018 Lexus NX 300 F Sport,Lexus,Black,45149,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,6-Speed Automatic,AWD,JTJBARBZ9J2172388
2018 Lexus RX 350L Premium,Lexus,Black,53806,Lexus of Madison,(608) 478-2661,5,68,,6,Caviar,Gray,8-Speed Automatic,AWD,JTJDZKCA8J2003741
2018 Lexus RX 350 L Premium,Lexus,Black,54795,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Gray,8-Speed Automatic,AWD,JTJDZKCA1J2001264
2018 Lexus RX 350L Premium,Lexus,White,53566,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA4J2000402
2018 Lexus GX 460 Luxury,Lexus,Silver,66823,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Brown,6-Speed Automatic,4WD,JTJJM7FX6J5199854
2018 Lexus NX 300 Base,Lexus,White,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Caramel,6-Speed Automatic,AWD,JTJBARBZ0J2171548
2018 Lexus ES 350,Lexus,Gray,44746,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,FWD,58ABK1GG5JU087159
2018 Lexus NX 300,Lexus,White,43172,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ2J2163239
2018 Lexus IS 300,Lexus,Red,40815,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Red Line,Black,6-Speed Automatic,AWD,JTHC81D20J5028827
2018 Lexus ES 350 Base,Lexus,White,46017,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White,Beige,6-Speed Automatic,FWD,58ABK1GG3JU096183
2018 Lexus LS 500h,Lexus,White,83685,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,Automatic CVT,AWD,JTHCY1FF1J5000602
2018 Lexus NX 300 Base,Lexus,White,42681,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ4J2166949
2018 Lexus RX 350 Base,Lexus,White,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA4JC146835
2015 Lexus RC 350 2dr Cpe AWD,Lexus,Silver,33989,Zimbrick Chevrolet,(608) 440-2725,4.1,56,27893,10,Silver Lining Metallic,F-Sport Black,6-SPEED A/T,All Wheel Drive,JTHSE5BC6F5004451
2018 Lexus NX 300 Base,Lexus,White,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZXJ2171587
2018 Lexus GX 460 Base,Lexus,Black,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Black Onyx,Nutmeg,6-Speed Automatic,4WD,JTJBM7FX2J5193974
2010 Lexus HS 250h Premium,Lexus,Gray,9495,"Bargain Town Motor Cars, Inc.",(414) 269-8736,3,11,104217,72,Gray,,Automatic CVT,FWD,JTHBB1BAXA2020100
2018 Lexus LX 570 Three-Row,Lexus,Black,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,8-Speed Automatic,4WD,JTJHY7AX5J4259624
2018 Lexus RX 350L Premium,Lexus,Silver,53556,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Brown,8-Speed Automatic,AWD,JTJDZKCA2J2003265
2000 Lexus RX 300 FWD,Lexus,Gold,5952,JH Barkau & Sons Auto Sales,(815) 599-1598,4.8,516,176907,49,Burnished Gold Metallic,Ivory,4-Speed Automatic,FWD,JT6GF10U3Y0067684
2018 Lexus GX 460 Base,Lexus,Black,52375,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX6J5194965
2018 Lexus GS 350,Lexus,White,54464,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHCZ1BL9JA008494
2018 Lexus LS 500 Base,Lexus,Silver,79439,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Liquid Platinum,Chateau,10-Speed Automatic,AWD,JTHC51FF2J5001508
2009 Lexus RX 350 Base,Lexus,Red,9995,Millennium Motor Sales,(414) 269-8756,3.8,8,143081,73,Red,Tan,5-SPEED A/T,All Wheel Drive,2T2HK31U99C117297
2018 Lexus GX 460 Base,Lexus,White,55568,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Starfire Pearl,Beige,6-Speed Automatic,4WD,JTJBM7FX1J5189494
2018 Lexus NX 300h,Lexus,Black,42197,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Cream,Automatic CVT,AWD,JTJBJRBZXJ2090041
2018 Lexus RX 350,Lexus,White,52306,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA7JC137482
2018 Lexus RX 350 Base,Lexus,Black,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,AWD,2T2BZMCA0JC146699
2018 Lexus GX 460 Base,Lexus,White,51913,Lexus of Madison,(608) 478-2661,5,68,,6,Starfire Pearl,Nutmeg,6-Speed Automatic,4WD,JTJBM7FX3J5192980
2012 Lexus RX 350 Base,Lexus,Other,20500,Lexus of Madison,(608) 478-2660,5,68,74120,6,Not Specified,,6-Speed Automatic,AWD,2T2BK1BA4CC148964
2018 Lexus RX 350,Lexus,Silver,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCAXJC143471
2003 Lexus GX 470,Lexus,Blue,7990,Streff Auto Group,(414) 255-0285,3,9,197464,70,Blue,Tan,5-Speed Automatic,4WD,JTJBT20X330002352
2005 Lexus RX 330 Base,Lexus,Blue,5777,Diamond Jim's West Allis,(888) 377-2649,4.8,10,199421,68,Blue,Gray,5-Speed Automatic with Overdrive,All Wheel Drive,2T2HA31UX5C042493
2018 Lexus LS 500 F Sport,Lexus,Black,87419,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Black,10-Speed Automatic,AWD,JTHC51FF9J5001408
2018 Lexus RX 350 Base,Lexus,Black,52080,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Black,8-Speed Automatic,AWD,2T2BZMCA1JC145562
2018 Lexus IS 350 Base,Lexus,Gray,47871,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Gray Pearl,Red,6-Speed Automatic,AWD,JTHCZ1D23J5014997
2018 Lexus RX 350L Premium,Lexus,Silver,51976,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Gray,8-Speed Automatic,AWD,JTJDZKCA3J2000486
2018 Lexus LX 570 Three-Row,Lexus,Silver,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Black,8-Speed Automatic,4WD,JTJHY7AX5J4257520
2018 Lexus RX 350 L Premium,Lexus,Blue,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nightfall Mica,Black,8-Speed Automatic,AWD,JTJDZKCA1J2006433
2018 Lexus RX 350 Base,Lexus,Red,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Matador Red Mica,Black,8-Speed Automatic,AWD,2T2BZMCA9JC146586
2018 Lexus NX 300 Base,Lexus,Black,42847,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Red,6-Speed Automatic,AWD,JTJBARBZ5J2172534
2018 Lexus NX 300,Lexus,White,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ2J2161300
2018 Lexus RX 350 L Premium,Lexus,Gray,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA8J2001830
2018 Lexus RX 350 Base,Lexus,Gray,42521,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Black,8-Speed Automatic,FWD,2T2ZZMCA2JC096774
