name,VIN,make,model,year,price,miles,Exterior Color,Interior Color,Seller Name,Seller Phone,Transmission,Drivetrain
2013 Audi S8 B&O Drivers Asst Rear DVD's Night Vision 1 Owner Clean Carfax,WAUD2AFD0DN016376,Audi,S8,2013,130495,73707,Glacier White Metallic,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2007 Audi S8 Quattro Premium Pkg Carbon Fiber,WAUPN44EX7N019226,Audi,S8,2007,16999,97649,Brilliant Black,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2009 Audi S5! 6-Speed Manual Trans!,WAURV78T79A030374,Audi,S5,2009,19999,81502,Sprint Blue Pearl,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2011 Audi A8 L Quattro Night Vision Clean Carfax California Car!,WAURVAFD7BN026736,Audi,A8,2011,22999,76148,Ice Silver Metallic,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2012 Audi S4 Prestige,WAUKGAFLXCA059144,Audi,S4,2012,22999,85758,Monsoon Gray Metallic,Black/Silver,XL Auto Group,888-693-1642,Automated Manual,All Wheel Drive
2012 Audi S4 Prestige,WAUKGAFL9CA004698,Audi,S4,2012,23999,73759,Ibis White,Black,XL Auto Group,888-693-1642,Automated Manual,All Wheel Drive
2016 Audi TTS Coupe 2.0T,TRUC1AFV6G1017608,Audi,TTS,2016,39990,20415,Gray,Black,Executive Motor Carz,877-668-1553,Automated Manual,All Wheel Drive
2001 Audi S4 2.7 QUATTRO,WAURD68D31A044752,Audi,S4,2001,8990,115770,Blue,Black,Executive Motor Carz,877-668-1553,Automatic,All Wheel Drive
2005 Audi S4 QUATTRO,WAUGL68E45A482768,Audi,S4,2005,9980,101254,Gray,Other,Executive Motor Carz,877-668-1553,Automatic,All Wheel Drive
2015 Audi A3 2.0T Premium Sedan,WAUBFGFF8F1099145,Audi,A3,2015,30580,36782,Misano Red Pearl Effect,Black,Van Horn Auto Group,(800) 236-1415,,
2001 Audi TT Coupe Quattro,TRUWT28N911033447,Audi,TT,2001,5991,134392,Black,,Route 41 Budget Auto,877-201-9062,Manual,All Wheel Drive
2005 Audi S4 Sport Sedan,WAUPL68E25A048428,Audi,S4,2005,9999,106459,Blue,,Route 41 Budget Auto,877-201-9062,Manual,All Wheel Drive
2015 Audi A4 Premium Plus 2.0T Quattro S-line Navigation,WAUFFAFL8FN005617,Audi,A4,2015,28995,21481,Exterior: Florett Silver Metallic,,Cucci Ford,888-554-0855,Automatic,All Wheel Drive
2012 Audi A4 2.0T Sedan quattro Tiptronic,WAUBFAFL4CA022447,Audi,A4,2012,11995,95453,Gray,Select,Economy Plus Auto Sales,,Automatic,All Wheel Drive
2014 Audi A4 2.0T Premium,WAUAFAFL9EN024458,Audi,A4,2014,18995,38435,Ice Silver Metallic,Black,Gurnee Volkswagen,866-413-5581 866-413-3570,Automatic,Front Wheel Drive
2007 Audi A4 3.2,WAUDH78E67A111754,Audi,A4,2007,7492,131374,Light Silver Metallic,Platinum,Gurnee Volkswagen,866-413-5581 866-413-3570,Manual,All Wheel Drive
2002 Audi TT 1.8T Roadster,TRUTC28N321020858,Audi,TT,2002,5706,150426,Lake Silver Metallic,Aviator Gray,Gurnee Volkswagen,866-413-5581 866-413-3570,Manual,Front Wheel Drive
Used 2014 Audi allroad 4dr Wgn Premium Plus,WA1UFAFL3EA050698,Audi,allroad,2014,24674,36733,Black,Black,Anthony Pontiac-gmc-buick,847-856-3080,Automatic,All Wheel Drive
Used 2011 Audi A6 3.0T Prestige,WAUKGAFB0BN007343,Audi,A6,2011,23996,36481,Gray,Black,Gillespie Ford,847-281-5507,Automatic,All Wheel Drive
Used 2014 Audi A4 Premium Plus,WAUFFAFL2EN007572,Audi,A4,2014,19995,50224,,,Muller Honda of Gurnee,847-906-8774,Automatic,All Wheel Drive
Used 2015 Audi A3 2.0T Premium Plus,WAUEFGFF9F1018604,Audi,A3,2015,20495,31432,,,Muller Honda of Gurnee,847-906-8774,Automated Manual,All Wheel Drive
Used 2009 Audi A5 Quattro,WAUDK78T49A022977,Audi,A5,2009,13999,103206,Black,,MAJESKI MOTORS INC,815-625-9600,Manual,All Wheel Drive
2011 Audi A4 2.0T Premium Plus quattro Sedan,WAUFFAFL3BN055447,Audi,A4,2011,13995,77090,Black,Select,8th Street Auto,,Automatic,All Wheel Drive
2010 Audi A4 2.0T QUATTRO PREMIUM PLUS,WAUFFAFL4AN016915,Audi,A4,2010,12200,56697,Gray,Leather,Premium Auto Sales Inc.,847-837-1234,Automatic,All Wheel Drive
2012 Audi A3 2.0T PZEV PREMIUM S-LINE,WAUBEAFM3CA111745,Audi,A3,2012,11900,73994,Silver,Leather,Premium Auto Sales Inc.,847-837-1234,Automated Manual,Front Wheel Drive
2015 Audi Q7 3.0 TDI Premium (Tiptronic) SUV 8-Speed Automatic with Tiptronic TDI Clean Diesel Glacier white metallic quattro,WA1LMAFE3FD011676,Audi,Q7,2015,40423,80437,Glacier white metallic,ESPRESSO,Midwest Motors,847-201-4949,Automatic,All Wheel Drive
2011 Audi Q5 2.0T Premium quattro,WA1LFAFP2BA045549,Audi,Q5,2011,13627,107763,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2015 Audi Q3 2.0T Premium Plus,WA1EFCFS1FR012445,Audi,Q3,2015,24959,39594,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2014 Audi Q5 2.0T Premium Plus quattro,WA1LFAFP1EA075369,Audi,Q5,2014,24991,48196,Gray,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2012 Audi A6 3.0 Prestige quattro,WAUHGAFCXCN083981,Audi,A6,2012,16991,105309,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2015 Audi Q7 3.0 TDI Premium quattro,WA1LMAFEXFD019550,Audi,Q7,2015,40000,29653,Glacier White Metallic,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2015 Audi S3 2.0T Premium Plus quattro,WAUBFGFF3F1071785,Audi,A3,2015,32000,24457,Monsoon Gray Metallic,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,,
2008 Audi Q7 4.2 Premium With Navigation,WA1BV74LX8D061975,Audi,Q7,2008,12923,113674,Gray,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2008 Audi A4 2.0T,WAUDF78E98A099042,Audi,A4,2008,6991,122600,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2016 Audi S6 4.0T Premium Plus quattro,WAUF2AFCXGN110284,Audi,S6,2016,,14346,,,Motor Werks Honda,847-381-8900,Automated Manual,All Wheel Drive
2016 Audi A6 2.0T Premium Plus,WAUGFAFC1GN123630,Audi,A6,2016,34991,28039,Black,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2017 Audi Q7 3.0T Prestige quattro,WA1VAAF79HD030917,Audi,Q7,2017,,11589,,,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 Audi S5 3.0T Coupe,WAUCGAFR5FA061476,Audi,S5,2015,34900,27080,Mythos black metallic,BLACK,Wickstrom Chrysler Jeep Dodge Ram,847-382-5400,Automated Manual,All Wheel Drive
2015 Audi A3 2.0T Premium Plus quattro,WAUEFGFF8F1069043,Audi,A3,2015,25500,11933,Monsoon Gray Metallic,Titanium Gray,Motor Werks Honda,847-381-8900,Automated Manual,All Wheel Drive
2015 Audi Q5 2.0T Premium Plus quattro,WA1LFAFP8FA047263,Audi,Q5,2015,25499,69069,Brilliant Black,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2017 Audi SQ5 3.0T Premium Plus quattro,WA1CCAFP0HA013457,Audi,SQ5,2017,47800,21349,,,Motor Werks Honda,847-381-8900,,All Wheel Drive
2011 Audi R8 5.2 quattro,WUAVNAFG8BN000483,Audi,R8,2011,,30000,,,Motor Werks Honda,847-381-8900,Automated Manual,All Wheel Drive
2017 Audi A4 2.0T Premium Plus quattro,WAUENAF40HN039657,Audi,A4,2017,35999,14560,Florett Silver Metallic,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 Audi Q7 3.0T Premium quattro,WA1LGAFE0FD029866,Audi,Q7,2015,35000,30448,Glacier White Metallic,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2014 Audi A7 3.0T Premium Plus quattro,WAUWGAFC8EN151754,Audi,A7,2014,34991,38255,,,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2013 Audi A8 L 3.0T quattro,WAURGAFD2DN016063,Audi,A8,2013,30949,45573,Gray,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 Audi S3 2.0T Prestige quattro,WAUFFGFF8F1084808,Audi,S3,2015,34800,19370,Sepang Blue Pearl,Black,Motor Werks Honda,847-381-8900,Automated Manual,All Wheel Drive
2014 Audi RS 7 4.0T Prestige quattro,WUAW2CFC7EN904125,Audi,RS7,2014,67500,27085,Mythos Black Metallic,Valcona Leather Seats,Motor Werks Honda,847-381-8900,,
2015 Audi A6 2.0T Premium Plus quattro,WAUGFAFC3FN022832,Audi,A6,2015,26500,28215,Oolong Gray Metallic,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
Used 2013 Audi A8 L 4dr Sdn 4.0L,WAUR2AFD2DN015302,Audi,A8,2013,36901,43166,Phantom Black Pearl,Black,Marquardt Of Barrington,(224) 633-1627,Automatic,All Wheel Drive
2015 Audi A3 2.0T Premium Plus Convertible 4-Cylinder TFSI,WAU3FLFF1F1037339,Audi,A3,2015,25778,23846,Chrome,BLACK,Libertyville Lincoln,866-765-8730 866-665-3737,Automated Manual,All Wheel Drive
2008 Audi A4 SE 2.0T,WAUDF78EX8A135515,Audi,A4,2008,8797,81592,Quartz Gray Metallic,Black,Pauly Honda,888-268-0057 888-367-5201,Automatic,All Wheel Drive
2016 Audi A4 2.0T Premium,WAUBFAFL5GN011181,Audi,A4,2016,25437,24564,Monsoon Gray Metallic,Black,Liberty Chrysler Jeep Dodge & Ram,(888) 346-7082,Automatic,All Wheel Drive
2016 Audi S3 2.0T Premium Plus Sedan,WAUF1GFF3G1007716,Audi,S3,2016,34642,36321,Glacier white metallic,BLACK,Libertyville Nissan,866-808-7060 888-553-3947,Automated Manual,All Wheel Drive
Used 2010 Audi A4 4dr Sdn Auto quattro 2.0T Premium,WAUBFAFL7AN039622,Audi,A4,2010,11593,83265,Quartz Gray Metallic,Black,Gregory Infiniti,855-335-0517,Automatic,All Wheel Drive
2012 Audi A5 2.0T Premium Plus quattro,WAULFAFR3CA005051,Audi,A5,2012,,84452,,,Elgin Volkswagen,877-797-6424,Automatic,All Wheel Drive
2015 Audi Q5 3.0T Premium Plus quattro,WA1CMAFP3FA037729,Audi,Q5,2015,30646,47914,Brilliant Black,Black,Elgin Volkswagen,(877) 797-6424,Automatic,All Wheel Drive
2005 Audi A4 1.8T Cabriolet,WAUAC48H85K009079,Audi,A4,2005,5988,135316,Gold,,A & S Grand,888-988-1633,Automatic,Front Wheel Drive
1999 Audi A6 -,WAUBA24B9XN052797,Audi,A6,1999,2250,,Maroon,Tan,"FindCars.com, Inc.",608-372-3164,Automatic,All Wheel Drive
2011 Audi S4 3.0 Premium Plus Sedan All-wheel Drive,WAUBGAFL8BA045161,Audi,S4,2011,15491,110779,Charcoal,Black,Biggers Mitsubishi,866-511-0017 888-619-2702,Automated Manual,All Wheel Drive
2002 Audi TT 2dr Cpe 5-Spd Car,TRUSC28N521029153,Audi,TT,2002,5990,142738,Brilliant White,AVIATOR GRAY,Feeny Chrysler Jeep Dodge,(877) 276-3034,Manual,Front Wheel Drive
2016 Audi S5 2dr Cpe Auto Premium Plus Car,WAUC4AFRXGA053240,Audi,S5,2016,36990,31234,Sepang Blue Pearl Effect,BLACK,Feeny Chrysler Jeep Dodge,(877) 276-3034,Automated Manual,All Wheel Drive
2006 Audi A6 4dr Sdn 3.2L Quattro Auto Car,WAUDH74F96N079629,Audi,A6,2006,7590,117866,Silver,BLACK,Feeny Chrysler Jeep Dodge,(877) 276-3034,Automatic,All Wheel Drive
2002 Audi A4 3.0L quattro AWD,WAULT68E52A251498,Audi,A4,2002,3950,139381,Gray,,Quick Sales Corporation,,Manual,All Wheel Drive
Used 2018 Audi Q5 2.0 TFSI Premium Plus,WA1BNAFY8J2017383,Audi,Q5,2018,42999,464,Monsoon Gray Metallic,Black W/leather Seating Surfaces,Brenengen Chevrolet Buick,(608) 269-2158,,All Wheel Drive
2017 Audi RS 7 4.0T performance Prestige Sedan quattro,WUAWRBFC2HN904852,Audi,RS 7,2017,,7192,Nardo gray,BLACK,Billion Toyota of Clinton,,,All Wheel Drive
2012 Audi Q5 2.0T Premium Plus (Tiptronic) SUV All-wheel Drive,WA1LFAFP1CA118279,Audi,Q5,2012,12499,138922,Ice Silver,BLACK,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2017 Audi Q5 2.0T Premium SUV quattro,WA1L2AFP4HA043709,Audi,Q5,2017,39781,2759,Moonlight blue metallic,CHESTNUT BROWN,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2006 Audi A4 2.0T Sedan All-wheel Drive,WAUDF78E36A166022,Audi,A4,2006,6999,124229,Brilliant Black,EBONY,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2012 Audi A4 2.0T Premium Plus,WAUFFAFL0CA031261,Audi,A4,2012,18498,40378,Moonlight Blue Metallic,Cardamom Beige,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,All Wheel Drive
2010 Audi Q5 3.2 quattro Premium,WA1CKAFP8AA039510,Audi,Q5,2010,15990,61597,White,Leather,Car City Inc,866-901-0639,Automatic,All Wheel Drive
2010 Audi A6 3.0T quattro Tiptronic,WAUBGAFB7AN062290,Audi,A6,2010,11990,96353,Dark Blue,Leather,Car City Inc,866-901-0639,Automatic,All Wheel Drive
2006 Audi S4 4dr Sdn quattro,WAUGL78E66A128824,Audi,S4,2006,11995,94208,,Black,Auto Alliance,,Automatic,All Wheel Drive
